Date,Location,Raw,Speakers,Description,Issue date
JANUARY 15,Camberwell,"Camberwell - 38 , The Gardens , East Dulwich - Meet- ing for members - Miss Ruth Young",['Miss Ruth Young'],,"JANUARY 11 , 1912"
JANUARY 16,Small Queen's Hall,"Small Queen's Hall - London Society's Quarterly Conference - Miss Palliser , Miss Court- ney , Miss Black .","['Miss Palliser', 'Miss Courtney', 'Miss Black']",,"JANUARY 11 , 1912"
JANUARY 16,Balham,"Balham - Bell Commercial Hotel , Upper Tooting Road , S.W. - Miss Emily Hill , P.L.G. , Miss Holborn ( chair ) .","['Miss Emily Hill', 'Miss Holborn']",,"JANUARY 11 , 1912"
JANUARY 17,Fulham,"Fulham - Mrs . Raikes Bromage's drawing - room meeting - Miss C. Corbett , B.A. , Mr. Kennedy","['Miss C. Corbett', 'Mr. Kennedy']",,"JANUARY 11 , 1912"
JANUARY 17,Sutton,"Sutton - Large Hall , Adult School - Mrs . Snowden .",['Mrs . Snowden'],,"JANUARY 11 , 1912"
JANUARY 18,West Southwark,"West Southwark - 166 , Scovell Road - Junior Liberal Association - Miss Fielden and Miss G. Pott .","['Miss Fielden', 'Miss G. Pott']",,"JANUARY 11 , 1912"
JANUARY 18,East Molesey,East Molesey - Conservative Hall - Meeting for working women .,,,"JANUARY 11 , 1912"
JANUARY 19,Ealing,"Ealing - Royal Abbey Laundry , Chiswick Park- Rummage Sale .",,,"JANUARY 11 , 1912"
JANUARY 24,South Kensington,South Kensington - Mrs . Brintow's drawing - room meeting .,,,"JANUARY 11 , 1912"
JANUARY 19,Glasgow,"Glasgow - Office , 202 , Hope Street- "" White Slave Traffic "" -Mrs . Frame .",['Mrs . Frame'],,"JANUARY 11 , 1912"
JANUARY 11,Dublin,"Dublin - 35 , Molesworth Street - Irish Women Suff- rage and Local Government Associa- tion Committee meeting .",,,"JANUARY 11 , 1912"
JANUARY 11,"Clontarf, Co. Dublin","Clontarf , Co. Dublin - Town Hall - Young Men's Literary Society , Women Suffrage Meeting - Short addresses by members of the I.W.S.L.G.A.",,"Young Men's Literary Society , Women Suffrage Meeting - Short addresses by members of the I.W.S.L.G.A.","JANUARY 11 , 1912"
JANUARY 11,Rugby,Rugby - Debating Society - Mrs . Julian Osler .,['Mrs . Julian Osler'],,"JANUARY 11 , 1912"
JANUARY 12,Oldham,Oldham Lyceum - Oldham District Theachers ' Asso- ciation - Miss Marjory Lees .,['Miss Marjory Lees'],,"JANUARY 11 , 1912"
JANUARY 25,London,London - Marylebone W.L.A. - Mrs . Rackham .,['Mrs . Rackham'],,"JANUARY 11 , 1912"
JANUARY 25,Birmingham,"Birmingham - Men's Ligeral Association , Alston Street - Mrs . Osler .",['Mrs . Osler'],,"JANUARY 11 , 1912"
