Date,Location,Raw,Speakers,Description,Hosts,Issue date
November 1,"Islington, Holloway Road, Jones Bros","Islington , Holloway Road , Jones Bros. Miss Isabel Green",['Miss Isabel Green'],,,"October 31 , 1913"
November 1,"Kingston, Church Street","Kingston , Church Street . Miss Nancy Lightman",['Miss Nancy Lightman'],,,"October 31 , 1913"
November 1,"Kingston, Coronation Stone","Kingston , Coronation Stone . Miss Jacobs",['Miss Jacobs'],,,"October 31 , 1913"
November 1,"Palmer's Green, Alderman's Hill","Palmer's Green , Alderman's Hill . Miss Coombs , Mrs. Bouvier","['Miss Coombs', 'Mrs. Bouvier']",,,"October 31 , 1913"
November 1,"South Wimbledon, Broadway","South Wimbledon , Broadway Station ** Miss Elsa Myers",['Miss Elsa Myers'],,,"October 31 , 1913"
November 1,"Wandsworth, Council House Gates","Wandsworth , Council House Gates . Miss Townsend",['Miss Townsend'],,,"October 31 , 1913"
November 1,"West Ham, Forest Gate","West Ham , Forest Gate Lewisham , Market Place . Miss Rosa Leo",['Miss Rosa Leo'],,,"October 31 , 1913"
November 2,"Poplar, East India Dock Road","Poplar , East India Dock Road . Mrs. Duval",['Mrs. Duval'],,,"October 31 , 1913"
November 2,Streatham Common,Streatham Common . Miss E. Wylie,['Miss E. Wylie'],,,"October 31 , 1913"
November 2,Victoria Park,Victoria Park . Mario Naylor . Chair : Miss Rosa Leo,['Mario Naylor'],,,"October 31 , 1913"
November 2,Clapham Common,Clapham Common . Mrs. Cameron Swau,['Mrs. Cameron Swau'],,,"October 31 , 1913"
November 2,"Hampstead Heath, Flagstaff","Hampstead Heath , Flagstaff . Miss D. Smith",['Miss D. Smith'],,,"October 31 , 1913"
November 2,Wimbledon Common,Wimbledon Common . Miss Pepper,['Miss Pepper'],,,"October 31 , 1913"
November 3,"Bow, Out and Out Mission Hall, Tredegar Road","Bow , Out and Out Mission Hall , Tredegar Road . And Mr. A. Hamilton",['Mr. A. Hamilton'],,,"October 31 , 1913"
November 3,"Croydon, 50, High Street","Croydon , 50 , High Street . Working Women's Meeting",,Working Women's Meeting,,"October 31 , 1913"
November 3,"Chelsea, 308, King's Road","Chelsea , 308 , King's s Road . Miss Sylvia Pankhurst ,",['Miss Sylvia Pankhurst'],,,"October 31 , 1913"
November 3,"Hackney, Devonshire Hall","Hackney , Devonshire Hall . Miss Hicks , M.A. Chair : Mr. Wilks",['Miss Hicks'],,,"October 31 , 1913"
November 3,"Kentish Town, 44, Malden Road","Kentish Town , 44 , Malden Road . Mrs. Theresa Meeting",['Mrs. Theresa'],Working Women's Meeting,,"October 31 , 1913"
November 3,"Knightsbridge Hall, W","Knightsbridge Hall , W. Mrs. Mansel , Mr. H. Baillie Weaver . Chair : Mrs. Dacre Fox","['Mrs. Mansel', 'Mr. H. Baillie Weaver']",,,"October 31 , 1913"
November 3,"South Wimbledon, The Grove","South Wimbledon , The Grove Hall . Mr. Gillespie",['Mr. Gillespie'],,,"October 31 , 1913"
November 3,"Streatham Town Hall, Blue Hall","Streatham Town Hall , Blue Hall . B. Wylie",['B. Wylie'],,,"October 31 , 1913"
November 4,"Battersea, Comyn Road, St. John's Road","Battersea , Comyn Road , St. John's Road . Dr. Macpherson",['Dr. Macpherson'],,,"October 31 , 1913"
November 4,"Bow, Out and Out Mission","Bow , Out and Out Mission . Miss Hopkins",['Miss Hopkins'],,,"October 31 , 1913"
November 4,Chelsea,Chelsea . Miss Ada Wright,['Miss Ada Wright'],,,"October 31 , 1913"
November 4,"Clapham, Urswick Road","Clapham , Urswick Road . Miss Chapman",['Miss Chapman'],,,"October 31 , 1913"
November 4,"Poplar, Dock Gates","Poplar , Dock Gates . Mrs. Whitten",['Mrs. Whitten'],,,"October 31 , 1913"
November 4,"Ilford, Manor Park, Walton Road","Ilford , Manor Park , Walton Road . Miss Randall , Miss Jacobs","['Miss Randall', 'Miss Jacobs']",,,"October 31 , 1913"
November 4,Kensington Park Road,"Kensington Park Road . Mrs. Leigh , Miss Elsa Dalgleish","['Mrs. Leigh', 'Miss Elsa Dalgleish']",,,"October 31 , 1913"
November 4,"Kilburn, Messina Avenue","Kilburn , Messina Avenue . Miss Billinghurst",['Miss Billinghurst'],,,"October 31 , 1913"
November 4,"Palmer's Green, 6, Stonard Road","Palmer's Green , 6 , Stonard Road . Fireside Talks",,Fireside Talks,,"October 31 , 1913"
November 4,"Poplar, 319, East India Dock Road","Poplar , 319 , East India Dock Road . Miss Harbott",['Miss Harbott'],,,"October 31 , 1913"
November 4,"West Ham, Greengate, Plaistow","West Ham , Greengate , Plaistow . Mr. Alan Clarke , Miss Gough , Miss Baillie","['Mr. Alan Clarke', 'Miss Gough', 'Miss Baillie']",,,"October 31 , 1913"
November 5,"Poplar, Piggott Street and Lavender Hill","Poplar , Piggott Street and Lavender Hill . Mrs. Mason , Miss Gilliatt","['Mrs. Mason', 'Miss Gilliatt']",,,"October 31 , 1913"
November 5,"Stamford Hill, N","Stamford Hill , N .... Miss Dacre Fox",['Miss Dacre Fox'],,,"October 31 , 1913"
November 5,"Battersea, Mossbury Road","Battersea , Mossbury Road , East India Dock Road . Miss Rosa Leo",['Miss Rosa Leo'],,,"October 31 , 1913"
November 5,"Bayswater, Queen's Road","Bayswater , Queen's Road Chesterfield Gardens . The Rev. John M. Maillard , Mrs Dacre Fox , and others","['The Rev. John M. Maillard', 'Mrs Dacre Fox', 'others']",,,"October 31 , 1913"
November 5,"Harringay, Green Lanes and Chesterfield Gardens","Harringay , Green Lanes and Chesterfield Gardens . Chair : Miss Broughton",,,['Miss Broughton'],"October 31 , 1913"
November 6,"Criclewood, Clock Tower","Criclewood , Clock Tower . Miss Short , Miss Hutchinson","['Miss Short', 'Miss Hutchinson']",,,"October 31 , 1913"
November 6,"Kingston, Fife Hall","Kingston , Fife Hall . Miss Hicks , M.A. , Mrs. Leigh . Chair : Mrs. Oxenford","['Miss Hicks', 'Mrs. Leigh']",,,"October 31 , 1913"
November 6,"Lincoln's Inn House, Kingsway","Lincoln's Inn House , Kingsway . Speakers ' Class . Miss Mann , Miss Road","['Miss Mann', 'Miss Road']",Speakers' Class,,"October 31 , 1913"
November 6,"North Kensington, Blenheim Crescent and Portobello Road","North Kensington , Blenheim Crescent and Portobello Road . Chair : M is Palmer",,,['M is Palmer'],"October 31 , 1913"
November 6,Sloane Square,Sloane Square . Miss Canning,['Miss Canning'],,,"October 31 , 1913"
November 6,"Upper Holloway, Elthorne Road","Upper Holloway , Elthorne Road . Miss Croxson , Miss Stratford","['Miss Croxson', 'Miss Stratford']",,,"October 31 , 1913"
November 6,"West Ham, The Grove, E","West Ham , The Grove , E. Miss N. Lightman",['Miss N. Lightman'],,,"October 31 , 1913"
November 6,"Wimbledon, Queen's Hall","Wimbledon , Queen's Hall . Miss Evelyn Sharp , Miss Cather , R.N.","['Miss Evelyn Sharp', 'Miss Cather']",,,"October 31 , 1913"
October 31,"Aberdeen, Music Hall, Round Room","Aberdeen , Music Hall , Round Room . Miss Macaulay",['Miss Macaulay'],,,"October 31 , 1913"
October 31,"Brighton, 8, North Street Quadrant","Brighton , 8 , North Street Quadrant . Members ' Meeting",,Members' Meeting,,"October 31 , 1913"
October 31,"Cardiff, Ponterdulais","Cardiff , Ponterdulais . Miss Annie Williams",['Miss Annie Williams'],,,"October 31 , 1913"
October 31,"Dundee, Panmure Street","Dundee , Panmure Street . Miss Clunas",['Miss Clunas'],,,"October 31 , 1913"
October 31,"Edinburgh, West End","Edinburgh , West End . Miss Fitzroy",['Miss Fitzroy'],,,"October 31 , 1913"
October 31,"Leeds, Town Hall Square","Leeds , Town Hall Square . Miss Garrett .",['Miss Garrett'],,,"October 31 , 1913"
November 1,"Brighton, Newhaven","Brighton , Newhaven . Miss G. Allen",['Miss G. Allen'],,,"October 31 , 1913"
November 1,"Brighton, Seafront","Brighton , Seafront . Miss Jacobs",['Miss Jacobs'],,,"October 31 , 1913"
November 1,"Cardiff, Ponterdulais","Cardiff , Ponterdulais . Miss Annie Williams",['Miss Annie Williams'],,,"October 31 , 1913"
November 1,"Edinburgh, Leith","Edinburgh , Leith . Miss Melrose",['Miss Melrose'],,,"October 31 , 1913"
November 1,"Edinburgh, Musselburgh","Edinburgh , Musselburgh ... Miss Faulkner , Mrs. Crow","['Miss Faulkner', 'Mrs. Crow']",,,"October 31 , 1913"
November 1,"Edinburgh, St. David's Street","Edinburgh , St. David's Street . Miss Burn Murdoch",['Miss Burn Murdoch'],,,"October 31 , 1913"
November 1,"Glasgow, Charing Cross Halls","Glasgow , Charing Cross Halls . Miss Macaulay",['Miss Macaulay'],,,"October 31 , 1913"
November 1,"Newcastle, Byker, Headlam Street","Newcastle , Byker , Headlam Street . Miss Eden , Miss Rainbow","['Miss Eden', 'Miss Rainbow']",,,"October 31 , 1913"
November 1,"Newcastle, Durham Ox","Newcastle , Durham Ox . Mrs. Atkinson , Miss Smith","['Mrs. Atkinson', 'Miss Smith']",,,"October 31 , 1913"
November 1,"Newcastle, Haymarket","Newcastle , Haymarket . Miss Balls , Miss Douglas","['Miss Balls', 'Miss Douglas']",,,"October 31 , 1913"
November 1,"Newcastle, Park Road","Newcastle , Park Road . Miss Eden , Mrs. Crow","['Miss Eden', 'Mrs. Crow']",,,"October 31 , 1913"
November 2,"Cardiff, Pantyffynonn","Cardiff , Pantyffynonn . Miss Annie Williams",['Miss Annie Williams'],,,"October 31 , 1913"
November 3,"Leeds, Woodhouse Moor","Leeds , Woodhouse Moor . Miss Garrett , Mrs. Cohen","['Miss Garrett', 'Mrs. Cohen']",,,"October 31 , 1913"
November 3,"Leicester, I.L.P. Trades Hall","Leicester , I.L. P. Trades Hall . Miss E. Grew",['Miss E. Grew'],,,"October 31 , 1913"
November 3,"Nottingham, National Union of Railwaymen, Nottingham No. 3 Branch, Notintone Street Council School","Nottingham , National Union of Railwaymen , Nottingham No. 3 Branch , Notintone Street Council School . Miss C. A. L. Marsh",['Miss C. A. L. Marsh'],,,"October 31 , 1913"
November 3,"Doncaster, Trades Union Club Rooms","Doncaster , Trades Union Club Rooms . Miss Key Jones",['Miss Key Jones'],,,"October 31 , 1913"
November 3,"Hastings, Metropole Hall","Hastings , Metropole Hall . Mrs. Penn Gaskell",['Mrs. Penn Gaskell'],,,"October 31 , 1913"
November 3,"Newcastle, Chester-le-Street","Newcastle , Chester - le - Street . Mrs. Blanche , Miss Faulkner","['Mrs. Blanche', 'Miss Faulkner']",,,"October 31 , 1913"
November 3,"Newcastle, Teams","Newcastle , Teams . Miss Eden , Mrs. Crow","['Miss Eden', 'Mrs. Crow']",,,"October 31 , 1913"
November 3,"Nottingham, Market Place","Nottingham , Market Place S **",,,,"October 31 , 1913"
November 3,"Penarth, Paget Rooms","Penarth , Paget Rooms . Mrs. H. Mackworth , Miss A. Williams . Chair : Mrs. D. A. Thomas","['Mrs. H. Mackworth', 'Miss A. Williams']",,,"October 31 , 1913"
November 3,"St. Leonards-on-Sea, Rainbow Hall","St. Leonards - on - Sea , Rainbow Hall . Working Women's Meeting . Mrs. Penn Gaskell",['Mrs. Penn Gaskell'],Working Women's Meeting,,"October 31 , 1913"
November 4,"Aberdeen, 7, Bon Accord Street","Aberdeen , 7 , Bon Accord Street",,,,"October 31 , 1913"
November 4,"Bexhill, Marina","Bexhill , Marina . Mrs. Penn Gaskell",['Mrs. Penn Gaskell'],,,"October 31 , 1913"
November 4,"Leeds, Town Hall Square","Leeds , Town Hall Square . Miss Garrett . Chair : Miss Cohen",['Miss Garrett.'],,,"October 31 , 1913"
November 4,"Leicester, Temperance Hall, Room 3","Leicester , Temperance Hall , Room 3. Miss Annie Williams",['Miss Annie Williams'],,,"October 31 , 1913"
November 4,"Leicester, Engineers' Union, Uppingham Hotel","Leicester , Engineers ' Union , Uppingham Hotel . Miss Grew",['Miss Grew'],,,"October 31 , 1913"
November 4,"Perth, Guild Hall","Perth , Guild Hall",,,,"October 31 , 1913"
November 5,"Birmingham, Handsworth","Birmingham , Handsworth . Miss Annie Williams , Miss Bray","['Miss Annie Williams', 'Miss Bray']",,,"October 31 , 1913"
November 5,"Dundee, 61, Nethergate","Dundee , 61 , Nethergate . Mrs. Gatty",['Mrs. Gatty'],,,"October 31 , 1913"
November 5,"Edinburgh, Inverleith Hall, Raeburn Place, Stockbridge","Edinburgh , Inverleith Hall , Raeburn Place , Stockbridge . Working Women's Meeting",,Working Women's Meeting,,"October 31 , 1913"
November 5,"Glasgow, Bridgtown, Mechanic's Hall","Glasgow , Bridgtown , Mechanic's Hall . Working Women's Meeting . Mrs. John , Mrs. Crawfurd","['Mrs. John', 'Mrs. Crawfurd']",Working Women's Meeting,,"October 31 , 1913"
November 5,"Belfast, Central Hall","Belfast , Central Hall . Miss Lennox . Chair : Mrs. Dobbie",['Miss Lennox'],,,"October 31 , 1913"
November 5,"Edinburgh, 27, Frederick Street","Edinburgh , 27 , Frederick Street . Mrs. Renny",['Mrs. Renny'],,,"October 31 , 1913"
November 5,"Edinburgh, Unionist Club","Edinburgh , Unionist Club . Miss Melrose",['Miss Melrose'],,,"October 31 , 1913"
November 5,"Newcastle, Elswick Works, Subway","Newcastle , Elswick Works , Subway . Miss Balls , Mrs. Crow","['Miss Balls', 'Mrs. Crow']",,,"October 31 , 1913"
November 5,"Scarborough, 1, Belgrave Crescent","Scarborough , 1 , Belgrave Crescent . At Home . Mrs. Cooke",['Mrs. Cooke'],At Home,,"October 31 , 1913"
November 7,"Dundee, Panmure Street","Dundee , Panmure Street . Miss Grant",['Miss Grant'],,,"October 31 , 1913"
November 7,"Edinburgh, West End","Edinburgh , West End . Miss Melrose",['Miss Melrose'],,,"October 31 , 1913"
November 7,"Leeds, Town Hall Square","Leeds , Town Hall Square . Miss Garrett",['Miss Garrett'],,,"October 31 , 1913"
November 6,"Newcastle, 77, Blackett Street","Newcastle , 77 , Blackett Street . Mr. Brayshaw , Miss E. Fussell","['Mr. Brayshaw', 'Miss E. Fussell']",,,"October 31 , 1913"
