Date,Location,Raw,Speakers,Description,Issue date
JAN . 19,"Hyde Park , near Marble Arch","Hyde Park , near Marble Arch . M.P.U.",,,"January 17 , 1913"
JAN . 19,Poplar Town Hall,Poplar Town Hall . Mrs. Drummond,['Mrs. Drummond'],,"January 17 , 1913"
JAN . 19,Victoria Park,Victoria Park . Men's Federation,,,"January 17 , 1913"
JAN . 19,Wimbledon Common,Wimbledon Common . Miss Coombes,['Miss Coombes'],,"January 17 , 1913"
JAN . 20,"London Pavilion , Piccadilly - circus , W.","London Pavilion , Piccadilly - circus , W. Miss Annie Kenney , Mr. Gerald Gould","['Miss Annie Kenney', 'Mr. Gerald Gould']",,"January 17 , 1913"
JAN . 20,"N. Kensington , Latimer - road Station , Old Tower","N. Kensington , Latimer - road Station , Old Tower . Women only . Miss Amy , Winter ..",,,"January 17 , 1913"
JAN . 21,"Clapham , Morris Hall , North - street","Clapham , Morris Hall , North - street . Mrs. Drummond .",['Mrs. Drummond'],,"January 17 , 1913"
JAN . 21,"Golder's Green , 26B , The Parade","Golder's Green , 26B , The Parade . Miss E. Sharp",,,"January 17 , 1913"
JAN . 21,"Kensal Rise , Harvist - road Schools (Large Hall)","Kensal Rise , Harvist - road Schools (Large Hall) . Mrs. Penn Gaskell .",['Mrs. Penn Gaskell'],,"January 17 , 1913"
JAN . 21,"Merton , The Grove","Merton , The Grove . Miss J.",,,"January 17 , 1913"
JAN . 21,"N. Kensington , 3 , Testerton - street","N. Kensington , 3 , Testerton - street . Miss Harvey",,,"January 17 , 1913"
JAN . 21,"Palmer's Green , St. John's Hall","Palmer's Green , St. John's Hall . Miss Lazainick",,,"January 17 , 1913"
JAN . 21,"Mile End - road , Canal Bridge","Mile End - road , Canal Bridge . Miss S. Pankhurst",['Miss S. Pankhurst'],,"January 17 , 1913"
JAN . 21,"N. Kensington , Ladbroke - grove , Free Library","N. Kensington , Ladbroke - grove , Free Library . Mrs. Drummond",['Mrs. Drummond'],,"January 17 , 1913"
JAN . 21,"N. Kensington , Lancaster - road Baths","N. Kensington , Lancaster - road Baths . Miss Smithwick",['Miss Smithwick'],,"January 17 , 1913"
JAN . 22,"Bermondsey , 130 , Old Kent - road","Bermondsey , 130 , Old Kent - road . Miss N. Lightman",['Miss N. Lightman'],,"January 17 , 1913"
JAN . 22,"Bermondsey , Mason - street","Bermondsey , Mason - street . Mrs. Pankhurst , Miss Dugdale","['Mrs. Pankhurst', 'Miss Dugdale']",,"January 17 , 1913"
JAN . 22,"Chelsea , Limerston - street","Chelsea , Limerston - street . Miss Laughton",,,"January 17 , 1913"
JAN . 22,"Stepney , Canal - bridge , Mile End - road . Hammer and Smiths","Stepney , Canal - bridge , Mile End - road . Hammer and Smiths .. for W.S. Mr. W. Willox , Mr. Thornton Jones , Dr.","['Mr. W. Willox', 'Mr. Thornton Jones']",,"January 17 , 1913"
JAN . 22,"Woolwich , Eleanor - road","Woolwich , Eleanor - road . Miss Gibbs",,,"January 17 , 1913"
JAN . 23,"Bermondsey , Oakley - place","Bermondsey , Oakley - place . Mrs. Smithwick",['Mrs. Smithwick'],,"January 17 , 1913"
JAN . 23,"Horticultural Hall , Westminster","Horticultural Hall , Westminster . Mrs. Pankhurst , Miss Annie Kenney , Mrs. Drummond","['Mrs. Pankhurst', 'Miss Annie Kenney', 'Mrs. Drummond']",,"January 17 , 1913"
JAN . 23,"High Barnet , Edmonton Co - operative Hall","High Barnet , Edmonton Co - operative Hall . Mr. R. Pott",['Mr. R. Pott'],,"January 17 , 1913"
JAN . 23,"Grosvenor Hall , Grosvenor - street , W.","Grosvenor Hall , Grosvenor - street , W. Mrs. Bouvier",['Mrs. Bouvier'],,"January 17 , 1913"
JAN . 23,Mile End Waste,Mile End Waste . Miss Kelly,,,"January 17 , 1913"
JAN . 23,"N. Kensington , Lancaster - road crescent","N. Kensington , Lancaster - road crescent . Dr. Helen Hanson , Miss Kinuk","['Dr. Helen Hanson', 'Miss Kinuk']",,"January 17 , 1913"
JAN . 23,"Regent's Park , 13 , St. Mark's - crescent","Regent's Park , 13 , St. Mark's - crescent . Darton .",,,"January 17 , 1913"
JAN . 23,"Wimbledon , St. Mark's Hall","Wimbledon , St. Mark's Hall . Mrs. Pankhurst , Miss Winifred Mayo , Mrs. Lamartine Yates","['Mrs. Pankhurst', 'Miss Winifred Mayo', 'Mrs. Lamartine Yates']",,"January 17 , 1913"
JAN . 23,"Stratford , Workmen's Hall","Stratford , Workmen's Hall . Miss Exton",,,"January 17 , 1913"
JAN . 24,"Chelsea , 308 , King's - road","Chelsea , 308 , King's - road . Miss Bonwick , B.A.","['Miss Bonwick, B.A.']",,"January 17 , 1913"
JAN . 24,"Clapham , The Plough","Clapham , The Plough . Mrs. Teresa Gough",['Mrs. Teresa Gough'],,"January 17 , 1913"
JAN . 24,"Lincoln's Inn House , Kingsway","Lincoln's Inn House , Kingsway . Miss Hoffmann",,,"January 17 , 1913"
JAN . 24,Sloane - square,Sloane - square . Miss G. Brackenbury,['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 24,"Walthamstow , Trinity Schoolroom","Walthamstow , Trinity Schoolroom . Miss Thompson",,,"January 17 , 1913"
JAN . 24,"Woolwich , William - street","Woolwich , William - street . Miss Bartlett , Miss Lynch","['Miss Bartlett', 'Miss Lynch']",,"January 17 , 1913"
JAN . 17,"Canterbury , Westgate Tower","Canterbury , Westgate Tower .. Miss M. Sheppard",['Miss M. Sheppard'],,"January 17 , 1913"
JAN . 17,"Doncaster , Albany Hotel","Doncaster , Albany Hotel , Miss Feek",['Miss Feek'],,"January 17 , 1913"
JAN . 17,"Dundee , North Lindsay - street","Dundee , North Lindsay - street . Miss E. Billing",['Miss E. Billing'],,"January 17 , 1913"
JAN . 18,Dalkeith,Dalkeith . Miss A. Scott .,['Miss A. Scott'],,"January 17 , 1913"
JAN . 18,"Dundee , Greenmarket","Dundee , Greenmarket . Mrs. Renny",['Mrs. Renny'],,"January 17 , 1913"
JAN . 18,Musselburgh,Musselburgh . Miss M. Scott .,['Miss M. Scott'],,"January 17 , 1913"
JAN . 18,"Northampton , Lower Assembly Room , Town Hall","Northampton , Lower Assembly Room , Town Hall . Temperance Hotel , East - road .",,Working Women's Meeting,"January 17 , 1913"
JAN . 23,"Cambridge , The White Ribbon Hotel","Cambridge , The White Ribbon Hotel . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 23,"Cardiff , 27 , Charles - street","Cardiff , 27 , Charles - street . Miss A , Williams",['Miss A. Williams'],,"January 17 , 1913"
JAN . 23,"Dundee , 61 , Nethergate","Dundee , 61 , Nethergate , Weekly Debates",,Weekly Debates,"January 17 , 1913"
JAN . 23,Newcastle Town Hall,Newcastle Town Hall . Mr. G. Lansbury,['Mr. G. Lansbury'],,"January 17 , 1913"
JAN . 23,Portobello,Portobello . Mrs. Currall .,['Mrs. Currall'],,"January 17 , 1913"
JAN . 23,"Eastbourne , 58A , Grove - road","Eastbourne , 58A , Grove - road . Miss G. Keevil",,,"January 17 , 1913"
JAN . 23,"Ipswich , St. Michael's Hall","Ipswich , St. Michael's Hall . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 23,"Stoke - on - Trent , Monument","Stoke - on - Trent , Monument . Miss H. Burkitt",['Miss H. Burkitt'],,"January 17 , 1913"
JAN . 24,"Dundee , West Port","Dundee , West Port . Miss Parker",['Miss Parker'],,"January 17 , 1913"
JAN . 24,"Edinburgh , 27 , Frederick - street","Edinburgh , 27 , Frederick - street . Mrs. John",['Mrs. John'],,"January 17 , 1913"
JAN . 24,"Halifax , Friendly and Trades Hall","Halifax , Friendly and Trades Hall . Mr. Lansbury",['Mr. Lansbury'],,"January 17 , 1913"
JAN . 24,"Newhaven , Fishermen's Hall","Newhaven , Fishermen's Hall . Miss Hudson",,,"January 17 , 1913"
JAN . 24,Prestonpans,Prestonpans . Miss Melrose .,['Miss Melrose'],,"January 17 , 1913"
JAN . 19,"Leicester , Market - place","Leicester , Market - place .. Lightman",,,"January 17 , 1913"
JAN . 19,"Norwich , Magdalen - street","Norwich , Magdalen - street . Miss West",,,"January 17 , 1913"
JAN . 19,"Norwich , Prince of Wales - road","Norwich , Prince of Wales - road . Miss Nancy",,,"January 17 , 1913"
JAN . 19,"Southsea , 50 , Granada - road","Southsea , 50 , Granada - road . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 20,"Hastings , Lower Public Hall","Hastings , Lower Public Hall . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 20,"Norwich , Market - place","Norwich , Market - place . Miss G. Giveen",['Miss G. Giveen'],,"January 17 , 1913"
JAN . 20,"Norwich , Magpie - road and Magdalen - street","Norwich , Magpie - road and Magdalen - street . Miss Brown",,,"January 17 , 1913"
JAN . 20,"Nottingham , People's Hall , Union-road","Nottingham , People's Hall , Union-road . Miss C. A. L. March",['Miss C. A. L. March'],,"January 17 , 1913"
JAN . 20,"Shelton , 85 , Park - rcad","Shelton , 85 , Park - rcad . Miss H. Burkitt",['Miss H. Burkitt'],,"January 17 , 1913"
JAN . 21,"Bexhill , W.S.P.U. Shop","Bexhill , W.S.P.U. Shop . Miss Davis",,,"January 17 , 1913"
JAN . 21,"Hanley , Market - place","Hanley , Market - place . Mrs. Redfern Wilde",['Mrs. Redfern Wilde'],,"January 17 , 1913"
JAN . 22,"Cambridge , The Mount , Hills - road","Cambridge , The Mount , Hills - road . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 22,"Norwich , Agricultural Hall","Norwich , Agricultural Hall . Mr. A. Richardson , Miss Giveen","['Mr. A. Richardson', 'Miss Giveen']",,"January 17 , 1913"
JAN . 17,"Bermondsey , Oakley - street","Bermondsey , Oakley - street . Mrs. Israel Zangwill , Mrs. Morgan","['Mrs. Israel Zangwill', 'Mrs. Morgan']",,"January 17 , 1913"
JAN . 17,"Hampstead , Oak Tree House , Branch Hill","Hampstead , Oak Tree House , Branch Hill . Mrs. Pankhurst , Miss Annie Kenney , Mr. Israel Zangwill","['Mrs. Pankhurst', 'Miss Annie Kenney', 'Mr. Israel Zangwill']",,"January 17 , 1913"
JAN . 17,"Harlesden , Manor - park - road","Harlesden , Manor - park - road . Mrs. Harlesden , Manor - park - road .",,,"January 17 , 1913"
JAN . 17,"Harrow - road , Fifth - avenue","Harrow - road , Fifth - avenue . Miss Ilford , Balfour - road",,,"January 17 , 1913"
JAN . 17,"Ilford , Balfour - road","Ilford , Balfour - road . Mrs. Bouvier",['Mrs. Bouvier'],,"January 17 , 1913"
JAN . 17,"Poplar , Duke of Clarence , Grundy - street","Poplar , Duke of Clarence , Grundy - street . Trades Union . Miss S. Pankhurst",['Miss S. Pankhurst'],Trades Union,"January 17 , 1913"
JAN . 17,Sloane - square,Sloane - square . Men's Federation,,Men's Federation,"January 17 , 1913"
JAN . 18,"Norwich , Silver - road and Barrack - street","Norwich , Silver - road and Barrack - street . Miss West",['Miss West'],,"January 17 , 1913"
JAN . 18,"Norwich , St. Mary's - plain","Norwich , St. Mary's - plain . Mr. A. Key Jones",['Mr. A. Key Jones'],,"January 17 , 1913"
JAN . 18,"Nottingham , Trinity - square","Nottingham , Trinity - square . Miss Grant",,,"January 17 , 1913"
JAN . 18,Prestenpans,Prestenpans . Miss Melrose .,['Miss Melrose'],,"January 17 , 1913"
JAN . 20,"Norwich , Market - place","Norwich , Market - place . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 20,"Norwich , Tombland","Norwich , Tombland . Miss G. Brackenbury",['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 21,"Norwich , Market - place","Norwich , Market - place . Mr. Jewson",['Mr. Jewson'],,"January 17 , 1913"
JAN . 21,"Norwich , Magpie - road and Magdalen - street","Norwich , Magpie - road and Magdalen - street . "" At Home . """,,""" At Home . ""","January 17 , 1913"
JAN . 22,Bexhill,Bexhill . Miss G. Allen .,['Miss G. Allen'],,"January 17 , 1913"
JAN . 22,Hanley,Hanley . Mrs. Vieveking,,,"January 17 , 1913"
JAN . 23,Cambridge,Cambridge . Miss G. Brackenbury .,['Miss G. Brackenbury'],,"January 17 , 1913"
JAN . 23,Cardiff,Cardiff . Miss Annie Williams .,['Miss Annie Williams'],,"January 17 , 1913"
JAN . 23,Dundee,"Dundee . Miss G. Brackenbury , Miss E. Macdonald","['Miss G. Brackenbury', 'Miss E. Macdonald']",,"January 17 , 1913"
JAN . 23,Newcastle,Newcastle . Mr. G. Lansbury .,['Mr. G. Lansbury'],,"January 17 , 1913"
JAN . 23,Portobello,Portobello . Mrs. John .,['Mrs. John'],,"January 17 , 1913"
JAN . 24,Dundee,Dundee . Miss G. Allen .,['Miss G. Allen'],,"January 17 , 1913"
JAN . 24,Edinburgh,"Edinburgh . Miss G. Brackenbury , Miss H. Burkitt","['Miss G. Brackenbury', 'Miss H. Burkitt']",,"January 17 , 1913"
JAN . 24,Halifax,Halifax . Mrs. John,['Mrs. John'],,"January 17 , 1913"
JAN . 24,Newhaven,Newhaven . Miss Hudson,,,"January 17 , 1913"
JAN . 24,Prestonpans,Prestonpans . Miss Melrose .,['Miss Melrose'],,"January 17 , 1913"
