Date,Location,Raw,Description,Speakers,Hosts,Issue date
JULY 17,Birmingham - King's Norton,"Birmingham - King's Norton - Mrs . Bayes ' drawing- room meeting - Mrs . Ring , Miss Kirby ( chair )",,,,"JULY 11 , 1912"
JULY 17,"Oxford - The Warden's Garden, Wadham College","Oxford - The Warden's Garden , Wadham College- The committee At Home '",,,,"JULY 11 , 1912"
JULY 17,Coxhoe,"Coxhoe - Open - air meeting - Miss I. S. A. Beaver , Miss C. M. Gordon",,,,"JULY 11 , 1912"
JULY 18,Sherburn,"Sherburn - Open - air meeting - Miss I. S. A. Beaver , Miss C. M. Gordon",,,,"JULY 11 , 1912"
JULY 18,Farnworth - Centenary Hall,"Farnworth - Centenary Hall - Mrs . H. Barnes ' "" At Home "" Miss M. Robertson",,,,"JULY 11 , 1912"
JULY 18,Cookham - Lodene Greys,"Cookham - Lodene Greys ( by kind permission of Mrs. Jay ) -garden meeting - Mr . J. Cameron Grant , Mrs. Robie Uniacke ( chair )",,,['Mrs. Jay'],"JULY 11 , 1912"
JULY 19,Bristol - Durdham Downs,"Bristol - Durdham Downs - Open - air meeting - Miss J. M. Baretti , Miss Blackstone , Mr. W. C. H. Cross",,,,"JULY 11 , 1912"
JULY 20,Tunbridge Wells - Christ Church Parish Room,"Tunbridge Wells - Christ Church Parish Room- Madame Sarah Grand's "" At Home "" -Mrs . Nott Bower , P.L.G.",,,,"JULY 11 , 1912"
JULY 21,Bishop Auckland - Town Hall,"Bishop Auckland - Town Hall - Joint meeting of North - Eastern Federation and Bishop Auckland Trades and Labour Council -Mr . Philip Snowden , M.P. , Dr. Ethel Williams ( chair )",Joint meeting of North - Eastern Federation and Bishop Auckland Trades and Labour Council,,,"JULY 11 , 1912"
JULY 22,Ferryhill,"Ferryhill - Open - air meeting - Miss I. S. A. Beaver , Miss C. M. Gordon",,,,"JULY 11 , 1912"
JULY 23,Ripley The Village Green,Ripley The Village Green - Open - air meeting - Mrs . Urwick,,,,"JULY 11 , 1912"
JULY 24,"Oxford - The Warden's Garden, Wadham College","Oxford - The Warden's Garden , Wadham College- The Committee At Home",,,,"JULY 11 , 1912"
JULY 24,Bowburn,"Bowburn - Open - air meeting - Miss I. S. A. Beaver , Miss C. M. Gordon",,,,"JULY 11 , 1912"
JULY 11,"Y.M.O.A. Rooms, 17, Camden Road, N.","Y.M.O.A. Rooms , 17 , Camden Road , N. - North London At Home "" -Mrs , F. T. Swanwick , M.A. , Miss Rosamond Smith ( chair )",North London At Home,,,"JULY 11 , 1912"
JULY 11,"Camberwell Collyer Place, Peckham","Camberwell Collyer Place , Peckham - Open - air meeting - Mrs . Rogers",,,,"JULY 11 , 1912"
JULY 11,Deptford - Corner of Brockley Road and Lewisham High Road,"Deptford - Corner of Brockley Road and Lewisham High Road - Open - air meeting - Miss Thomson , M.A. , Miss Agnes Dawson",,,,"JULY 11 , 1912"
JULY 11,"S. Kensington - la, Holland Park","S. Kensington - la , Holland Park - Miss Holland's entertainment : dramatic "" An Allegory ( Vera Wentworth ) by A. F. L. Tickets 5s , and 2s . 6d .","Miss Holland's entertainment: dramatic "" An Allegory ( Vera Wentworth ) by A. F. L. Tickets 5s, and 2s. 6d.",,,"JULY 11 , 1912"
JULY 12,Ponder's End - Derby Road,"Ponder's End - Derby Road - Open - air meeting- Miss Elkin , Miss Fielden",,,,"JULY 11 , 1912"
JULY 12,West Southwark - Corner of Union Street and Southwark Bridge Road,"West Southwark - Corner of Union Street and Southwark Bridge Road - Open - air meet- ing - Mis Helen Ward , Miss Rosa- mond Smith , Malcolm Mitchell , Esq . , Miss Wade Robinson",,,,"JULY 11 , 1912"
JULY 12,East and West St. Pancras - Cobden Statue,"East and West St. Pancras - Cobden Statue - Open- air meeting - Miss Hodge , Miss Walshe",,,,"JULY 11 , 1912"
JULY 13,Muswell Hill The Exchange,"Muswell Hill The Exchange - Open - air meeting- Miss W. G. Jameson , Miss Dawson",,,,"JULY 11 , 1912"
JULY 15,"Rotherhithe Adult School, Bermondsey Settlement","Rotherhithe Adult School , Bermondsey Settlement -Mrs . Stanbury",,,,"JULY 11 , 1912"
JULY 15,West Southwark - Corner of Lancaster Street and Newington Causeway,"West Southwark - Corner of Lancaster Street and Newington Causeway Open - air meeting Mr. Rogers , Miss C. Corbett , M.A. , Miss Janet Thomson , M.A. , Miss Wade Robinson",,,,"JULY 11 , 1912"
JULY 16,St. Pancras - corner of Arlington Road and Park Street,"St. Pancras - corner of Arlington Road and Park Street - open - air meeting - Miss C. Corbett , M.A. , Miss Rosamond Smith",,,,"JULY 11 , 1912"
JULY 17,Blackheath - Corner of Stockwell Street and London Street,"Blackheath - Corner of Stockwell Street and London Street - Open - air meeting - Miss Bisset Smith , Dr. O. V. Drysdale",,,,"JULY 11 , 1912"
JULY 17,Sutton,Sutton - Miss Close's drawing - room meeting - Miss Maude Royden,,,,"JULY 11 , 1912"
JULY 17,"Islington - Copenhagen Street, off Caledonian Road","Islington - Copenhagen Street , off Caledonian Road -Open - air meeting - Mrs . Rackham , Miss Elkin",,,,"JULY 11 , 1912"
JULY 17,West Newington - Corner of Trinity Street and Borough High Street,"West Newington - Corner of Trinity Street and Borough High Street - Open - air meeting -Miss H. D. Cockle , Miss Rosamond Smith , Miss Gladys Rinder",,,,"JULY 11 , 1912"
JULY 17,"Hampstead - Upper Heath, Heath Street","Hampstead - Upper Heath , Heath Street - Mr . and Mrs. Lister's garden party - entertain- ments - tickets 2s . 6d . or five for 10s .",Mr. and Mrs. Lister's garden party - entertainments - tickets 2s. 6d. or five for 10s.,,,"JULY 11 , 1912"
JULY 18,Deptford - The Broadway,"Deptford - The Broadway - Open - air meeting - Miss G. Rinder , Miss Goddard",,,,"JULY 11 , 1912"
JULY 19,Enfield - Little Court Gardens,"Enfield - Little Court Gardens - Open - air meeting- Miss Goddard , Miss R. Young",,,,"JULY 11 , 1912"
JULY 22,West Southwark - Corner of Stamford Street and Blackfriars Road,"West Southwark - Corner of Stamford Street and Blackfriars Road - Open - air meeting- Miss W. A. Elkin , Miss Emily Ford , Miss Ruth Young , Mr. Walter Hogg",,,,"JULY 11 , 1912"
JULY 22,West Southwark - Corner of Friar Street and Great Suffolk Street,"West Southwark - Corner of Friar Street and Great Suffolk Street - Miss A. E. Gloyn , Dr. Drysdale",,,,"JULY 11 , 1912"
JULY 22,St. Pancras - Corner of Rochester Road and Kentish Town Road,"St. Pancras - Corner of Rochester Road and Kentish Town Road - Open - air meeting - Miss Cockle , Miss Gladys Rinder",,,,"JULY 11 , 1912"
JULY 12,Bo'ness,"Bo'ness - Open - air meetings - Miss Lisa M. Gordon , Miss Alice Low",,,,"JULY 11 , 1912"
JULY 13,"40, Shandwick Place","40 , Shandwick Place "" Women Teachers in Elementary Schools "" - Miss Kilgour",""" Women Teachers in Elementary Schools """,,,"JULY 11 , 1912"
JULY 13,Dundee . - Albert Square,"Dundee . - Albert Square - Joint Demonstration with Freedom League , L.R.O. and Trades Council - Dr . Elsie Inglis , Mrs. Annot Robinson , Miss Alice Crompton , M.A. , Rev. W. Walsh , D.D. ( chair )","Joint Demonstration with Freedom League, L.R.O. and Trades Council",,,"JULY 11 , 1912"
JULY 16,East Calder,East Calder - Open - air meeting - Miss Lisa M. Gordon,,,,"JULY 11 , 1912"
JULY 18,Oakbank,Oakbank - Open - air meeting - Miss Lisa M. Gordon,,,,"JULY 11 , 1912"
JULY 23,Livingston - Station,Livingston - Station - Open - air meeting - Miss Alice Low,,,,"JULY 11 , 1912"
JULY 11,"Water Orton - Railway Women's Guild, Minworth","Water Orton - Railway Women's Guild , Minworth- Mrs. Ring",,,,"JULY 11 , 1912"
