Date,Location,Raw,Speakers,Description,Hosts,Issue date
APRIL 22,Bo'ness,"Bo'ness , Masonic Temple .",['Miss Muriel Scott'],,,"April 18 , 1913"
APRIL 23,Birmingham,"Birmingham , Queen's College Hampden Margesson .",,,,"April 18 , 1913"
APRIL 23,Doncaster,"Doncaster , Parkinson's Café",,,,"April 18 , 1913"
APRIL 23,Leeds,"Leeds , Albert Hall .","['Mr. George Lansbury', 'Mrs. Drummond']",,,"April 18 , 1913"
APRIL 23,Leicester,"Leicester , No. 3 and 4 , Temperance Hall .",['Miss Barbara Wylie'],,,"April 18 , 1913"
APRIL 24,Eastbourne,"Eastbourne , 58A , Grove - road",['Miss B. Jones'],,,"April 18 , 1913"
APRIL 24,Edinburgh,"Edinburgh , 27 , Frederick - street .",,"""At Home.""",['The Lady Isabel Margisson'],"April 18 , 1913"
APRIL 24,Newcastle,"Newcastle , Heaton , Assembly Halls .",['Mrs. Zangwill'],,,"April 18 , 1913"
APRIL 24,Tunbridge Wells,"Tunbridge Wells , Christ Church Parish Room .",['Miss E. Sharp'],,,"April 18 , 1913"
APRIL 25,Dundee,"Dundee , Panmure - street",['Mrs. Drummond'],,,"April 18 , 1913"
APRIL 25,Reading,"Reading , Palmer Hall , West - street .",['Miss Barbara Wylie'],,,"April 18 , 1913"
