Date,Location,Raw,Speakers,Description,Hosts,Issue date
JULY 2,Ripon,"Ripon Springfield - Mrs . Curwea's meeting - the Hon . Mrs. Wilkinson , Mrs. Renton , Mrs. Edwin Gray ( chair )","['the Hon. Mrs. Wilkinson', 'Mrs. Renton', 'Mrs. Edwin Gray']",,['Mrs. Curwea'],"JUNE 27 , 1912"
JULY 2,West Croydon,"West Croydon - Mrs . Worcester at Mrs. Carleton Rea's , 34 , Fongate St. - Garden meeting for teachers - Miss Muriel Matters , Mrs. Moore Ede ( chair )","['Miss Muriel Matters', 'Mrs. Moore Ede']",Garden meeting for teachers,"['Mrs. Carleton Rea', 'Mrs. Worcester']","JUNE 27 , 1912"
JULY 2,Malvern,"Malvern - Westminster Arms Hotel - Miss A. Banister's and Mrs. Bennett's garden meeting - Miss M. Matters , Rev. F. Robson ( chair )","['Miss M. Matters', 'Rev. F. Robson']",garden meeting,"['Miss A. Banister', 'Mrs. Bennett']","JUNE 27 , 1912"
JULY 2,Leeds,"Leeds - 9 , Park Lane "" At Home """,,""" At Home """,,"JUNE 27 , 1912"
JULY 2,Olton,"Olton Miss Holdens ' drawing - room meeting - "" Unjust Laws as They Affect Women "" -speakers , The Committee",['The Committee'],"drawing-room meeting, "" Unjust Laws as They Affect Women """,['Miss Holdens'],"JUNE 27 , 1912"
JULY 4,Cirencester,"Cirencester - Corn Hall - The Rt . Hon the Earl of Lytton , Miss Rose Sidgwick , Miss Hunter Baillie , Mr. Cameron Grant ( chair )","['The Rt. Hon the Earl of Lytton', 'Miss Rose Sidgwick', 'Miss Hunter Baillie', 'Mr. Cameron Grant']",,,"JUNE 27 , 1912"
JULY 4,Pershore,Pershore Mrs. Harrison's Suffrage Tea - Miss Muriel Matters,['Miss Muriel Matters'],Suffrage Tea,['Mrs. Harrison'],"JUNE 27 , 1912"
JULY 5,Cambridge,"Cambridge - 18 , Hobson St. - Speakers ' Class- Debate",,,,"JUNE 27 , 1912"
JULY 5,Solihull,"Solihull Solihull and District - Sunny Croft , Knowle - Mrs . Lionel Smallwood's garden meeting- Miss Muriel Matters , Lady Isobel Margesson , Rev. W. Ingham - Brooke ( chair )","['Miss Muriel Matters', 'Lady Isobel Margesson', 'Rev. W. Ingham-Brooke']",garden meeting,['Mrs. Lionel Smallwood'],"JUNE 27 , 1912"
JULY 5,Solihull,"Solihull and District - Henley - in - Arden - open - air meeting - Miss Muriel Matters , Rev. W. Ingham Brooke ( chair )","['Miss Muriel Matters', 'Rev. W. Ingham Brooke']",open-air meeting,,"JUNE 27 , 1912"
JULY 6,Accrington,"Accrington - Moorside House , Altham - garden party ( by permission of Mrs. Haworth ) - music , dramatic performance , etc.- speaker , Miss A. Maude Royden- Admission 6d .",['Miss A. Maude Royden'],"garden party, music, dramatic performance, etc., Admission 6d",['Mrs. Haworth'],"JUNE 27 , 1912"
JULY 6,Newcastle-on-Tyne,"Newcastle - on - Tyne - Town Moor - procession and demonstration N.U. Platform , Mrs. Nield Chew , Mrs. Biltcliffe , Dr. E. Williams ( chair )","['Mrs. Nield Chew', 'Mrs. Biltcliffe', 'Dr. E. Williams']",procession and demonstration N.U. Platform,,"JUNE 27 , 1912"
JULY 6,Church Stretton,"Church Stretton - the Yeld - garden meeting - Miss Matters , Mrs. Wood Acton ( chair )","['Miss Matters', 'Mrs. Wood Acton']",garden meeting,,"JUNE 27 , 1912"
JULY 6,Church Stretton,Church Stretton - The Fountain - open - air meeting- Miss Matters,['Miss Matters'],open-air meeting,,"JUNE 27 , 1912"
JULY 9,Benton,Benton - Grove Cottage - Mrs . Robson's garden meeting,,garden meeting,['Mrs. Robson'],"JUNE 27 , 1912"
JULY 10,Bury,"Bury Warwick and Leamington - St . Bees , Northumber- land Road - garden meeting - Miss Earl , Arnold Thornton , Esq . , B.A.","['Miss Earl', 'Arnold Thornton']",garden meeting,,"JUNE 27 , 1912"
JULY 10,Oxford,"Oxford - Windmill Road , Headington - open - air meeting",,open-air meeting,,"JUNE 27 , 1912"
JULY 10,Cambridge,Cambridge - Petersfield ( by kind permission of Mrs. Young ) -garden meeting,,garden meeting,['Mrs. Young'],"JUNE 27 , 1912"
JUNE 27,London,"Y.M.C.A. Rooms , 17 , Camden Road , N. - North London At Home "" -Miss A. Maude Royden , Mrs. F. T. Swanwick , M.A. , Miss Helen Ward ( chair )","['Miss A. Maude Royden', 'Mrs. F. T. Swanwick', 'Miss Helen Ward']",At Home,,"JUNE 27 , 1912"
JUNE 27,Wimbledon,"Wimbledon - Corner of Quick's Road - Open - air meeting - Miss Corbett , M.A. Mr. Walter Hogg , Mr. H. M. Ellis ( chair )","['Miss Corbett', 'Mr. Walter Hogg', 'Mr. H. M. Ellis']",Open-air meeting,,"JUNE 27 , 1912"
JUNE 28,Richmond,"Richmond Mrs. Bailey's garden meeting- "" Friends of Women's Suffrage "" -Miss I. B. O'Malley","[""Miss I. B. O'Malley""]","garden meeting, "" Friends of Women's Suffrage """,['Mrs. Bailey'],"JUNE 27 , 1912"
JUNE 28,West Southwark,"West Southwark - corner of Friar St. and Gt . Suffolk St. - open - air meeting - Miss Agnes Dawson , Miss Gladys Rinder","['Miss Agnes Dawson', 'Miss Gladys Rinder']",open-air meeting,,"JUNE 27 , 1912"
JUNE 28,Norwood,Norwood - Suffrage Offices - Franchise Fair - Miss Abadam,['Miss Abadam'],Franchise Fair,,"JUNE 27 , 1912"
JUNE 29,Muswell Hill,"Muswell Hill - The Exchange - open - air meeting- Mrs. Rogers , Miss Bisset Smith , Mr. Walter Hogg","['Mrs. Rogers', 'Miss Bisset Smith', 'Mr. Walter Hogg']",open-air meeting,,"JUNE 27 , 1912"
JUNE 29,Norwood,Norwood - Suffrage Offices - Franchise Fair,,Franchise Fair,,"JUNE 27 , 1912"
JULY 1,Kennington,"Kennington - 258 , South Lambeth Rd . ( by kind per- mission of the Liberal Association ) - Miss Corbett , M.A.",['Miss Corbett'],,['Liberal Association'],"JUNE 27 , 1912"
JULY 1,S. Paddington,"S. Paddington - 51 , Porchester Terrace - the Hon . Mrs. Franklin's garden meeting - The Lady Frances Balfour",['The Lady Frances Balfour'],garden meeting,['the Hon. Mrs. Franklin'],"JUNE 27 , 1912"
JULY 3,Battersea,"Battersea - Mrs . McDade's garden meeting - Mrs . F. T. Swanwick , M.A. , Mr. Griffith","['Mrs. F. T. Swanwick', 'Mr. Griffith']",garden meeting,['Mrs. McDade'],"JUNE 27 , 1912"
JULY 3,Blackheath,"Blackheath - corner of Stockwell St. and London St. -open - air meeting - Miss W. G. Jameson , Mrs. Rackham , A. W. Hiscox , Esq .","['Miss W. G. Jameson', 'Mrs. Rackham', 'A. W. Hiscox']",open-air meeting,,"JUNE 27 , 1912"
JULY 3,Islington,Islington - Copenhagen St. - open - air meeting - Mr . Ansell,['Mr. Ansell'],open-air meeting,,"JUNE 27 , 1912"
JULY 4,London,"Y.M.C.A. Rooms , 17 , Camden Rd . , N. - North London "" At Home "" -Miss Emily Hill , P.L.G. , Miss Helen Ward , Mrs. Theodore Williams ( chair )","['Miss Emily Hill', 'Miss Helen Ward', 'Mrs. Theodore Williams']",""" At Home """,,"JUNE 27 , 1912"
JULY 4,Enfield,"Enfield - Little Court Gardens - open - air meeting- Mrs. Rogers , Miss Bisset Smith ( chair )","['Mrs. Rogers', 'Miss Bisset Smith']",open-air meeting,,"JUNE 27 , 1912"
JULY 6,Camberwell,"Camberwell - North End Rd . , Lordship Lane - open- air meeting - Miss Bisset Smith",['Miss Bisset Smith'],open-air meeting,,"JUNE 27 , 1912"
JUNE 27,Eskbank,Eskbank - Cowell Bank - drawing - room meeting - Miss Alice Low,['Miss Alice Low'],drawing-room meeting,,"JUNE 27 , 1912"
JUNE 27,Bo'ness,"Bo'ness - open - air meeting - Miss Alice Low , Miss Lisa M. Gordon","['Miss Alice Low', 'Miss Lisa M. Gordon']",open-air meeting,,"JUNE 27 , 1912"
JUNE 27,Linlithgow,"Linlithgow - open - air meeting - Miss Alice Low , Miss Lisa M. Gordon","['Miss Alice Low', 'Miss Lisa M. Gordon']",open-air meeting,,"JUNE 27 , 1912"
JUNE 27,Dundee,"Dundee - office , 12 , Meadowside - Mrs . Gibson's and Mrs. Malcolm's "" At Home "" -Miss Alice Crompton , M.A.",['Miss Alice Crompton'],""" At Home ""","['Mrs. Gibson', 'Mrs. Malcolm']","JUNE 27 , 1912"
JUNE 27,Dundee,"Dundee - foot of Hilltown - open air meeting - Miss Alice Crompton , M.A. , Miss Emily Foggo","['Miss Alice Crompton', 'Miss Emily Foggo']",open air meeting,,"JUNE 27 , 1912"
JUNE 28,Dundee,"Dundee - Blackness Foundry - open air meeting Miss Alice Crompton , M.A. , Miss Emily Foggo","['Miss Alice Crompton', 'Miss Emily Foggo']",open air meeting,,"JUNE 27 , 1912"
JUNE 28,Edinburgh,"Edinburgh - 40 , Shandwick Place - At Home - Miss M. C. Lees",['Miss M. C. Lees'],At Home,,"JUNE 27 , 1912"
JUNE 29,Bo'ness,"Bo'ness - open air meeting - Miss Alice Low , Miss Lisa M. Gordon","['Miss Alice Low', 'Miss Lisa M. Gordon']",open air meeting,,"JUNE 27 , 1912"
JULY 2,Balerno,"Balerno - schoolroom - Miss W. P. Scott , Miss Alice Low , Rev. D. B. Turner ( chair )","['Miss W. P. Scott', 'Miss Alice Low', 'Rev. D. B. Turner']",,,"JUNE 27 , 1912"
JUNE 29,Birmingham,"Grand Templar's Lodge.- "" Influence of Women's Vote on Temperance , "" Mrs. Ring",['Mrs. Ring'],""" Influence of Women's Vote on Temperance , """,,"JUNE 27 , 1912"
JULY 8,Redditch,Redditch - Temperance Hall - White Slave Trafic- Miss Ring,['Miss Ring'],White Slave Trafic,,"JUNE 27 , 1912"
