Date,Location,Raw,Speakers,Description,Hosts,Issue date
MARCH 31,Croydon,Croydon - Mrs . Carter's Drawing - room Meeting - Miss A. Miller .,['Miss A. Miller .'],Drawing - room Meeting,,"MARCH 23 , 1911"
MARCH 31,Norwich,"Norwich Thatched Assembly Rooms - Annual Meeting - A . M. Langdon , Esq . , K.C. , Mrs. Stuart ( chair ) .","['A . M. Langdon , Esq . , K.C. ,', 'Mrs. Stuart ( chair ) .']",Annual Meeting,,"MARCH 23 , 1911"
MARCH 31,Penrith,"Penrith St. Andrew's Hall - Miss Abadam , Mrs. Slack ( chair ) .","['Miss Abadam', 'Mrs. Slack ( chair ) .']",,,"MARCH 23 , 1911"
APRIL 1,Manchester,"Manchester - Y.M.C.A . Hall - Social Meeting - Mrs . Snowden , Miss K. D. Courtney .","['Mrs . Snowden', 'Miss K. D. Courtney .']",Social Meeting,,"MARCH 23 , 1911"
APRIL 3,Middleton,"Middleton - Co - operative Hall - The Mayor ( chairman ) , Mrs. Snowden , Miss M. Robertson .","['The Mayor ( chairman )', 'Mrs. Snowden', 'Miss M. Robertson .']",,,"MARCH 23 , 1911"
APRIL 3,Bradford,"Bradford - Church Institute - Miss Maude Royden , C. Smyth , Esq . , Councillor E. J. Smith ( chair ) .","['Miss Maude Royden', 'C. Smyth , Esq .', 'Councillor E. J. Smith ( chair ) .']",,,"MARCH 23 , 1911"
APRIL 4,Darwen,"Darwen Co - operative Hall - The Mayor ( chairman ) -Mrs . Snow- den , Miss M. Robertson .","['The Mayor ( chairman )', 'Mrs . Snow- den', 'Miss M. Robertson .']",,,"MARCH 23 , 1911"
APRIL 5,Croydon,"Croydon Adult School Hall - At Home Miss Abadam , "" The Approaching Vote . """,['Miss Abadam'],"At Home "" The Approaching Vote . """,,"MARCH 23 , 1911"
APRIL 5,Harrogate,Harrogate Clarendon Hotel - Women Ratepayers ' Meeting - Mrs . Parrish .,['Mrs . Parrish .'],Women Ratepayers ' Meeting,,"MARCH 23 , 1911"
APRIL 6,Haslemere,"Haslemere - School - Public Meeting Mrs. Fawcett , Mrs. Swan- wick , Aneurin Williams , Esq .","['Mrs. Fawcett', 'Mrs. Swan- wick', 'Aneurin Williams , Esq .']",,,"MARCH 23 , 1911"
March 23,"Epsom and Ewell, Oakfield Road, Ashstead","Epsom and Ewell , Oakfield Road , Ashstead , Mrs. Ruxton's Drawing - room Meeting , Miss Sheep- shanks , Rev. J. A. Grant .","['Miss Sheep- shanks', 'Rev. J. A. G. S.']",Drawing - room Meeting,['Mrs. Ruxton'],"MARCH 23 , 1911"
March 24,"Enfield, 1, The Chine, Winchmore Hill","Enfield , 1 , The Chine , Winchmore Hill , Mrs. Bisset Smith's Drawing - room Meeting , Miss M. Gadsden , Rev. E. N. Coulthard , M.A. ","['Miss M. Gadsden', 'Rev. E. N. Coulthard , M.A.']",Drawing - room Meeting,['Mrs. Bisset Smith'],"MARCH 23 , 1911"
March 24,"S. Kensington, Suffrage Shop, 7, Stratford Road","S. Kensington , Suffrage Shop , 7 , Stratford Road .",,,,"MARCH 23 , 1911"
March 25,"Highgate , Corner Queen's Avenue , Muswell Hill","Highgate , Corner Queen's Avenue , Muswell Hill , Open - air Meeting .",,,,"MARCH 23 , 1911"
March 25,Crouch Hill,"Crouch Hill , Dr. Kate Haslem's At Home , Miss Abadam .",['Miss Abadam .'],At Home,['Dr. Kate Haslem'],"MARCH 23 , 1911"
March 25,"Muswell Hill , Athenæum High School","Muswell Hill , Athenæum High School , R. F. Cholmeley , Esq . , Miss J. H. Thomson , B.A.","['R. F. Cholmeley , Esq .', 'Miss J. H. Thomson , B.A.']",,,"MARCH 23 , 1911"
March 27,"Windsor , Reception Room , Guildhall","Windsor , Reception Room , Guildhall , At Home , Rev. Llewllyn Smith .",['Rev. Llewllyn Smith .'],At Home,,"MARCH 23 , 1911"
March 28,Sutton,"Sutton , Mrs. Martin's Drawing - room Meeting , Mrs. Holman .",['Mrs. Holman .'],Drawing - room Meeting,['Mrs. Martin'],"MARCH 23 , 1911"
March 28,S. Kensington,"S. Kensington , Mrs. Curteis's Drawing - room Meeting , R. F. Cholmeley , Esq . , Miss H. D. Cockle ( chair )","['R. F. Cholmeley , Esq .', 'Miss H. D. Cockle ( chair )']",Drawing - room Meeting,['Mrs. Curteis'],"MARCH 23 , 1911"
March 28,W. St. Pancras,"W. St. Pancras , Miss Hallowes ' Drawing - room Meet- ing , Miss E. A. Bompas .",['Miss E. A. Bompas .'],Drawing - room Meeting,,"MARCH 23 , 1911"
March 29,"N. and S. Paddington , Gymnasium adjoining West- bourne Park Chapel","N. and S. Paddington , Gymnasium adjoining West- bourne Park Chapel , Social Meeting , Miss E. A. Bompas , Mrs. Spielman ( chair ) .","['Miss E. A. Bompas', 'Mrs. Spielman ( chair ) .']",Social Meeting,,"MARCH 23 , 1911"
March 29,"Blackheath , Offices of Blackheath Press","Blackheath , Offices of Blackheath Press , Annual Meeting , Mis . Adkin ( chair ) , Miss I. O. Ford .","['Mis. Adkin ( chair )', 'Miss I. O. Ford .']",Annual Meeting,,"MARCH 23 , 1911"
March 30,"S. Paddington , 32 , Hyde Park Gardens","S. Paddington , 32 , Hyde Park Gardens , Mrs. Frank- lin's Drawing - room Meeting , General Meeting for Members .",,"Drawing - room Meeting , General Meeting for Members .",['Mrs. Frank- lin'],"MARCH 23 , 1911"
March 30,"Balham , Council Schools","Balham , Council Schools , Debate , H. Glibbery , Esq . , Godfrey de G. Griffith , Miss K. D. Courtney ( chair ) .","['H. Glibbery , Esq .', 'Godfrey de G. Griffith', 'Miss K. D. Courtney ( chair ) .']",Debate,,"MARCH 23 , 1911"
March 30,"Blackheath , 8 , Shooter's Hill Road","Blackheath , 8 , Shooter's Hill Road , "" The Society of the Spoken Thought . """,,""" The Society of the Spoken Thought . """,,"MARCH 23 , 1911"
March 31,"S. Kensington , Suffrage Shop , 7 , Stratford Road","S. Kensington , Suffrage Shop , 7 , Stratford Road .",,,,"MARCH 23 , 1911"
March 31,"Surbiton , St. Andrew's House","Surbiton , St. Andrew's House , Conference , "" Sweated Labour , "" Miss C. Black .",['Miss C. Black .'],"Conference , "" Sweated Labour , """,,"MARCH 23 , 1911"
April 1,"Highgate , Corner Queen's Avenue , Muswell Hill","Highgate , Corner Queen's Avenue , Muswell Hill , Open- air Meeting .",,,,"MARCH 23 , 1911"
April 3,"S. Paddington , Lecture Room , Ethical Church , Bays- water","S. Paddington , Lecture Room , Ethical Church , Bays- water , Mrs. Rackham , Miss Nina Boyle , A. Dykes Spicer , Esq .","['Mrs. Rackham', 'Miss Nina Boyle', 'A. Dykes Spicer , Esq .']",,,"MARCH 23 , 1911"
April 3,"Epsom , 3 , Queen Anne's Villas","Epsom , 3 , Queen Anne's Villas , Annual Meeting , Mrs. Scott Tebb ( hostess ) .",,Annual Meeting,['Mrs. Scott Tebb'],"MARCH 23 , 1911"
April 4,"S. Paddington , 19 , Southwick Street","S. Paddington , 19 , Southwick Street , Debating Society .",,Debating Society .,,"MARCH 23 , 1911"
April 5,"Hampstead , The Library , Prince Arthur Road","Hampstead , The Library , Prince Arthur Road , Miss J. H. Thomson , B.A.","['Miss J. H. Thomson , B.A.']",,,"MARCH 23 , 1911"
April 5,"St. Pancras , 17 , Camden Road","St. Pancras , 17 , Camden Road , H. G. Chancellor , M.P. , Miss C. Black .","['H. G. Chancellor , M.P.', 'Miss C. Black .']",,,"MARCH 23 , 1911"
March 24,"Edinburgh , 40 , Shandwick Place","Edinburgh , 40 , Shandwick Place , At Home .",,At Home .,,"MARCH 23 , 1911"
March 24,"Edinburgh , 40 , Shandwick Place","Edinburgh , 40 , Shandwick Place , Reception to Dele- gates to Scottish Federation Annual Meeting .",,Reception to Dele- gates to Scottish Federation Annual Meeting .,,"MARCH 23 , 1911"
March 24,"Glasgow , 58 , Renfield Street","Glasgow , 58 , Renfield Street , At Home , Mrs. Wood .",,At Home,['Mrs. Wood .'],"MARCH 23 , 1911"
March 25,"Edinburgh , 9 , Melville Street","Edinburgh , 9 , Melville Street , Scottish Federation Annual Meeting .",,Scottish Federation Annual Meeting .,,"MARCH 23 , 1911"
March 26,"Edinburgh , Synod Hall","Edinburgh , Synod Hall , Suffrage Service , Rev. Mr. Gadd , Rev. Mr. James Black .","['Rev. Mr. Gadd', 'Rev. Mr. James Black .']",Suffrage Service,,"MARCH 23 , 1911"
March 31,"Edinburgh , 40 , Shandwick Place","Edinburgh , 40 , Shandwick Place , At Home .",,At Home .,,"MARCH 23 , 1911"
March 31,"Glasgow , 58 , Renfield Street","Glasgow , 58 , Renfield Street , At Home .",,At Home .,,"MARCH 23 , 1911"
March 31,"Kirkwall , Temperance Hall","Kirkwall , Temperance Hall , Concert and "" How the Vote was Won "" ; chairman , the Provost .",,"Concert and "" How the Vote was Won """,,"MARCH 23 , 1911"
April 1,"Edinburgh , Regent Rooms , Waterloo Place","Edinburgh , Regent Rooms , Waterloo Place , Whist Drive ; tickets 2s . 6d .",,Whist Drive ; tickets 2s . 6d .,,"MARCH 23 , 1911"
April 1,"Peebles , Chambers ' Institute","Peebles , Chambers ' Institute , Monthly Meeting , Paper by Miss Balfour .",,"Monthly Meeting , Paper by Miss Balfour .",,"MARCH 23 , 1911"
April 7,small QUEEN'S HALL,"At the small QUEEN'S HALL at 8.30 p.m. on FRIDAY , April 7th . The REV . DR . COBB will preside at a DEBATE between CICELY HAMILTON and G. K. CHESTERTON . Tickets : Numbered , 2s . 6d .; unnumbered , 1s .; can be obtained at the Box Office , and at the International Suffrage Shop , 31 , Bedford Street ( 3rd Floor ) , Strand , w.C.","['CICELY HAMILTON', 'G. K. CHESTERTON .']",DEBATE,,"MARCH 23 , 1911"
