Date,Location,Raw,Speakers,Description,Issue date
APRIL 14,Wimbledon,"Wimbledon , Queen's Hall , Broadway . Mrs. Drummond , Mr. A. J. Billinghurst , Mrs. Lamartino Yates","['Mrs. Drummond', 'Mr. A. J. Billinghurst', 'Mrs. Lamartine Yates']",,"April 11 , 1913"
APRIL 15,Camden Town,"Camden Town , Cobden Statue . Miss Joan Wickham",['Miss Joan Wickham'],,"April 11 , 1913"
APRIL 15,Holloway Prison,Holloway Prison . Miss Emma Wylie . Chair : Miss Newstead,['Miss Emma Wylie'],,"April 11 , 1913"
APRIL 15,Palmer's Green,"Palmer's Green , 6 , Stonard - road . Fireside Talks",,Fireside Talks,"April 11 , 1913"
APRIL 15,Stepney,"Stepney , Mile End Waste . Miss Bonwick , B.A. Chair : Miss Newstead",['Miss Bonwick'],,"April 11 , 1913"
APRIL 16,Catford,"Catford , Co - operative Hall . Women's Co - operative Guild . Mrs. Bouvier",['Mrs. Bouvier'],,"April 11 , 1913"
APRIL 16,Hampstead,"Hampstead , 178 , Finchley - road . Annual Meeting . Mrs. Lamartino Yates . Chair : Mrs. Sadd Brown",['Mrs. Lamartine Yates'],Annual Meeting,"April 11 , 1913"
APRIL 16,Holloway Prison,Holloway Prison,,,"April 11 , 1913"
APRIL 16,Ilford,"Ilford , Manor Park , The Rabbits . Miss Harvey",['Miss Harvey'],,"April 11 , 1913"
APRIL 16,Surbiton,"Surbiton , Assembly Rooms . Mr. Georgo Lansbury , Miss E. Wylie . Chair : Mrs. Dacro Fox","['Mr. George Lansbury', 'Miss E. Wylie']",,"April 11 , 1913"
APRIL 17,Bromley,"Bromley , Large Public Hall . Women's Meeting",,Women's Meeting,"April 11 , 1913"
APRIL 17,Croydon,"Croydon , Small Public Hall . Social Gathering . Mr. and Mrs. Pethick Lawrence",['Mr. and Mrs. Pethick Lawrence'],Social Gathering,"April 11 , 1913"
APRIL 17,Essex Hall,"Essex Hall , Essex Street , Strand , W.C. Miss Rachel Barrett , B.Sc. , Miss Barbara Wylie","['Miss Rachel Barrett', 'Miss Barbara Wylie']",,"April 11 , 1913"
APRIL 17,Holloway Prison,"Holloway Prison . Miss P. Rickards , B.A. Chair : Miss Warton",['Miss P. Rickards'],,"April 11 , 1913"
APRIL 18,Chelsea,"Chelsea , 308 , King's - road . Speakers ' Class . Miss Ada Moore",['Miss Ada Moore'],,"April 11 , 1913"
APRIL 18,Chelsea,"Chelsea , 308 , King's - road . Miss Mina Sheppard",['Miss Mina Sheppard'],,"April 11 , 1913"
APRIL 18,Holloway Prison,Holloway Prison . Miss Gwen Richard- Boyce,['Miss Gwen Richard-Boyce'],,"April 11 , 1913"
APRIL 18,Lincoln's Inn House,"Lincoln's Inn House , Kingsway . Speakers ' Class . Miss Rosa Leo",['Miss Rosa Leo'],,"April 11 , 1913"
APRIL 18,Sloane-square,Sloane - square . Mrs. Penn Gaskell,['Mrs. Penn Gaskell'],,"April 11 , 1913"
APRIL 18,Stepney,"Stepney , Mile End Waste . Miss Richmond . Chair : Miss Harbott",['Miss Richmond'],,"April 11 , 1913"
APRIL 18,West Ham,"West Ham , Forest Gate Station . Miss Randell . Chair : Miss Brice",['Miss Randell'],,"April 11 , 1913"
APRIL 18,York-road,"York - road , Market . Miss C. Haslam",['Miss C. Haslam'],,"April 11 , 1913"
APRIL 11,Dundee,"Dundee , Panmure - street",,,"April 11 , 1913"
APRIL 11,Reading,"Reading , The Butts . Miss Kelly",['Miss Kelly'],,"April 11 , 1913"
APRIL 11,Scarborough,"Scarborough , Co - operative Hall . Miss Millar Wilson . Chair : Miss Suffield",['Miss Millar Wilson'],,"April 11 , 1913"
APRIL 11,Scarborough,"Scarborough , 50. Londesborough - road . Miss Millar Wilson . Chair : Miss Key Jones . Hostess : Mrs. Whaley",['Miss Millar Wilson'],,"April 11 , 1913"
APRIL 12,Brighton,"Brighton , Seafront . Miss Phoebe Rickards",['Miss Phoebe Rickards'],,"April 11 , 1913"
APRIL 12,Doncaster,"Doncaster , Albany Hotel . Mrs. Beldon . Hostess : Mrs. Woodhouse",['Mrs. Beldon'],,"April 11 , 1913"
APRIL 12,Doncaster,"Doncaster , Glynn Hotel . Mrs. Beldon . Chair : Miss Sue Watt",['Mrs. Beldon'],,"April 11 , 1913"
APRIL 12,Dundee,"Dundee , Greenmarket",,,"April 11 , 1913"
APRIL 13,Barrow,"Barrow , Walney Promenade . Miss Grew",['Miss Grew'],,"April 11 , 1913"
APRIL 13,Brighton,"Brighton , Seafront . Miss Phoebe Rickards",['Miss Phoebe Rickards'],,"April 11 , 1913"
APRIL 13,Tonypandy,"Tonypandy , A.S.R.S. Miss Annie Williams",['Miss Annie Williams'],,"April 11 , 1913"
APRIL 14,Edgbaston,"Edgbaston , 92 , Harborne - road . The Lady Isabel Hampden Margesson . Hostess : Mrs. Berkeley",['The Lady Isabel Hampden Margesson'],,"April 11 , 1913"
APRIL 14,Hanley,"Hanley , Market - place . Miss Hilda Burkitt",['Miss Hilda Burkitt'],,"April 11 , 1913"
APRIL 14,Hastings,"Hastings , Lower Public Hall . At Home . "" Mrs. Francis",['Mrs. Francis'],At Home,"April 11 , 1913"
APRIL 14,Newcastle,"Newcastle , Lovaino Hall , St. Mary's - place . Mrs. Zangwill . Chair : The Hon . Lady Parsons",['Mrs. Zangwill'],,"April 11 , 1913"
APRIL 14,York,"York Assembly Rooms . At Home . "" Mrs. Beldon . Chair : Miss Agnes Suffleld . Hostesses : Mrs. Seymour Pearson , Miss Alice Suffield , Miss Robertson",['Mrs. Beldon'],At Home,"April 11 , 1913"
APRIL 15,Aberdeen,"Aberdeen , Round Room , Music Hall . Mrs. Zangwill",['Mrs. Zangwill'],,"April 11 , 1913"
APRIL 15,Bexhill,"Bexhill , W.S.P.U. Shop .",,,"April 11 , 1913"
APRIL 15,Leeds,Leeds . Members ' Meeting,,,"April 11 , 1913"
APRIL 15,Liverpool,"Liverpool , Hope Hall . Mrs. Drummond , Mr. Joseph Clayton . Chair : Mr. Frank Rutter","['Mrs. Drummond', 'Mr. Joseph Clayton']",,"April 11 , 1913"
APRIL 15,Plymouth,"Plymouth , Mikado Cafe , 66 , Old Town - street , Mrs. Jewins The Lady Isabel Hampden Margesson","['Mrs. Jewins', 'The Lady Isabel Hampden Margesson']",,"April 11 , 1913"
APRIL 16,Birmingham,"Birmingham , Hall Green House , Hall Green . The Lady Isabel Hampden Margesson . Hostess : Mrs. Rock",['The Lady Isabel Hampden Margesson'],,"April 11 , 1913"
APRIL 16,Birmingham,Birmingham . Miss Evelyn Sharp . Chair : Miss Dorothy Evans,['Miss Evelyn Sharp'],,"April 11 , 1913"
APRIL 16,Cardiff,"Cardiff , 109 , Queen - street . Miss Annie Williams",['Miss Annie Williams'],,"April 11 , 1913"
APRIL 16,Sheffield,"Sheffield , Queen's Statue . Mrs. Baynes and others",['Mrs. Baynes'],,"April 11 , 1913"
APRIL 17,Barrow,"Barrow , Lyceum . Miss Grew . Chair : Mrs. Robinson",['Miss Grew'],,"April 11 , 1913"
APRIL 17,Bournemouth,"Bournemouth , St. Peter's Hall . Mrs. Drummond , Mr. Charles Gray . Chair : Mrs. Cavendish Bentinck","['Mrs. Drummond', 'Mr. Charles Gray']",,"April 11 , 1913"
APRIL 17,Eastbourne,"Eastbourne , 58A , Grove - road . "" At Home . "" Miss K. Jarvis",['Miss K. Jarvis'],At Home,"April 11 , 1913"
APRIL 17,Edinburgh,"Edinburgh , Oddfellows ' Hall , Forrest - road . Mrs. Zangwill",['Mrs. Zangwill'],,"April 11 , 1913"
APRIL 17,Hanley,"Hanley , King Edward's Hall , Percy - street . Dramatic Perform- ance and Speech . Mrs. Redfern Wilde",['Mrs. Redfern Wilde'],Dramatic Performance and Speech,"April 11 , 1913"
APRIL 17,Wolverhampton,"Wolverhampton , Labour Assembly Hall , Queen's - square . Mr. Ernest Jones , M.D. Chair : Mrs. Francis",['Mr. Ernest Jones'],,"April 11 , 1913"
APRIL 17,Ystrad,"Ystrad , Rhondda Labour Club . Miss Annie Williams",['Miss Annie Williams'],,"April 11 , 1913"
APRIL 18,Dundee,"Dundee , Panmure - street",,,"April 11 , 1913"
APRIL 18,Edinburgh,"Edinburgh , Leopold - place . Miss E. Macdonald . Chair : Miss Shaw",['Miss E. Macdonald'],,"April 11 , 1913"
APRIL 18,Glasgow,"Glasgow , Langside Halls . Mrs. Zangwill",['Mrs. Zangwill'],,"April 11 , 1913"
APRIL 18,Glasgow,"Glasgow , Charing Cross Halls . Mrs. Zangwill . Chair : Marion Gilchrist Dr. Miss Evelyn Gladys Hazel",['Mrs. Zangwill'],,"April 11 , 1913"
APRIL 18,Newcastle,"Newcastle , Durham Ox . Mrs. Crow . Chair : Miss Isa Faulkner",['Mrs. Crow'],,"April 11 , 1913"
