Date,Location,Raw,Speakers,Description,Issue date
September 21,Clapham Common,Clapham Common . Miss Gilliatt . Chair : Miss Smith ... 7 p.m.,['Miss Gilliatt'],,"September 19 , 1913"
September 21,Ealing Common,Ealing Common . Miss Coombs . Chair : Mr. J. Y. Kennedy ... AND 6.30 p.m.,['Miss Coombs'],,"September 19 , 1913"
September 21,Hampstead Heath,"Hampstead Heath , Flagstaff . Miss Leonora Tyson ... 3 p.m.",['Miss Leonora Tyson'],,"September 19 , 1913"
September 21,Hyde Park,"Hyde Park , W. ... 3.30 p.m.",,W.,"September 19 , 1913"
September 21,Lewisham,"Lewisham , Market Place . Mrs. Bouvier , Miss O. Llewhellin ... 12 noon","['Mrs. Bouvier', 'Miss O. Llewhellin']",,"September 19 , 1913"
September 21,Poplar,"Poplar , East India Dock Gates . Miss Hicks , M.A. ... 7 p.m.",['Miss Hicks'],,"September 19 , 1913"
September 21,Streatham Common,Streatham Common ... 3 p.m.,,,"September 19 , 1913"
September 21,Victoria Park,Victoria Park . Miss Phillips ... 12 noon,['Miss Phillips'],,"September 19 , 1913"
September 21,Wimbledon Common,Wimbledon Common . Miss Elsa Myers . ... 7 p.m.,['Miss Elsa Myers'],,"September 19 , 1913"
September 22,Bow,"Bow , Obelisk , Devons Road . Mrs. Temple Bird . ... 8 p.m.",['Mrs. Temple Bird'],,"September 19 , 1913"
September 22,Bow,"Bow , 321 , Roman Road , Women's Meeting . ... 3 p.m.",,Women's Meeting,"September 19 , 1913"
September 22,Chelsea,"Chelsea , 308 , Kings Road . Working Women's Meeting . ... 3 p.m.",,Working Women's Meeting,"September 19 , 1913"
September 22,Poplar,"Poplar , Socialist Hall , 235 , High Street . Mrs. Willer . ... 8 p.m.",['Mrs. Willer'],,"September 19 , 1913"
September 23,Battersea,"Battersea , Mossbury Road . Mrs. E. Duval and others . ... 8 p.m.",['Mrs. E. Duval'],,"September 19 , 1913"
September 23,Bow,"Bow , Out and Out Hall , Tredegar Road . Mrs. Julia Scure ... 8 p.m.",['Mrs. Julia Scure'],,"September 19 , 1913"
September 23,Hackney,"Hackney , Urswick Road ... 8 p.m.",,,"September 19 , 1913"
September 24,Mile End,"Mile End . Canal Bridge . Miss Bonwick , B.A. ... 8 p.m.",['Miss Bonwick'],,"September 19 , 1913"
September 24,South Wimbledon,"South Wimbledon , The Grove . Miss Coombs ... 8.30 p.m.",['Miss Coombs'],,"September 19 , 1913"
September 24,Palmer's Green,"Palmer's Green , 6 , Stouard Road . Fireside l'alks ... 8 p.m.",,Fireside l'alks,"September 19 , 1913"
September 24,Poplar,"Poplar , East India Deck Gates . Mr. E. Duval ... 7.15 p.m.",['Mr. E. Duval'],,"September 19 , 1913"
September 24,West Ham,"West Ham , 71 , Osborne Road , Forest Gate . Garden Meeting ... 8 p.m.",,Garden Meeting,"September 19 , 1913"
September 25,Ilford,"Ilford , Barking New Town Hall . Miss Phillips ... 8 p.m.",['Miss Phillips'],,"September 19 , 1913"
September 25,Bow,"Bow , 321 , Roman Road . Women's Meeting ... 3 p.m.",,Women's Meeting,"September 19 , 1913"
September 25,Bromley,"Bromley , Knapp Road and Campbell Rad ... 8 p.m.",,Knapp Road and Campbell Rad,"September 19 , 1913"
September 25,Hampstead Heath,"Hampstead Heath , Flagstaff . Miss Gwen Richard ... 3 p.m.",['Miss Gwen Richard'],,"September 19 , 1913"
September 25,Harringay,"Harringay , Green Lanes and Chesterfield Gardens . Miss M. Wright , Chair : Mrs. M - Namara ... 8 p.m.",['Miss M. Wright'],,"September 19 , 1913"
September 25,Stamford Hill,"Stamford Hill , corner Amhurst Park . Miss Gibson ... 8.30 p.m.",['Miss Gibson'],,"September 19 , 1913"
September 25,Nottingham,"Nottingham , Mikado Café . At Home ... 3.30 p.m.",,At Home,"September 19 , 1913"
September 26,Balham,"Balham , Caistor Road . Miss Gibbs ... 8 p.m.",['Miss Gibbs'],,"September 19 , 1913"
September 26,Battersea Park,Battersea Park . Miss Wright and others . ... 8 p.m.,['Miss Wright'],,"September 19 , 1913"
September 26,Bow,"Bow , Ford Rad . ... 5.30 pm .",,Ford Rad,"September 19 , 1913"
September 26,Croydon,"Croydon , Katherine Street . Miss G. Richard ... 8 pm .",['Miss G. Richard'],,"September 19 , 1913"
September 26,Ilford,"liford , Broadway Chambers . Miss Hicks , M.A. ... 8 p.m.",['Miss Hicks'],,"September 19 , 1913"
September 26,Muswell Hill,"Muswell Hill , Queen's Avenue . Miss E. Myers . Chair : Miss Pepper ... 8 p.m.",['Miss E. Myers'],,"September 19 , 1913"
September 26,Highgate,"Highgate , High Street and Southwood Lane . Miss Prankerd , B.Se. Chair : Miss Boyce ... 8 p.m.",['Miss Prankerd'],,"September 19 , 1913"
September 26,Poplar,"Poplar , Pigott Street and East India Dock Road . Miss Barbara ... 8 p.m.",['Miss Barbara'],,"September 19 , 1913"
September 26,Kensington,"Kensington , corner of Blenheim Crescent and Portobello Road . Miss Jacobs ... 12.15 p.m.",['Miss Jacobs'],,"September 19 , 1913"
September 26,Sloane Square,Sloane Square . Miss Naylor . Chair : Miss Medwin ... 8.15 p.m.,['Miss Naylor'],,"September 19 , 1913"
September 26,South Wimbledon,"South Wimbledon , Bay Tree Assembly Room , Kingston Road . Mrs. Dacre Fox . Chair : Mr. F. Bell , ... 7.30 p.m.",['Mrs. Dacre Fox'],,"September 19 , 1913"
September 26,Walthamstow,"Walthamstow , Tower Corner , Hoe Street . Chair : M - s , Gladman ... 7.30 p.m.",,,"September 19 , 1913"
September 26,West Ham,"West Ham , Stratford Broadway . Miss Hopkins , Chair : Miss Brico ... WAY 7.30 p.m.",['Miss Hopkins'],,"September 19 , 1913"
September 19,Birmingham,"Birmingham , Handsworth . Miss Lilias Mitchell Chair : Miss Cuthbert ... 7 p.m.",['Miss Lilias Mitchell'],,"September 19 , 1913"
September 19,Dundee,"Dundee , Panmure Street . Miss Grant . ... 8 p.m.",['Miss Grant'],,"September 19 , 1913"
September 19,Edinburgh,"Edinburgh , Mound . M. P.U. Mr. Jeffery . Chair : Mr. Burke ... 8 p . an .",['Mr. Jeffery'],,"September 19 , 1913"
September 19,Newcastle,"Newcastle , Seaton Sluice . Miss Balls , Miss Smith ... 7 p.m.","['Miss Balls', 'Miss Smith']",,"September 19 , 1913"
September 19,Newenstle,"Newenstle , Craghead Miss Eden , Miss Faulkner .... 6.30 p.m.","['Miss Eden', 'Miss Faulkner']",,"September 19 , 1913"
September 19,Portsmouth,"Portsmouth , Murdock's Rooms . Miss B. Wylie . ... 3 p.m.",['Miss B. Wylie'],,"September 19 , 1913"
September 19,Portsmouth,"Portsmouth , Town Hall Square . Miss Barbara Wylie . Chair : Rev. G. W. Thompson ... 7.45 p.m.",['Miss Barbara Wylie'],,"September 19 , 1913"
September 19,Reading,"Reading , The Butts . Miss O. Garrett . Chair : Miss O. Cubb ... 7.30 p.m.",['Miss O. Garrett'],,"September 19 , 1913"
September 20,Birmingham,"Birmingham , Saltley . Miss Haly ... Chair : Miss Cuthbert ... 7 p.m.",['Miss Haly'],,"September 19 , 1913"
September 20,Dundee,"Dundee , Greenmarket . Miss Clunas , ... 3.30 p.m.",['Miss Clunas'],,"September 19 , 1913"
September 20,Forfar,Forfar . Miss Grant . Chair : Ms Carrie ... 6 30 p ..,['Miss Grant'],,"September 19 , 1913"
September 20,Newcastle,"Newcastle , Shotley Bridge . Mrs. Atkinson , Mrs. Crow ... 3 & 7 p.m.","['Mrs. Atkinson', 'Mrs. Crow']",,"September 19 , 1913"
September 20,Preston,"Preston , Market Square . Miss Woodlock ... 3 & 7 p.m.",['Miss Woodlock'],,"September 19 , 1913"
September 21,Birmingham,"Birmingham . Sturbridge , Labour Church ... 6.30 p.m.",,"Sturbridge, Labour Church","September 19 , 1913"
September 21,Newcastle,"Newcastle , Pelton . Miss Eden , Miss Smith ... 7.45 p.m.","['Miss Eden', 'Miss Smith']",,"September 19 , 1913"
September 21,Radstock,Radstock . Miss Jessie Smith . Chair : Mr. J. Swi : t ... 8 p.m.,['Miss Jessie Smith'],,"September 19 , 1913"
September 22,Dunder,"Dunder , Lorbee , Bank Street . Mrs. Renny . Chair : Miss Ste wart ... 7.30 p.m.",['Mrs. Renny'],,"September 19 , 1913"
September 22,Leicester,"Leicester , Market Plaer . Miss Leonora lyson ... 6.30 p.m.",['Miss Leonora lyson'],,"September 19 , 1913"
September 23,Dundee,"Dundee , Carnoustie . Miss Grant ... 8 p.m.",['Miss Grant'],,"September 19 , 1913"
September 23,Rading,"Rading , Wokingham Road School Hall . Miss Garrett . Chair : Miss Cobb ... 7.30 p.m.",['Miss Garrett'],,"September 19 , 1913"
September 24,Birmingham,"Birmingham , 97 , John Bright Street ... 8 p.m.",,,"September 19 , 1913"
September 24,Cambridge,"Cambridge , Market Square ... 6.15 p.in.",,,"September 19 , 1913"
September 24,Dundee,"Dundee , Panmure Street . Miss Grant . Chair : Miss Cuthbert ... 8 p.m.",['Miss Grant'],,"September 19 , 1913"
September 26,Reading,"Reading , The Butts . Mr. Charles Gray . Chair : Miss Garrett ... 7.30 p.m.",['Mr. Charles Gray'],,"September 19 , 1913"
