Date,Location,Raw,Speakers,Description,Issue date
FEB . 15,Stratford,"Stratford , Maryland Point . Miss Startup",['Miss Startup'],,"February 14 , 1913"
FEB . 15,Wembley,Wembley . Miss Jacobs,['Miss Jacobs'],,"February 14 , 1913"
FEB . 15,Willesden Green Library,Willesden Green Library . Miss Meakin,['Miss Meakin'],,"February 14 , 1913"
FEB . 15,Wimbledon Broadway,Wimbledon Broadway . Miss Gilliatt . Chair : Mrs. Dickinson,['Miss Gilliatt'],,"February 14 , 1913"
FEB . 16,Hampstead Heath,"Hampstead Heath , Flagstaff . Miss M. Wright , Miss Wilson","['Miss M. Wright', 'Miss Wilson']",,"February 14 , 1913"
FEB . 16,Hyde Park,"Hyde Park , near Marble Arch . M.P.U. Mr. C. Gray , Mrs. E. Duval","['Mr. C. Gray', 'Mrs. E. Duval']",,"February 14 , 1913"
FEB . 16,Victoria Park,"Victoria Park . M.F.W.S. Mr. A. Bick , Dr. A. Macpherson , Mr. G. Pamment , Mr. V. Prout","['Mr. A. Bick', 'Dr. A. Macpherson', 'Mr. G. Pamment', 'Mr. V. Prout']",,"February 14 , 1913"
FEB . 16,Wimbledon Common,"Wimbledon Common . Mrs. Theresa Gough , Mrs. Lamartine Yates","['Mrs. Theresa Gough', 'Mrs. Lamartine Yates']",,"February 14 , 1913"
FEB . 17,Battersea,"Battersea , Mossbury - road and Lavender - hill . Mrs. Bouvier",['Mrs. Bouvier'],,"February 14 , 1913"
FEB . 17,Bow,"Bow , Tredegar - road , Out and Out Mission Hall . Speakers Class . Miss Rosa Leo",['Miss Rosa Leo'],,"February 14 , 1913"
FEB . 17,Chelsea Green,Chelsea Green . Miss A. Wright,['Miss A. Wright'],,"February 14 , 1913"
FEB . 17,"London Pavilion, Piccadilly Circus, W.","London Pavilion , Piccadilly Circus , W. Mrs. Pankhurst , Miss Annie Kenney , Miss Georgina Brackenbury","['Mrs. Pankhurst', 'Miss Annie Kenney', 'Miss Georgina Brackenbury']",,"February 14 , 1913"
FEB . 17,Wimbledon,"Wimbledon , Queen's Hall , Broadway . Mr. George Lansbury , Miss Gladice Keevil . Chair : Mrs. Lamartine Yates","['Mr. George Lansbury', 'Miss Gladice Keevil']",,"February 14 , 1913"
FEB . 18,Chelsea,"Chelsea , King's - road , near Sloane - square . Miss Davies , Miss M. Barry","['Miss Davies', 'Miss M. Barry']",,"February 14 , 1913"
FEB . 18,Chelsea,"Chelsea , Egerton - gardens and Fulham - road . Miss Canning , Miss Haig , Miss Grahame","['Miss Canning', 'Miss Haig', 'Miss Grahame']",,"February 14 , 1913"
FEB . 18,Clapham,"Clapham , Morris Hall , North - street , Old Town . Women only . Mrs. Barron",['Mrs. Barron'],,"February 14 , 1913"
FEB . 18,Golder's Green,"Golder's Green , 26B , The Parade . Public Tea and Meeting",,Public Tea and Meeting,"February 14 , 1913"
FEB . 18,Palmer's Green,"Palmer's Green , 6 , Stonard - road . Fireside Talks",,,"February 14 , 1913"
FEB . 18,Putney,"Putney , Cromwell Hall . Mrs. Pankhurst . Chair : Mrs. Lamartine Yates",['Mrs. Pankhurst'],,"February 14 , 1913"
FEB . 18,Stepney,"Stepney , Coutts - road and Burdett - road . Miss Barry . Chair : Miss Newstead",['Miss Barry'],,"February 14 , 1913"
FEB . 18,Stratford,"Stratford , Workmen's Hall . Miss Margaret Wright",['Miss Margaret Wright'],,"February 14 , 1913"
FEB . 18,Westminster,"Westminster , Tachbrook - street . M.F.W.S. Lieut . J. Cather , R.N. , Mr. F. Fox , Mr. Thornton Jones , Mr. H. B. Macpherson","['Lieut . J. Cather , R.N.', 'Mr. F. Fox', 'Mr. Thornton Jones', 'Mr. H. B. Macpherson']",,"February 14 , 1913"
FEB . 19,Chelsen,"Chelsen , Limerston - street . Miss Canning , Miss Grahame","['Miss Canning', 'Miss Grahame']",,"February 14 , 1913"
FEB . 19,Chelsen,"Chelsen , World's End . Miss Kelly , Miss Haig","['Miss Kelly', 'Miss Haig']",,"February 14 , 1913"
FEB . 19,Clapham,"Clapham , The New Gild Hall , Wandsworth - road . Miss G. Brackenbury",['Miss G. Brackenbury'],,"February 14 , 1913"
FEB . 19,Edmonton,"Edmonton , The Green . M.P.U. Mr. A. Billinghurst , Mrs. E. Duval","['Mr. A. Billinghurst', 'Mrs. E. Duval']",,"February 14 , 1913"
FEB . 19,Ilford,"Ilford , Manor Park , Earl of Essex . Miss Haslam . Chair : Mr. J. Clifford Rowe",['Miss Haslam'],,"February 14 , 1913"
FEB . 19,Kilburn,"Kilburn , Messina - avenue . Miss P. Rickards , B.A.","['Miss P. Rickards, B.A.']",,"February 14 , 1913"
FEB . 20,Battersea,"Battersea , Prince's Head . Miss Kelly",['Miss Kelly'],,"February 14 , 1913"
FEB . 20,Chelsen,"Chelsen , King's - road , near Sloane - square . M.F.W.S. Lieut . J. L. Cather , R.N. , Mr. F. Fox , Dr. A. Macpherson , Mr. W. A. Willox","['Lieut . J. L. Cather , R.N.', 'Mr. F. Fox', 'Dr. A. Macpherson', 'Mr. W. A. Willox']",,"February 14 , 1913"
FEB . 20,"Essex Hall, Essex - street, Strand, W.C.","Essex Hall , Essex - street , Strand , W.C. Miss Rachel Barrett , B.Sc. , Miss Leonora Tyson , Miss Mignon Clifford","['Miss Rachel Barrett, B.Sc.', 'Miss Leonora Tyson', 'Miss Mignon Clifford']",,"February 14 , 1913"
FEB . 20,Forest Hill,"Forest Hill , Forrester's Hall , Dartmouth - road . Miss Green",['Miss Green'],,"February 14 , 1913"
FEB . 20,Tufnell Park,"Tufnell Park , 5 , Carleton - road . Mrs. A. J. Webbe , Miss Hilda Gargett . Hostess : Miss Gadsby , B.A.","['Mrs. A. J. Webbe', 'Miss Hilda Gargett']",,"February 14 , 1913"
FEB . 20,Upton Manor,"Upton Manor , 90 , Cecil - road . Miss Evelyn Sharp . Chair : Miss Hopkins . Hostess : Mrs. Parker",['Miss Evelyn Sharp'],,"February 14 , 1913"
FEB . 21,Chelsea,"Chelsea , King's - road , Glebe - place . M.F.W.S. Mr. Thornton Jones , Mr. H. B. Macpherson , Mr. P. Shawyer , Mr. Mark Wilks","['Mr. Thornton Jones', 'Mr. H. B. Macpherson', 'Mr. P. Shawyer', 'Mr. Mark Wilks']",,"February 14 , 1913"
FEB . 21,Chelsea,"Chelsea , 308 , King's road . Dr. F. Ede",['Dr. F. Ede'],,"February 14 , 1913"
FEB . 21,Clapham,"Clapham , The Plough . Miss G. Richard",['Miss G. Richard'],,"February 14 , 1913"
FEB . 21,Chelsea,"Chelsea , Town Hall . Mrs. Pankhurst , Miss Brackenbury . Chair : Miss Naylor","['Mrs. Pankhurst', 'Miss Brackenbury']",,"February 14 , 1913"
FEB . 21,Cricklewood,"Cricklewood , Clock Tower . Miss Rogers",['Miss Rogers'],,"February 14 , 1913"
FEB . 21,"Lincoln's Inn House, Kingsway","Lincoln's Inn House , Kingsway . Speakers ' Class . Miss Rosa Leo",['Miss Rosa Leo'],,"February 14 , 1913"
FEB . 21,North Kensington,"North Kensington , Free Library , Ladbroke grove . Miss Coombs",['Miss Coombs'],,"February 14 , 1913"
FEB . 21,Sloane - square,Sloane - square . Mrs. Temple Bird,['Mrs. Temple Bird'],,"February 14 , 1913"
FEB . 21,Stepney,"Stepney , Mile End Waste . Miss Harvey",['Miss Harvey'],,"February 14 , 1913"
FEB . 21,Streatham Hall,Streatham Hall . Debate,,Debate,"February 14 , 1913"
FEB . 14,Edinburgh,"Edinburgh , Stockbridge . Miss A. Scott . Chair : Miss Shaw",['Miss A. Scott'],,"February 14 , 1913"
FEB . 14,Edinburgh,"Edinburgh , Dalry . Miss E. Macdonald . Chair : Miss Gardiner",['Miss E. Macdonald'],,"February 14 , 1913"
FEB . 14,Edinburgh,"Edinburgh , Haymarket . Miss M. Burn Murdoch . Chair : Miss Brown",['Miss M. Burn Murdoch'],,"February 14 , 1913"
FEB . 14,Newcastle,"Newcastle , Bigg Market . Mrs. Crow , Miss Eden","['Mrs. Crow', 'Miss Eden']",,"February 14 , 1913"
FEB . 14,Newcastle,"Newcastle , Chester - le - street . Miss L. Mitchell , Miss M. Smith","['Miss L. Mitchell', 'Miss M. Smith']",,"February 14 , 1913"
FEB . 14,Prestwick,"Prestwick , Unionist Hall . Miss Naylor , Miss Allan","['Miss Naylor', 'Miss Allan']",,"February 14 , 1913"
FEB . 15,Brighton,"Brighton , Seafront",,,"February 14 , 1913"
FEB . 15,Dundee,"Dundee , Greenmarket",,,"February 14 , 1913"
FEB . 15,Edinburgh,"Edinburgh , West End . Miss Melrose . Chair : Miss Brown",['Miss Melrose'],,"February 14 , 1913"
FEB . 15,Edinburgh,"Edinburgh , St. David - street . Miss M. Scott . Chair : Miss E. Macdonald",['Miss M. Scott'],,"February 14 , 1913"
FEB . 15,Edinburgh,"Edinburgh , Haymarket . Miss M. Burn Murdoch . Chair : Miss Shaw",['Miss M. Burn Murdoch'],,"February 14 , 1913"
FEB . 15,Glasgow,"Glasgow , St. Andrew's ( Mid ) Hall . Miss Naylor . Chair : Rev. W. John",['Miss Naylor'],,"February 14 , 1913"
FEB . 16,Newcastle,"Newcastle , British Socialist Party . Miss L. Mitchell",['Miss L. Mitchell'],,"February 14 , 1913"
FEB . 17,Brighton,"Brighton , W.S.P.U. Office . Mrs. Frances",,,"February 14 , 1913"
FEB . 17,"Staffs, Hanley","Staffs , Hanley , Market - square . Miss Hilda Burkitt . Chair : Mrs. Fawcett",['Miss Hilda Burkitt'],,"February 14 , 1913"
FEB . 17,Hastings,"Hastings , Lower Public Hall . "" At Home . "" Miss Leonora Tyson",['Miss Leonora Tyson'],,"February 14 , 1913"
FEB . 17,Nottingham,"Nottingham , Market - place . Miss C. Marsh",['Miss C. Marsh'],,"February 14 , 1913"
FEB . 17,Wallington,"Wallington , 20 , Bute - gardens . Miss Macaulay",['Miss Macaulay'],,"February 14 , 1913"
FEB . 18,Bexhill,"Bexhill , W.S.P.U. Shop . At Home . Miss Leonora Tyson",['Miss Leonora Tyson'],,"February 14 , 1913"
FEB . 18,York,"York , Colby - chambers , Coppergate . Mr. B. Lasker",['Mr. B. Lasker'],,"February 14 , 1913"
FEB . 18,Barry,Barry . Miss Annie Williams,['Miss Annie Williams'],,"February 14 , 1913"
FEB . 19,Birmingham,"Birmingham , Queen's College , Paradise - street . Miss Hicks , M.A.","['Miss Hicks, M.A.']",,"February 14 , 1913"
FEB . 19,Brighton,"Brighton , Seafront",,,"February 14 , 1913"
FEB . 19,Cardiff,"Cardiff , Cory Hall . Mrs. Pankhurst",['Mrs. Pankhurst'],,"February 14 , 1913"
FEB . 19,Dundee,"Dundee , 61 , Nethergate . Weekly Debates",,Weekly Debates,"February 14 , 1913"
FEB . 19,Gosforth,"Gosforth , St. Charles Hall . Miss Macaulay . Chair : Mrs. Hollinfeur",['Miss Macaulay'],,"February 14 , 1913"
FEB . 19,Newcastle,"Newcastle , 77 , Blackett - street . Miss Macaulay",['Miss Macaulay'],,"February 14 , 1913"
FEB . 19,"Newcastle, Burnopfield","Newcastle . Burnopfield , Free Church School . Miss L. Mitchell",['Miss L. Mitchell'],,"February 14 , 1913"
FEB . 19,Northampton,"Northampton , Whyte Melville Hall . Miss Annie Kenney",['Miss Annie Kenney'],,"February 14 , 1913"
FEB . 19,Stoke - on - Trent,"Stoke - on - Trent , Monument . Miss Hilda Burkitt",['Miss Hilda Burkitt'],,"February 14 , 1913"
FEB . 20,Eastbourne,"Eastbourne , 58A , Grove - road . Mrs. Dacre Fox",['Mrs. Dacre Fox'],,"February 14 , 1913"
FEB . 20,Edinburgh,"Edinburgh , 27 , Frederick - street . Miss H. Murray . Chair : Mrs. Suffern",['Miss H. Murray'],,"February 14 , 1913"
FEB . 20,Edinburgh,"Edinburgh , 27 , Frederick - street . Miss Macfarlane , Miss Shipley . Chair : Miss Waddell","['Miss Macfarlane', 'Miss Shipley']",,"February 14 , 1913"
FEB . 20,Newcastle,"Newcastle , Chester - le - street , Co - operative Hall . Miss Macaulay",['Miss Macaulay'],,"February 14 , 1913"
FEB . 20,Sittingbourne,"Sittingbourne , Green - street . Wesley Guild Debate . Miss E. Billing",['Miss E. Billing'],,"February 14 , 1913"
FEB . 20,Walsall,"Walsall , Atheneum - buildings , 5 , Bridge - street . Miss Hicks , M.A.","['Miss Hicks, M.A.']",,"February 14 , 1913"
FEB . 21,Edinburgh,"Edinburgh , Society of Arts Hall , George - street . Miss Macaulay . Chair : Mrs. Cassie",['Miss Macaulay'],,"February 14 , 1913"
