Date,Location,Raw,Speakers,Description,Hosts,Issue date
"Monday, May 26","Chelsea, 308, King's Road","Chelsea , 308 , King's Road Working Women's Meeting .",[],Working Women's Meeting,,"May 23, 1913"
"Monday, May 26","London Pavilion, Piccadilly Circus, W.","London Pavilion , Piccadilly Circus , W. Broadway . Miss Leonora Tyson ,",['Miss Leonora Tyson'],,,"May 23, 1913"
"Monday, May 26","Wimbledon, Queen's Hall, Wimbledon Broadway","Wimbledon , Queen s Hall , Wimbledon Broadway . Mrs. Lamartine Yates .",['Mrs. Lamartine Yates'],,,"May 23, 1913"
"Tuesday, May 27",Chelsea,Chelsea . Miss P. Ayrton .,['Miss P. Ayrton'],,,"May 23, 1913"
"Tuesday, May 27","Palmers Green, 6, Stonard Road","Palmers Green , 6 , Stonard Road Miss Jacobs .",['Miss Jacobs'],,,"May 23, 1913"
"Tuesday, May 27","Woolwich, The Square","Woolwich , The Square . Miss Ada Wright .",['Miss Ada Wright'],,,"May 23, 1913"
"Tuesday, May 27","Ilford, Manor Park, Earl of Essex","Ilford , Manor Park , Earl of Essex . Miss Harvey .",['Miss Harvey'],,,"May 23, 1913"
"Friday, May 29","South Ealing, St. Mary's Road, Assembly Room","South Ealing , St. Mary's Road , Assembly Room . At Home .",[],At Home,,"May 23, 1913"
"Friday, May 29","Chelsea, 308, King's Road","Chelsea , 308 , King's Road . Mrs. Alice Chapin .",['Mrs. Alice Chapin'],,,"May 23, 1913"
"Friday, May 29","Chelsea, 208, King's Road","Chelsea , 208 , King's Road . Miss Coombs .",['Miss Coombs'],,,"May 23, 1913"
"Friday, May 29","Crouch End, Clock Tower","Crouch End , Clock Tower .",[],,,"May 23, 1913"
"Wed, May 28","Lincoln's Inn House, Kingsway","Lincoln's Inn House , Kingsway Sloane Square .",[],,,"May 23, 1913"
"Wed, May 28",Sloane Square,Sloane Square . Miss Macaulay,['Miss Macaulay'],,,"May 23, 1913"
"Friday, May 23","Dundee, Panmure Street","Dundee , Panmure Street . Miss E. Macdonald .",['Miss E. Macdonald'],,,"May 23, 1913"
"Friday, May 23","Edinburgh, Leopold Place","Edinburgh , Leopold Place . Chair : Miss Lambie",[],,['Miss Lambie'],"May 23, 1913"
"Friday, May 23","Edinburgh, Haymarket","Edinburgh , Haymarket . Miss Melrose .",['Miss Melrose'],,,"May 23, 1913"
"Friday, May 23","Reading, 49, Market Place","Reading , 49 , Market Place . At Home .",[],At Home,,"May 23, 1913"
"Friday, May 23","Reading, The Butts","Reading , The Butts . Miss Hicks , M A.","['Miss Hicks, M.A.']",,,"May 23, 1913"
"Saturday, May 24","Dundee, Greenmarket","Dundee , Greenmarket . Muriel Scott .",['Muriel Scott'],,,"May 23, 1913"
"Saturday, May 24","Edinburgh, The Mound","Edinburgh , The Mound . Miss Muriel Scott .",['Miss Muriel Scott'],,,"May 23, 1913"
"Saturday, May 24","Edinburgh, Smith's Place, Leith","Edinburgh , Smith's Place , Leith Chair :",[],,,"May 23, 1913"
"Sunday, May 25","Edinburgh, The Country","Edinburgh , The Country . Miss Annie Williams .",['Miss Annie Williams'],,,"May 23, 1913"
"Sunday, May 25","Edinburgh, The Mound","Edinburgh , The Mound . Miss Melrose ,",['Miss Melrose'],,,"May 23, 1913"
"Monday, May 26","Brighton, Y.M.C.A. Hall, Old Steine","Brighton , Y.M.C.A. Hall , Old Steine . Miss Barbara Wylie .",['Miss Barbara Wylie'],,,"May 23, 1913"
"Tuesday, May 27","Cardiff, Ystrad","Cardiff , Ystrad . N.U.R. Miss G. Allen .",['Miss G. Allen'],,,"May 23, 1913"
"Tuesday, May 27","Bexhill, Linkwell, High Street","Bexhill , Linkwell , High Street . At Home .",[],At Home,,"May 23, 1913"
"Wed., May 28","Plymouth, Mikado Cafe","Plymouth , Mikado Cafe . Home . Mr. Charles Gray ,",['Mr. Charles Gray'],,,"May 23, 1913"
"Wed., May 28","Cardiff, Arts Hall","Cardiff , Arts Hall . Sale of Work . Opened by Mrs. D. A. Thomas .",[],Sale of Work. Opened by Mrs. D. A. Thomas,,"May 23, 1913"
"Wed., May 28","Dundee, 61, Nethergate","Dundee , 61 , Nethergate . Miss Phillips .",['Miss Phillips'],,,"May 23, 1913"
"Wed., May 28","Eastbourne, Eastern Bandstand","Eastbourne , Eastern Bandstand Mrs. Theresa Gough ,",['Mrs. Theresa Gough'],,,"May 23, 1913"
"Wed., May 28","Edinburgh, New Cafe","Edinburgh , New Cafe . Miss K. Jarvis .",['Miss K. Jarvis'],,,"May 23, 1913"
"Wed., May 28","Hastings, Wellington Square","Hastings , Wellington Square . Miss Naylor .",['Miss Naylor'],,,"May 23, 1913"
"Thursday, May 29","Barrow, Psychological Hall","Barrow , Psychological Hall . Miss E. Grew .",['Miss E. Grew'],,,"May 23, 1913"
"Friday, May 30","Reading, Cemetery Gates","Reading , Cemetery Gates . Miss Garrett ,",['Miss Garrett'],,,"May 23, 1913"
"Friday, May 30","Cardiff, Carlton Cafe","Cardiff , Carlton Cafe . Mr. Charles Gray .",['Mr. Charles Gray'],,,"May 23, 1913"
"Friday, May 30","Dundee, Panmure Street","Dundee , Panmure Street . Melrose .",[],,,"May 23, 1913"
"Friday, May 30","Edinburgh, Tollcross","Edinburgh , Tollcross . Miss Lambie .",['Miss Lambie'],,,"May 23, 1913"
"Friday, May 30","Edinburgh, Smith's Place, Leith","Edinburgh , Smith's Place , Leith Chair : Mr. Jeffrey .",[],,['Mr. Jeffrey'],"May 23, 1913"
"Friday, May 30","Reading, The Butts","Reading , The Butts . Miss Guttridge .",['Miss Guttridge'],,,"May 23, 1913"
