Date,Location,Raw,Speakers,Description,Hosts,Issue date
JUNE 3,Oxford,"Oxford Members ' Meeting for the Active Ser- vice League - Miss Evelyn Atkinson on "" The All - British Lightning Campaign "" 8.0",['Miss Evelyn Atkinson'],,,"MAY 29 , 1914"
JUNE 3,Preston,"Preston Open - air Meeting - Speakers , Mrs. Whalley , Miss Young , Miss Clough - Chair , Miss Levi 8.0","['Mrs. Whalley', 'Miss Young', 'Miss Clough']",,,"MAY 29 , 1914"
JUNE 3,Westham,"Westham - Open - air Meeting - Speaker , Miss Cooke - Chair , Mrs. Hicks , B.A. 8.0",['Miss Cooke'],,,"MAY 29 , 1914"
JUNE 3,Weymouth,"Weymouth Beach Meeting - Speaker , Miss Cooke Chair , Miss Batchelor Evening - Speaker , Miss Pease - Chair , Miss Alice Clerk","['Miss Cooke', 'Miss Pease']",,,"MAY 29 , 1914"
JUNE 4,"London, Battersea, Brixton, Clapham, Kennington, and North Lambeth","Battersea , Brixton , Clapham , Kennington , and North Lambeth Public Meeting - Clapham Public Hall , Clapham Road , near Clapham Road Station - Speakers , Lady Betty Balfour and Mrs. Rackham , P.L.G. - Chair , Miss Helen Ward - Suf- frage play , "" Mrs. Chicky , "" by Actresses ' Fran- chise League , and organ recital by Lawrence Briant Tickets , 6d . and 1s .","['Lady Betty Balfour', 'Mrs. Rackham']",,,"MAY 29 , 1914"
JUNE 4,"London, Blackheath","Blackheath - The Institute Speaker , Mrs. Basset - Chair , Miss Drew 3.0",['Mrs. Basset'],,,"MAY 29 , 1914"
JUNE 4,"London, Highgate","Highgate 3 , Holly Terrace- "" At Home "" - Hostesses , Mrs. Ronald Garrett and Mrs. E. Harrington - Mrs . Rackham on "" The By - Elec- tion Policy and the Lightning Campaign "" - Chair , Miss Eve",['Mrs. Rackham'],,,"MAY 29 , 1914"
JUNE 4,"London, North Islington","North Islington - Corner of Pemberton Gardens and Holloway Road Open - air Meeting Speakers , Mr. F. W. Flear , and others - Chair , Miss McGrigor 8.0",['Mr. F. W. Flear'],,,"MAY 29 , 1914"
JUNE 4,Birmingham,"Birmingham - Handsworth Co - operative Guild -Speaker , Miss Kirby",['Miss Kirby'],,,"MAY 29 , 1914"
JUNE 4,Croydon,"Croydon 31. Addiscombe Grove White Elephant Garden Sale - Hostess , Miss Waterall 3.30",,,['Miss Waterall'],"MAY 29 , 1914"
JUNE 4,Leamington,"Leamington - 35 , Warwick Street - Meeting of the Franchise Club - Miss Jackson on "" The Disabilities of Women under Law and Custom "" 3.0",['Miss Jackson'],,,"MAY 29 , 1914"
JUNE 4,Weymouth,"Weymouth Beach Meeting - Speaker , Mrs. Whalley - Chair , Miss Cooke = The Park - Open - air Meeting - Speaker , Mrs. Hicks , B.A. - Chair , Mrs. Whalley Evening Entertainment by Members of Wells Society - Recitations , songs , & c .","['Mrs. Whalley', 'Mrs. Hicks']",,,"MAY 29 , 1914"
JUNE 5,"London, Camberwell","Camberwell Corner of Grove Lane and Church Street - Open - air Meeting - Speakers , Miss Gloyn , Miss W. Elkin 8.0","['Miss Gloyn', 'Miss W. Elkin']",,,"MAY 29 , 1914"
JUNE 5,"London, Deptford","Deptford Corner of Pepys Road and New Cross Gate - Open - air Meeting - Speakers , Miss D. Brown , Miss M. Hamilton 7.45","['Miss D. Brown', 'Miss M. Hamilton']",,,"MAY 29 , 1914"
JUNE 5,Weymouth,"Weymouth - Conference of N.U. Secretaries- Beach Meeting - Speaker , Miss Cooke - Chair , Miss Clough 11.30 Mr. J. Cameron Grant on "" Man , Woman , and the Machine "" 8.0","['Miss Cooke', 'Mr. J. Cameron Grant']",,,"MAY 29 , 1914"
JUNE 5,Wyke Regis,"Wyke Regis - Open - air Meeting - Speaker , Miss Cooke - Chair , Mrs. Whalley 8.0",['Miss Cooke'],,,"MAY 29 , 1914"
JUNE 5,Edinburgh,"Edinburgh - 40 , Shandwick Place- "" At Home "" -Speaker , Ex - Bailie T. P. Gordon 4.30",['Ex - Bailie T. P. Gordon'],,,"MAY 29 , 1914"
