Date,Location,Raw,Speakers,Description,Issue date
FEB . 23,Hyde Park,"Hyde Park , near Marble Arch . M.P.U. Mr. Gillespie , Miss E. Myers","['Mr. Gillespie', 'Miss E. Myers']",,"February 21 , 1913"
FEB . 23,Victoria Park,"Victoria Park . M.F.W.S. Mr. W. Bull , Mr. J. Davies , Mr. F. Fox , Dr. Macpherson , Mr. W. Willox , Mr. Mark Wilks","['Mr. W. Bull', 'Mr. J. Davies', 'Mr. F. Fox', 'Dr. Macpherson', 'Mr. W. Willox', 'Mr. Mark Wilks']",,"February 21 , 1913"
FEB . 23,Wimbledon Common,"Wimbledon Common . Miss Coombs , Mrs. Lamartine Yates","['Miss Coombs', 'Mrs. Lamartine Yates']",,"February 21 , 1913"
FEB . 24,Bow,"Bow , Tredegar - road , Out - and - Out Mission Hall . Speakers ' Class . Miss Rosa Leo",['Miss Rosa Leo'],,"February 21 , 1913"
FEB . 24,Croydon,"Croydon , 50 , High - street . Lantern Lecture . Miss Isabel Green",['Miss Isabel Green'],,"February 21 , 1913"
FEB . 24,London Pavilion,"London Pavilion , Piccadilly - circus , W. Mrs. Pankhurst , Miss Annie Kenney , Mr. George Lansbury","['Mrs. Pankhurst', 'Miss Annie Kenney', 'Mr. George Lansbury']",,"February 21 , 1913"
FEB . 24,West Hampstead,"West Hampstead . Miss Jacobs , Miss Wadeson","['Miss Jacobs', 'Miss Wadeson']",,"February 21 , 1913"
FEB . 24,Wimbledon,"Wimbledon , Queen's Hall , Broadway . Miss Mario Naylor , Mr. Thornton Jones . Chair : Miss Leonora Tyson","['Miss Mario Naylor', 'Mr. Thornton Jones', 'Miss Leonora Tyson (chair)']",,"February 21 , 1913"
FEB . 25,Battersea,"Battersea , Mossbury - road . Miss Coombs , Miss Gilliatt","['Miss Coombs', 'Miss Gilliatt']",,"February 21 , 1913"
FEB . 25,Chelsea,"Chelsea , King's - road , Glebe - place . M.F.W.S. Lieut . J. L. Cather , R.N. , Mr. F. Fox , Mr. Macpherson , Mr. Willox","['Lieut . J. L. Cather', 'Mr. F. Fox', 'Mr. Macpherson', 'Mr. Willox']",,"February 21 , 1913"
FEB . 25,Lincoln's Inn House,"Lincoln's Inn House , Kingsway . Self - Denial Workers ' At Home . Mrs. Pankhurst",['Mrs. Pankhurst'],,"February 21 , 1913"
FEB . 25,Palmer's Green,"Palmer's Green , 6 , Stonard - road . Fireside Talks",,,"February 21 , 1913"
FEB . 25,Sloane - avenue,Sloane - avenue . Miss Canning,['Miss Canning'],,"February 21 , 1913"
FEB . 25,Mile End - road,"Mile End - road , Canal Bridge . Miss Bonwick , B.A. Chair : Miss Newstead","['Miss Bonwick', 'Miss Newstead (chair)']",,"February 21 , 1913"
FEB . 25,Forest Hill,"Forest Hill , Dartmouth - road , Forrester's Hall . Mr. E. Shaw and others",['Mr. E. Shaw'],,"February 21 , 1913"
FEB . 26,Battersea,"Battersea , Prince's Head . Dr. Macpherson",['Dr. Macpherson'],,"February 21 , 1913"
FEB . 26,Chelsea,"Chelsea , 308 , King's - road . Miss Ada Moore's Class",['Miss Ada Moore'],,"February 21 , 1913"
FEB . 27,Croydon,"Croydon , 50 , High - street . Captain S. John",['Captain S. John'],,"February 21 , 1913"
FEB . 27,Kensington,"Kensington , High - street . M.F.W.S. Mr. F. Fox , Mr. Thornton Jones , Mr. Macpherson , Mr. Mark Wilks","['Mr. F. Fox', 'Mr. Thornton Jones', 'Mr. Macpherson', 'Mr. Mark Wilks']",,"February 21 , 1913"
FEB . 27,Lincoln's Inn House,"Lincoln's Inn House , Kingsway . Speakers ' Class . Miss Rosa Leo",['Miss Rosa Leo'],,"February 21 , 1913"
FEB . 27,North Kensington,"North Kensington , Free Library , Ladbroke - grove . Miss G. Richard",['Miss G. Richard'],,"February 21 , 1913"
FEB . 27,Sloane - square,"Sloane - square . Miss Gargett , Miss Canning","['Miss Gargett', 'Miss Canning']",,"February 21 , 1913"
FEB . 27,Essex Hall,"Essex Hall , Essex - street , Strand . Mrs. Pankhurst . Miss Mignon Clifford will recite","['Mrs. Pankhurst', 'Miss Mignon Clifford']",,"February 21 , 1913"
FEB . 27,Fulham,"Fulham , near Town Hall . M.F.W.S. Lieut . J. L. Cather , R.N. , Mr. Thornton Jones , Dr. Macpherson , Mr. Willox","['Lieut . J. L. Cather', 'Mr. Thornton Jones', 'Dr. Macpherson', 'Mr. Willox']",,"February 21 , 1913"
FEB . 28,Chelsea,"Chelsea , 308 , King's - road . Mrs. Cobden Sanderson",['Mrs. Cobden Sanderson'],,"February 21 , 1913"
FEB . 28,Clapham,"Clapham , The Plough . Miss Bonwick , B.A.",['Miss Bonwick'],,"February 21 , 1913"
FEB . 28,Cricklewood,"Cricklewood , Clock Tower . Miss Hutchinson",['Miss Hutchinson'],,"February 21 , 1913"
FEB . 28,Islington,"Islington , Camden - road Athenæum . Miss Brackenbury , Rev. R. B. L. Exton","['Miss Brackenbury', 'Rev. R. B. L. Exton']",,"February 21 , 1913"
FEB . 28,Ilford,"Ilford , Balfour - road . Miss Gilliatt",['Miss Gilliatt'],,"February 21 , 1913"
FEB . 28,Walthamstow,"Walthamstow , Church - hill . Miss Bonwick , B.A. Chair : Mrs. Gladman","['Miss Bonwick', 'Mrs. Gladman (chair)']",,"February 21 , 1913"
FEB . 28,Willesden Green Library,"Willesden Green Library . Miss G. Richard , Miss Wadeson","['Miss G. Richard', 'Miss Wadeson']",,"February 21 , 1913"
FEB . 28,Wimbledon Broadway,Wimbledon Broadway . Miss Kelly . Chair : Miss Belile,"['Miss Kelly', 'Miss Belil (chair)']",,"February 21 , 1913"
FEB . 21,Bristol,"Bristol , Warminster Literary and Debating Society . Debate . Miss Pridden",['Miss Pridden'],,"February 21 , 1913"
FEB . 21,Dundee,"Dundee , opposite General Post Office . Miss Grant",['Miss Grant'],,"February 21 , 1913"
FEB . 21,Rhondda,"Rhondda , Tonypandy , Plebs Institute . Miss Annie Williams",['Miss Annie Williams'],,"February 21 , 1913"
FEB . 24,Canterbury,"Canterbury , County Hotel . Conversazione . Miss Kathleen Jarvis , Mr. Joseph Clayton , Miss E. Billing","['Miss Kathleen Jarvis', 'Mr. Joseph Clayton', 'Miss E. Billing']",,"February 21 , 1913"
FEB . 24,Edinburgh,"Edinburgh , Society of Arts Hall . Miss Macaulay . Chair : Mrs. Cassie , M.B. , D.P.H.","['Miss Macaulay', 'Mrs. Cassie (chair)']",,"February 21 , 1913"
FEB . 24,"Edinburgh , Leith","Edinburgh , Leith . Miss A. Scott . Chair : Miss Gardiner","['Miss A. Scott', 'Miss Gardiner (chair)']",,"February 21 , 1913"
FEB . 24,"Dundee , Greenmarket","Dundee , Greenmarket",,Miss Brown will speak,"February 21 , 1913"
FEB . 24,Dundee,"Dundee , High School Gates . Miss Macaulay",['Miss Macaulay'],,"February 21 , 1913"
FEB . 24,"Edinburgh , Stockbridge","Edinburgh , Stockbridge . Miss Edith Hudson . Chair : Miss E. Macdonald","['Miss Edith Hudson', 'Miss E. Macdonald (chair)']",,"February 21 , 1913"
FEB . 22,Brighton,"Brighton , Sea front",['Miss Office'],,"February 21 , 1913"
FEB . 22,"Edinburgh , St. David - street","Edinburgh , St. David - street . Miss M. Burn Murdoch . Chair : Miss A. Scott","['Miss M. Burn Murdoch', 'Miss A. Scott (chair)']",,"February 21 , 1913"
FEB . 22,"Edinburgh , West End","Edinburgh , West End . Miss Melrose . Chair : Miss Lambie , Miss Cromarty","['Miss Melrose', 'Miss Lambie (chair)', 'Miss Cromarty (chair)']",,"February 21 , 1913"
FEB . 22,"Edinburgh , Drummond - street","Edinburgh , Drummond - street . Miss M. Scott . Chair : Miss Gardiner","['Miss M. Scott', 'Miss Gardiner (chair)']",,"February 21 , 1913"
FEB . 23,Dundee,"Dundee , Argyle Hall , Junction High - street and Overgate . Miss Macaulay",['Miss Macaulay'],,"February 21 , 1913"
FEB . 23,Hastings,"Hastings , Lower Public Hall . Mrs. Theresa Gough",['Mrs. Theresa Gough'],,"February 21 , 1913"
FEB . 23,Edinburgh,"Edinburgh , Independent Labour Party , Northern Branch , 90 , Raeburn - place . Debate . Miss M. Scott , M.A.",['Miss M. Scott'],,"February 21 , 1913"
FEB . 23,Hanley,"Hanley , Market - place . Miss Hilda Burkitt",['Miss Hilda Burkitt'],,"February 21 , 1913"
FEB . 23,Brighton,"Brighton , Sea front",,,"February 21 , 1913"
FEB . 25,Clacton - on - Sea,"Clacton - on - Sea , St. Osyth School Rooms . Miss Hicks , M.A.",['Miss Hicks'],,"February 21 , 1913"
FEB . 25,Dundee,"Dundee , 61 , Nethergate . Weekly Debates",,,"February 21 , 1913"
FEB . 25,Clacton - on - Sea,"Clacton - on - Sea , Wordford's Tea Rooms . "" At Home . "" Miss Hicks , M.A. Chair : Mr. Sast","['Miss Hicks', 'Mr. Sast (chair)']",,"February 21 , 1913"
FEB . 25,Penarth,Penarth . Miss Annie Williams,['Miss Annie Williams'],,"February 21 , 1913"
FEB . 25,Glasgow,"Glasgow , Milngario . Drawing - room Meeting . Miss Macaulay , Miss Janie Allan . Hostess : Mrs. Gill","['Miss Macaulay', 'Miss Janie Allan', 'Mrs. Gill (host)']",,"February 21 , 1913"
FEB . 25,Southampton,Southampton . Miss Annie Kenney,['Miss Annie Kenney'],,"February 21 , 1913"
FEB . 25,Stoke - on - Trent,"Stoke - on - Trent , Monument . Miss Hilda Burkitt",['Miss Hilda Burkitt'],,"February 21 , 1913"
FEB . 26,Worthing,"Worthing , The Kursaal . Mrs. Pankhurst . Chair : Mrs. Zangwill","['Mrs. Pankhurst', 'Mrs. Zangwill (chair)']",,"February 21 , 1913"
FEB . 27,Bedminster,"Bedminster , London Inn . Miss Jessie Smith",['Miss Jessie Smith'],,"February 21 , 1913"
FEB . 27,Pollokshields,"Pollokshields , Burgh Hall . Miss Macaulay . Chair : Miss J. Allan","['Miss Macaulay', 'Miss J. Allan (chair)']",,"February 21 , 1913"
FEB . 27,Walsall,"Walsall , Athenæum - buildings , 5 , Bridge - street . Miss Hicks , M.A.",['Miss Hicks'],,"February 21 , 1913"
FEB . 28,Liverpool,"Liverpool , Hope Hall . Limelight Lecture . Miss I. Green",['Miss I. Green'],,"February 21 , 1913"
FEB . 28,Birmingham,"Birmingham , Parish Hall , King's Heath . Wospolu Dramatic Club",,,"February 21 , 1913"
FEB . 28,Eastbourne,"Eastbourne , 58A , Grove - road . Mrs. Penn Gaskell",['Mrs. Penn Gaskell'],,"February 21 , 1913"
FEB . 28,Edinburgh,"Edinburgh , 27 , Frederick - street . Debate . Miss Melrose , Mr. Sterling Craig , LL.B.","['Miss Melrose', 'Mr. Sterling Craig']",,"February 21 , 1913"
FEB . 28,Hastings,"Hastings , Rainbow Hall , Silverhill . Mrs. T. Gough , Mrs. Bradford","['Mrs. T. Gough', 'Mrs. Bradford']",,"February 21 , 1913"
FEB . 28,Nottingham,"Nottingham , Lecture Hall , Belgrave - square . St. Andrew's Presbyterian Church Guild . Miss C. Marsh",['Miss C. Marsh'],,"February 21 , 1913"
FEB . 25,Aberdeen,"Aberdeen , Round Room , Music Hall . Miss Macaulay",['Miss Macaulay'],,"February 21 , 1913"
FEB . 25,Bexhill,"Bexhill , W.S.P.U. Shop . Mrs. Theresa Gough",['Mrs. Theresa Gough'],,"February 21 , 1913"
FEB . 25,Bristol,"Bristol , Sussex - place . Miss Jessie Smith",['Miss Jessie Smith'],,"February 21 , 1913"
FEB . 25,Llanwit,Llanwit . Miss Annie Williams,['Miss Annie Williams'],,"February 21 , 1913"
FEB . 25,Nottingham,"Nottingham , Commercial - square",,,"February 21 , 1913"
FEB . 26,Birmingham,"Birmingham , Queen's College . Mrs. Beatty",['Mrs. Beatty'],,"February 21 , 1913"
