Date,Location,Raw,Speakers,Description,Hosts,Issue date
MARCH 5,Huddersfield - Co-operative Hall,Co - operative Hall - by invitation of Women's Guild - Mrs . Renton,['Mrs. Renton'],,,"FEBRUARY 28 , 1913"
MARCH 5,Farnham - The Church House,"Farnham - The Church House - Miss Irene Cox- "" In-dustrial Laws affecting Women and Children "" -Chair , Hon . Mrs. Edward Talbot","['Miss Irene Cox', 'Hon. Mrs. Edward Talbot']",,,"FEBRUARY 28 , 1913"
MARCH 5,Malvern - Masonic Hall,"Malvern Masonic Hall - Meeting - Chair , Mr. F. Paget Norbury - The Rev. Canon Wil-son , D.D. , Miss Maude Royden","['Mr. F. Paget Norbury', 'The Rev. Canon Wilson, D.D.', 'Miss Maude Royden']",,,"FEBRUARY 28 , 1913"
MARCH 5,"Leeds - 9, Park Lane","Leeds - 9 , Park Lane- "" At Home """,,At Home,[],"FEBRUARY 28 , 1913"
MARCH 5,"Brighton - Y.M.C.A. Hall, Old Steine","Brighton - Y.M.C.A . Hall , Old Steine - Annual mem-bers ' meeting - Mrs . Robie Uniacke",['Mrs. Robie Uniacke'],,,"FEBRUARY 28 , 1913"
MARCH 5,High Wycombe - Guildhall,"High Wycombe - Guildhall - Debate - Pro . , Miss K. Raleigh ; Anti . , Miss F. Law","['Miss K. Raleigh', 'Miss F. Law']",Debate,,"FEBRUARY 28 , 1913"
MARCH 5,Hastings - Town Hall,Hastings - Town Hall - Public meeting - Miss Abadam,['Miss Abadam'],,,"FEBRUARY 28 , 1913"
MARCH 5,Southwold - Constitutional Hall,"Southwold - Constitutional Hall - Annual meeting-Mrs. Hazard , Mr. Mirrlees - Chair , Miss Silcox","['Mrs. Hazard', 'Mr. Mirrlees', 'Miss Silcox']",,,"FEBRUARY 28 , 1913"
MARCH 6,Hereford - The Percival Hall,Hereford - The Percival Hall - Public meeting - Miss Watson,['Miss Watson'],,,"FEBRUARY 28 , 1913"
MARCH 6,Scarborough Office,Scarborough Office meeting for new members,,,,"FEBRUARY 28 , 1913"
MARCH 6,"Guildford - Brett's Room, High Street","Guildford - Brett's Room , High Street Mrs. Creigh-ton",['Mrs. Creighton'],,,"FEBRUARY 28 , 1913"
MARCH 7,Newnham Severn - Church Institute,"Newnham Severn - Church Institute Meeting-Chair , Dr. Eliza Sloane Chesser - Miss Helen Fraser","['Dr. Eliza Sloane Chesser', 'Miss Helen Fraser']",,,"FEBRUARY 28 , 1913"
MARCH 7,Kensington Town Hall,"KENSINGTON TOWN HALL ( Kensington High Street ) , ON FRIDAY , MARCH 7th , at 8.30 p.m. CHAIR : MRS . HENRY FAWCETT , LL.D. SPEAKERS : MRS . F. T. SWANWICK . M.A. , MISS A. A. M. ROYDEN , THE EARL OF LYTTON , AND MR . PHILIP SNOWDEN . M.P.","['Mrs. Henry Fawcett, LL.D.', 'Mrs. F.T. Swanwick, M.A.', 'Miss A.A.M. Royden', 'The Earl of Lytton', 'Mr. Philip Snowden, M.P.']",,,"FEBRUARY 28 , 1913"
MARCH 8,Worthing - Mitchell's Restaurant,Worthing - Mitchell's Restaurant - Annual meeting -Miss Philippa Fawcett,['Miss Philippa Fawcett'],,,"FEBRUARY 28 , 1913"
FEBRUARY 28,London - Westminster Palace Hotel,"London Reception - Westminster Palace Hotel-Chair , Miss Edith Palliser - Speakers , The Rev. Llewellyn Smith , Dr. Florence Willey , Members of N.U.W.S.S. Council","['Miss Edith Palliser', 'The Rev. Llewellyn Smith', 'Dr. Florence Willey', 'Members of N.U.W.S.S. Council']",,,"FEBRUARY 28 , 1913"
FEBRUARY 28,Bow - Corner of Exmouth Street and Tysoe Street,"Corner of Exmouth Street and Tysoe Street - Mrs . Annot Robinson and others - Chair , -Miss P. Fawcett .","['Mrs. Annot Robinson', 'Miss P. Fawcett']",,,"FEBRUARY 28 , 1913"
MARCH 3,"Bow - Rectory, Fairfield Road","Bow Mothers ' Meeting at the Rectory , Fairfield Road , Bow - Speaker , Miss Goddard",['Miss Goddard'],,,"FEBRUARY 28 , 1913"
MARCH 3,"S. Kensington - 30, Lexham Gardens","S. Kensington - Drawing - room Meeting at 30 , Lexham Gardens , S. Kensington - Hostess and Chair , Mrs. Felkin Speaker , Miss Pickton","['Mrs. Felkin', 'Miss Pickton']",,,"FEBRUARY 28 , 1913"
MARCH 3,"Islington, East - Fernlea, Kilross Road, Highbury","Islington , East - Study Circle at Mrs. Bartram's Fernlea , Kilross Road , Highbury- Opener , Miss Rosamond Smith","['Mrs. Bartram', 'Miss Rosamond Smith']",,,"FEBRUARY 28 , 1913"
MARCH 4,"East St. Pancras - 23, Camden Road, N.W.","East St. Pancras - Women's Liberal Association-Meeting at 23 , Camden Road , N.W.- Hostess , Mrs. Fenton - Speaker , Miss Rinder , "" Is the British Government Representative '","['Mrs. Fenton', 'Miss Rinder']",,,"FEBRUARY 28 , 1913"
MARCH 5,"Walthamstow - Lecture Hall, Shernhail Institute","Walthamstow - Lecture Hall , Shernhail Institute-Debate Women's Liberal Association",,Debate,,"FEBRUARY 28 , 1913"
MARCH 6,"Brockley - 7, Foxberry Road","Brockley Drawing - room Meeting at 7 , Foxberry Road Hostess , Mrs. Whitfield- Speaker , Miss Janet Thomson , M.A.","['Mrs. Whitfield', 'Miss Janet Thomson, M.A.']",,,"FEBRUARY 28 , 1913"
MARCH 7,London - Westminster Palace Hotel,"London Reception - Westminster Palace Hotel-Chair , Miss H. D. Cockle - Speakers , Councillor Margaret Ashton , M.A. , Miss Edith Palliser , Mrs. F. T. Swan-wick , M.A.","['Miss H.D. Cockle', 'Councillor Margaret Ashton, M.A.', 'Miss Edith Palliser', 'Mrs. F.T. Swanwick, M.A.']",,,"FEBRUARY 28 , 1913"
MARCH 7,"East St. Pancras - 23, Camden Road, N.W.","East St. Pancras - Drawing - room Meeting at 23 , Camden Road , N.W. - Hostesses , Mrs. Fenton and Mrs. Clements - Speaker , Miss W. Elkin","['Mrs. Fenton', 'Mrs. Clements', 'Miss W. Elkin']",,,"FEBRUARY 28 , 1913"
FEBRUARY 28,Orieff - Strathearn Institute,"Orieff Strathearn Institute the Rev. Millar Patrick ( Perth ) - "" The Women's Question from a Religious Point of View . """,['Rev. Millar Patrick'],,,"FEBRUARY 28 , 1913"
FEBRUARY 28,"Edinburgh - 40, Shandwick Place","Edinburgh - 40 , Shandwick Place "" At Home "" - Mrs. Guyer - Chair , Mrs. Eddington","['Mrs. Guyer', 'Mrs. Eddington']",At Home,,"FEBRUARY 28 , 1913"
FEBRUARY 28,"Glasgow - 202, Hope Street","Glasgow - Office , 202 , Hope Street - Hostess , Miss Edith Stewart - Miss Alice Younger , M.A. ( Dublin ) "" Labour Exchanges . ""","['Miss Edith Stewart', 'Miss Alice Younger, M.A.']",,,"FEBRUARY 28 , 1913"
MARCH 3,"Glasgow - Blackfriars Hall, Westerngraigs","Glasgow - Blackfriars Hall , Westerngraigs - Miss Helen Waddel , Mrs. Laird","['Miss Helen Waddel', 'Mrs. Laird']",,,"FEBRUARY 28 , 1913"
MARCH 5,"Aberdeen - Round Room, Music Hall","Aberdeen - Round Room , Music Hall - The Rev. Prof. Cairns , D.D. "" Christianity and the Women's Movement ""","['The Rev. Prof. Cairns, D.D.']",,,"FEBRUARY 28 , 1913"
MARCH 6,Glasgow - Partick Burgh Hall,"Glasgow - Partick Burgh Hall - Debate - Dr . Elsie Inglis and others - Chair , Baillie Pratt","['Dr. Elsie Inglis', 'Baillie Pratt']",Debate,,"FEBRUARY 28 , 1913"
MARCH 7,"Glasgow - 202, Hope Street","Glasgow - Office , 202 , Hope Street - Hostess , Miss J. Waddel - Miss Francis Melville , M.A. , "" Women as Educationists ""","['Miss J. Waddel', 'Miss Francis Melville, M.A.']",,,"FEBRUARY 28 , 1913"
MARCH 7,"Edinburgh - 40, Shandwick Place","Edinburgh - 40 , Shandwick Place "" At Home "" - Miss Lisa M. Gordon- "" The Council Meeting """,['Miss Lisa M. Gordon'],,,"FEBRUARY 28 , 1913"
MARCH 2,Brighton - King and Queen Assembly Rooms,"Brighton- "" King and Queen "" Assembly Rooms-I.L.P. meeting - Miss I. O. Ford",['Miss I.O. Ford'],,,"FEBRUARY 28 , 1913"
MARCH 4,Worcester,"Worcester Mrs. Attlee on "" The White Slave Traffic . """,['Mrs. Attlee'],,,"FEBRUARY 28 , 1913"
MARCH 9,Birmingham - Saltley C.E.M.S.,Birmingham - Saltley C.E.M.S. - Mrs . Osler .,['Mrs. Osler'],,,"FEBRUARY 28 , 1913"
