Date,Location,Raw,Speakers,Description,Issue date
JANUARY 19,Nailsworth Subscription Rooms,"Nailsworth Subscription Rooms Mrs. Meredith and Miss Clissold - Invitation Meeting -Speaker , Miss G. Cooke - Chair , Miss Tanner",['Miss G. Cooke'],,"JANUARY 16 , 1914"
JANUARY 19,Southend - All Saints' Church Hall,"Southend - All Saints ' Church Hall - Public Meeting - Debate - Speaker ( for ) , Miss H. J. Cohen Chair , the Rev. F. E. Rance",['Miss H. J. Cohen'],,"JANUARY 16 , 1914"
JANUARY 19,Wighill Schoolroom,"Wighill Schoolroom - Speakers , Mrs. Meyer and Miss Thompson","['Mrs. Meyer', 'Miss Thompson']",,"JANUARY 16 , 1914"
JANUARY 19,"Manchester Parker's Restaurant, St. Ann's Square","Manchester Parker's Restaurant , St. Ann's Square At Home - Speaker , Miss Bridson 4.0-5.30",['Miss Bridson'],,"JANUARY 16 , 1914"
JANUARY 19,York - Wighill Schoolroom,"York - Wighill Schoolroom - Speakers , Mrs. Meyer and Mrs. Thompson","['Mrs. Meyer', 'Mrs. Thompson']",,"JANUARY 16 , 1914"
JANUARY 20,Accrington - I.L.P. Rooms,"Accrington - I.L.P . Rooms - Suffrage and Labour Campaign - Workers ' Fortnightly Meeting- Speaker , Miss Margaret Robertson , B.A.",['Miss Margaret Robertson'],,"JANUARY 16 , 1914"
JANUARY 20,"Chelmsford The Club Room, Skating Rink","Chelmsford The Club Room , Skating Rink- Mr. J. J. Mallon on Sweated Women Workers- Chair , Mrs. Maude",['Mr. J. J. Mallon'],,"JANUARY 16 , 1914"
JANUARY 20,Faversham - Women's Adult School - Minor Hall,"Faversham - Women's Adult School - Minor Hall - Miss Griffith Jones on "" Women's Suffrage """,['Miss Griffith Jones'],,"JANUARY 16 , 1914"
JANUARY 20,Knebworth,"Knebworth - Drawing - room Meeting - Speaker , Mrs. Nott Bower - Chair , Miss Plowden",['Mrs. Nott Bower'],,"JANUARY 16 , 1914"
JANUARY 20,"Manchester - Lecture Hall, Congregational Church, Burnage Lane, Levenshulme","Manchester - Lecture Hall , Congregational Church , Burnage Lane , Levenshulme - Social Evening - Speaker , Mrs. Müter Wilson - Chair , the Rev. James le Pea",['Mrs. Müter Wilson'],,"JANUARY 16 , 1914"
JANUARY 20,Swansea - I.L.P. Rooms - Women's Labour League,"Swansea - I.L.P . Rooms - Women's Labour League - Speaker , Mrs. H. Hicks , B.A.",['Mrs. H. Hicks'],,"JANUARY 16 , 1914"
JANUARY 20,York - Y.M.C.A. Hall,"York - Y.M.C.A . Hall - Debate on "" Should Women Sit in Parliament ? "" -Proposed by Mrs. Meyer , opposed by a member of the Y.M.C.A.",['Mrs. Meyer'],,"JANUARY 16 , 1914"
JANUARY 21,Cambridge - Romsey Institute,"Cambridge - Romsey Institute - Speaker ,, Mrs. Rackham",['Mrs. Rackham'],,"JANUARY 16 , 1914"
JANUARY 21,Chatham - Y.M.C.A.,"Chatham - Y.M.C.A. - Miss Griffith Jones on "" Woman's Place in the Universe """,['Miss Griffith Jones'],,"JANUARY 16 , 1914"
JANUARY 21,Crondall - The Old Club,"Crondall - The Old Club - Speakers , Miss Sylvia Clark and the Rev. A. H. Creed - Chair , Miss Mungean","['Miss Sylvia Clark', 'Rev. A. H. Creed']",,"JANUARY 16 , 1914"
JANUARY 21,Cuckfield Brook Street,"Cuckfield Brook Street - Speaker , Miss Wright",['Miss Wright'],,"JANUARY 16 , 1914"
JANUARY 21,"Sunderland - 5, Elms West","Sunderland - 5 , Elms West - Members ' Monthly Reunion Hostess , Mrs. Eyres - Address by Miss Hardcastle on "" Household Management """,['Miss Hardcastle'],,"JANUARY 16 , 1914"
JANUARY 22,"Bristol Meeting at Y.M.C.A., Totterdown","Bristol Meeting at Y.M.C.A. , Totterdown",,,"JANUARY 16 , 1914"
JANUARY 22,Cardiff - Windsor Place Congregational Church,"Cardiff - Windsor Place Congregational Church Literary and Debating Society , on "" The Child and the State "" -Speaker , Miss H. Fraser",['Miss H. Fraser'],,"JANUARY 16 , 1914"
JANUARY 22,Frome Temperance Hall,"Frome Temperance Hall - Speaker , Miss G. Cooke Chair , Miss Adamson",['Miss G. Cooke'],,"JANUARY 16 , 1914"
JANUARY 22,Manchester - Minor Hall Y.M.C.A.,"Manchester - Minor Hall Y.M.C.A. - Society's Annual Meeting to present the Annual Report and Balance - sheet - Speaker , Miss Margaret Robertson , B.A.",['Miss Margaret Robertson'],,"JANUARY 16 , 1914"
JANUARY 22,Margate,"Margate Social Evening - Speaker , Miss L. Griffith Jones",['Miss L. Griffith Jones'],,"JANUARY 16 , 1914"
JANUARY 22,"Oxford - Taphouse's Room, 3, Magdalen Street","Oxford - Taphouse's Room , 3 , Magdalen Street -Performance of "" The Grinding Organ , "" by Maria Edgeworth",,"Performance of ""The Grinding Organ,"" by Maria Edgeworth","JANUARY 16 , 1914"
JANUARY 22,Purley St. Augustine's Hall,"Purley St. Augustine's Hall - Lantern Lecture on "" Women at Work "" -Speaker , Miss A. Maude Royden",['Miss A. Maude Royden'],,"JANUARY 16 , 1914"
JANUARY 22,"Sevenoaks Darent Hulme, Shoreham","Sevenoaks Darent Hulme , Shoreham - Draw- ing - room Meeting - Speaker , Miss Alys Russell , B.A.",['Miss Alys Russell'],,"JANUARY 16 , 1914"
JANUARY 22,"Wallasey and Wirral ""Heswall""","Wallasey and Wirral "" Heswall "" -Drawing- room Meeting - Hostess , Mrs. Agnew - Speaker , Miss Jessie Beavan - Chair , Mrs. Rohde",['Miss Jessie Beavan'],,"JANUARY 16 , 1914"
JANUARY 22,Wellington - Ercall Assembly Room,"Wellington - Ercall Assembly Room - Speaker , Mrs. Swanwick",['Mrs. Swanwick'],,"JANUARY 16 , 1914"
JANUARY 23,"Cardiff - 52, Oakfield Street","Cardiff - 52 , Oakfield Street - Drawing - room Meeting Hostess , Mrs. Treborth Jones- Speaker , Miss H. Fraser",['Miss H. Fraser'],,"JANUARY 16 , 1914"
JANUARY 23,Redhill Sandcroft,"Redhill Sandcroft "" -Dr . and Mrs. A. B. Gough Miss Muriel Matters on "" The Spiritual Aspect of the Women's Movement """,['Miss Muriel Matters'],,"JANUARY 16 , 1914"
JANUARY 23,Reigate - St. Mark's Lecture Room,"Reigate - St . Mark's Lecture Room - Miss Muriel Matters on "" Delinquent Children "" - Chair , The Mayor of Reigate",['Miss Muriel Matters'],,"JANUARY 16 , 1914"
JANUARY 23,Romiley - Public Hall,"Romiley - Public Hall - Miss Susan Lawrence , L.C.C. , on "" Women and Labour "" -Chair , Dr. Powicke",['Miss Susan Lawrence'],,"JANUARY 16 , 1914"
JANUARY 23,Scarborough,"Scarborough "" Friends "" Meeting - Lecture "" The Housing Problem "" -Speaker , Pro- fessor Macgregor , M.A. - Chair , The Mayor ( Mr. C. C. Graham , J.P. )",['Professor Macgregor'],,"JANUARY 16 , 1914"
JANUARY 23,Wallasey and Wirral,"Wallasey and Wirral - Drawing - room Meeting- Hostess , Miss Jobins - Speaker , Miss Cherry- Chair , Miss E. F. McPherson",['Miss Cherry'],,"JANUARY 16 , 1914"
JANUARY 16,Ayr - Howston's Tea Room,"Ayr - Howston's Tea Room - At Home - Speaker , Dr. Elsie Inglis",['Dr. Elsie Inglis'],,"JANUARY 16 , 1914"
JANUARY 16,"Edinburgh - 40, Shandwick Place","Edinburgh - 40 , Shandwick Place - At Home- Councillor Clarice MacNab on "" Co - operative Housekeeping """,['Councillor Clarice MacNab'],,"JANUARY 16 , 1914"
JANUARY 16,Glasgow Charing Cross Halls,"Glasgow Charing Cross Halls - Public Meeting -Dr . A. Louise M'Ilroy on "" The Tragedies of Ignorance ""","[""Dr. A. Louise M'Ilroy""]",,"JANUARY 16 , 1914"
JANUARY 17,Castle Douglas,Castle Douglas - Annual Meeting,,,"JANUARY 16 , 1914"
JANUARY 18,Edinburgh Ardmillan Terrace,"Edinburgh Ardmillan Terrace - I.L.P . Meeting -Speaker , Miss Alice Low",['Miss Alice Low'],,"JANUARY 16 , 1914"
JANUARY 19,Innerleithen - Free Library,"Innerleithen - Free Library - Annual General Meeting - Speaker , Dr. Elsie Inglis",['Dr. Elsie Inglis'],,"JANUARY 16 , 1914"
JANUARY 19,Leith Co-operative Women's Guild,"Leith Co - operative Women's Guild - Miss Pressley - Smith on "" Poverty and Votes """,['Miss Pressley-Smith'],,"JANUARY 16 , 1914"
JANUARY 23,"Edinburgh - 40, Shandwick Place","Edinburgh 40 , Shandwick Place - At Home",,At Home,"JANUARY 16 , 1914"
JANUARY 23,"Glasgow - 202, Hope Street - Office Meeting","Glasgow - 202 . Hope Street - Office Meeting- Hostess , Miss A. M. Tannahill , M.A.-Mr. H. J. W. Hetherington , M.A. , on "" The Meaning of Democracy """,['Mr. H. J. W. Hetherington'],,"JANUARY 16 , 1914"
JANUARY 23,Rutherglen Town Hall,"Rutherglen Town Hall - Public Meeting Speaker , The Lady Frances Balfour - Chair , Mr. T. E. Lander",['The Lady Frances Balfour'],,"JANUARY 16 , 1914"
JANUARY 23,Tayside - Wormit Hall,"Tayside - Wormit Hall - Speaker , Dr. Elsie Inglis - Chair , Dr. Emily Thomson",['Dr. Elsie Inglis'],,"JANUARY 16 , 1914"
