Date,Location,Raw,Speakers,Description,Hosts,Issue date
"Friday , April 3","Chelsen , 308 , King's Road","Chelsen , 308 , King's Road . Speakers ' Class . Miss Ada Moore",['Miss Ada Moore'],Speakers ' Class,,"March 27 , 1914"
"Friday , April 3","Croydon , Katherine Street","Croydon , Katherine Street",[],,,"March 27 , 1914"
"Friday , April 3","Kentish Town , Modbury Street","Kentish Town , Modbury Street",[],,,"March 27 , 1914"
"Friday , April 3","Lincoln's Inn House , Kingsway","Lincoln's Inn House , Kingsway . Speakers Class . Miss Rosa Leo",['Miss Rosa Leo'],Speakers Class,,"March 27 , 1914"
"Friday , April 3","North Kensington , Blenheim Crescent and Portobello Rond","North Kensington , Blenheim Crescent and Portobello Rond . Miss Rickards , B.A. Chair : Miss March",['Miss Rickards'],,,"March 27 , 1914"
"Friday , April 3",Putney . Werter Road,Putney . Werter Road . Miss G. Richard,['Miss G. Richard'],,,"March 27 , 1914"
"Friday , April 3",Sloane Square,Sloane Square . Mrs. Beldon,['Mrs. Beldon'],,,"March 27 , 1914"
"Friday , April 3","West Han , The Grove , Stratford","West Han , The Grove , Stratford . Miss Hopkins , Miss E. Watts","['Miss Hopkins', 'Miss E. Watts']",,,"March 27 , 1914"
"Friday , March 27","Cambridge , Romsey Town Institute","Cambridge , Romsey Town Institute . Miss M. Wright",['Miss M. Wright'],,,"March 27 , 1914"
"Friday , March 27","Edinburgh , West End","Edinburgh , West End",[],,,"March 27 , 1914"
"Saturday , March 28","Fdinburgh , The Mound","Fdinburgh , The Mound . Miss M. Scott . Chair : Miss McDougal",['Miss M. Scott'],,,"March 27 , 1914"
"Saturday , March 28","Edinburgh , Leith Walk","Edinburgh , Leith Walk . Miss A , Kelly","['Miss A , Kelly']",,,"March 27 , 1914"
"Saturday , March 28","Edinburgh , Portobello","Edinburgh , Portobello . Miss C. Brown . Chair : Miss Shaw",['Miss C. Brown'],,,"March 27 , 1914"
"Saturday , March 28","Edinburgh , Musselburgh","Edinburgh , Musselburgh",[],,,"March 27 , 1914"
March 29,"Wales , Maesteg , Progress ve Free Church","Wales , Maesteg , Progress ve Free Church . Miss A. Williams",['Miss A. Williams'],,,"March 27 , 1914"
"Monday , March 30","Brighton , The Dome","Brighton , The Dome . Mrs. Drummond , The Lady Isabel Hampden Margesson . Chair : Mrs. F. E. Smith","['Mrs. Drummond', 'The Lady Isabel Hampden Margesson']",,,"March 27 , 1914"
"Monday , March 30","Cork , Council Chamber , City Hall","Cork , Council Chamber , City Hall . Miss Lennox",['Miss Lennox'],,,"March 27 , 1914"
"Monday , March 30","Newstle , Chester - le - Street","Newstle , Chester - le - Street . Hostess : Mrs. Clayton",,,['Mrs. Clayton'],"March 27 , 1914"
"Monday , March 30","Nottingham , Market Piace","Nottingham , Market Piace . Miss C. A. L. Marsh",['Miss C. A. L. Marsh'],,,"March 27 , 1914"
"Tuesday , March 31","Cardiff , University Settlement , Women's Club","Cardiff , University Settlement , Women's Club . Miss A. Williams",['Miss A. Williams'],,,"March 27 , 1914"
"Tuesday , March 31","Leicester , Victoria Galleries , Granby Street","Leicester , Victoria Galleries , Granby Street . Miss Marie Naylor , the Rev. G. Herbert Davis . Chair : Dr. Pemberton Peake","['Miss Marie Naylor', 'the Rev. G. Herbert Davis']",,,"March 27 , 1914"
"Wednesday , April 1","Birmingham , 97 , John Bright Street","Birmingham , 97 , John Bright Street . Miss Haly",['Miss Haly'],,,"March 27 , 1914"
"Wednesday , April 1","Ilfracombe , Town Hall","Ilfracombe , Town Hall . Mrs. Drummond . Chair :",['Mrs. Drummond'],,,"March 27 , 1914"
"Wednesday , April 1","Northampton , Town Hall","Northampton , Town Hall . Mrs. Penn Gaskell",['Mrs. Penn Gaskell'],,,"March 27 , 1914"
"Thursday , April 2","Birmingham , West Bromwich , Carnegie Lecture Hall","Birmingham , West Bromwich , Carnegie Lecture Hall . Miss K. Margesson . Chair Miss Elsie Grice",['Miss K. Margesson'],,,"March 27 , 1914"
"Thursday , April 2","Edinburgh , Oddfellows Hall","Edinburgh , Oddfellows Hall",[],,,"March 27 , 1914"
