Date,Location,Raw,Speakers,Description,Issue date
FEBRUARY 21,"Exeter - Educational Hall, Women's Co-op. Guild","Exeter Educational Hall , Women's Co - op . Guild - Miss Abadam .",['Miss Abadam'],,"FEBRUARY 9 , 1911"
FEBRUARY 21,"Bournemouth - Assembly Rooms, Town Hall Avenue","Bournemouth - Assembly Rooms , Town Hall Avenue At Home- 4.0 Miss M. Jeremy , M.B. ",['Miss M. Jeremy'],At Home,"FEBRUARY 9 , 1911"
FEBRUARY 22,Topsham - St. Margaret's Hall,Topsham St. Margaret's Hall - Women Only - Miss Abadam .,['Miss Abadam'],Women Only,"FEBRUARY 9 , 1911"
FEBRUARY 22,"Newcastle - 27, Ridley Place","Newcastle - 27 , Ridley Place - Discussion .",,Discussion,"FEBRUARY 9 , 1911"
FEBRUARY 22,Leeds - North-West Ward Women Liberals,Leeds - North - West Ward Women Liberals - Miss Fielden .,['Miss Fielden'],,"FEBRUARY 9 , 1911"
FEBRUARY 22,Woburn Sands - Institute,"Woburn Sands - Institute - A.F.L . in "" A Change of Tenant "" and "" How the Vote was Won . """,['A.F.L.'],A.F.L. in 'A Change of Tenant' and 'How the Vote was Won,"FEBRUARY 9 , 1911"
FEBRUARY 23,Budleigh Salterton - Masonic Hall,Budleigh Salterton - Masonic Hall - Women Only - Miss Abadam .,['Miss Abadam'],Women Only,"FEBRUARY 9 , 1911"
FEBRUARY 23,Leeds - Albion Hall,Leeds - Albion Hall - At Home .,,At Home,"FEBRUARY 9 , 1911"
Feb. 11,"Norwood, Suffrage Offices","Norwood , Suffrage Offices , Mrs. Cobden Sanderson , Miss Abadam .","['Mrs. Cobden Sanderson', 'Miss Abadam']",,"FEBRUARY 9 , 1911"
Feb. 15,"Epsom, Mrs. Newsom's Drawing-room","Epsom , Mrs. Newsom's Drawing - room Meeting ; lee- ture , "" Mary Carpenter and Frances Power Cobb , "" Miss Bompas .",['Miss Bompas'],"lecture, 'Mary Carpenter and Frances Power Cobb'","FEBRUARY 9 , 1911"
Feb. 18,"Norwood, Suffrage Offices","Norwood , Suffrage Offices , Miss Abadam , Miss Green .","['Miss Abadam', 'Miss Green']",,"FEBRUARY 9 , 1911"
Feb. 24,"Wandsworth, 36, St. John's Road, Putney","Wandsworth , 36 , St. John's Road , Putney , Drawing- room Meeting , Miss E. A. Bompas , Miss R. Smith .","['Miss E. A. Bompas', 'Miss R. Smith']",Drawing-room Meeting,"FEBRUARY 9 , 1911"
Feb. 9,"Haddington, Assembly Rooms","Haddington , Assembly Rooms , At Home , Dr. Elsie Inglis , Miss Mair .","['Dr. Elsie Inglis', 'Miss Mair']",At Home,"FEBRUARY 9 , 1911"
Feb. 9,"Leven, Beach Mount, Miss Younger's Drawing-room","Leven , Beach Mount , Miss Younger's Drawing - room Meeting , Miss Lisa Gordon .",['Miss Lisa Gordon'],,"FEBRUARY 9 , 1911"
Feb. 10,"Edinburgh, 40, Shandwick Place","Edinburgh , 40 , Shandwick Place , At Home , Miss Lamond ; chair , Miss Mair .","['Miss Lamond', 'Miss Mair (Chair)']",At Home,"FEBRUARY 9 , 1911"
Feb. 15,"Edinburgh, Mrs. Melville's Drawing-room","Edinburgh , Mrs. Melville's Drawing - room Meeting , Miss Mair , Miss Alice Low .","['Miss Mair', 'Miss Alice Low']",,"FEBRUARY 9 , 1911"
Feb. 16,"Dundee, East Foresters Hall","Dundee , East Foresters Hall , Annual Business Meeting .",,Annual Business Meeting,"FEBRUARY 9 , 1911"
Feb. 17,"Edinburgh, 40, Shandwick Place","Edinburgh , 40 , Shandwick Place , At Home , Dr. Elsie Inglis , Miss Begbie ( chair ) .","['Dr. Elsie Inglis', 'Miss Begbie (chair)']",At Home,"FEBRUARY 9 , 1911"
Feb. 23,"Dundee, 12, Meadowside","Dundee , 12 , Meadowside , Debating Society Speakers ' Class , Miss E. Lindsay .",['Miss E. Lindsay'],Debating Society Speakers' Class,"FEBRUARY 9 , 1911"
Feb. 24,"Edinburgh, Café Hall, Princess Street","Edinburgh , Café Hall , Princess Street , Annual Meeting .",,Annual Meeting,"FEBRUARY 9 , 1911"
Feb. 25,"Edinburgh, 5a, Frederick Street","Edinburgh , 5a , Frederick Street , Miss Begbie , Miss Low .","['Miss Begbie', 'Miss Low']",,"FEBRUARY 9 , 1911"
Feb. 9,"Bristol, Mrs. Talbot's drawing-room, 5, Berkeley Square","Bristol , Mrs. Talbot's drawing - room , 5 , Berkeley Square .",[],,"FEBRUARY 9 , 1911"
Feb. 10,Wells,"Wells , Public Meeting .",,Public Meeting,"FEBRUARY 9 , 1911"
Feb. 18,Norwood Suffrage Office,"Norwood Suffrage Office , "" The Passing of the Disagree- able Man . """,,The Passing of the Disagreeable Man,"FEBRUARY 9 , 1911"
Feb. 20,"Exeter, Victoria Hall","Exeter , Victoria Hall , Public Meeting .",,Public Meeting,"FEBRUARY 9 , 1911"
Feb. 21,"Exeter, Educational Hall","Exeter , Educational Hall .",,,"FEBRUARY 9 , 1911"
Feb. 22,"Topsham, St. Margaret's Hall","Topsham , St. Margaret's Hall .",,,"FEBRUARY 9 , 1911"
Feb. 23,"Budleigh, Salterton, Masonic Hall","Budleigh , Salterton , Masonic Hall .",,,"FEBRUARY 9 , 1911"
Feb. 27,"Stoke, Devonport Council Schools","Stoke , Devonport Council Schools .",,,"FEBRUARY 9 , 1911"
Feb. 28,"Plymouth, Lecture Hall","Plymouth , Lecture Hall .",,,"FEBRUARY 9 , 1911"
March 3,"North Hackney, Church Hall","North Hackney , Church Hall .",,,"FEBRUARY 9 , 1911"
March 4,"Norwood, Suffrage Office","Norwood , Suffrage Office .",,,"FEBRUARY 9 , 1911"
March 7,Shrewsbury,Shrewsbury .,,,"FEBRUARY 9 , 1911"
March 8,Shrewsbury,Shrewsbury .,,,"FEBRUARY 9 , 1911"
March 9,"London, Mrs. Stanton Coit's Drawing-room","London , Mrs. Stanton Coit's Drawing - room Meeting , Tax Resistance .",,Tax Resistance,"FEBRUARY 9 , 1911"
