Date,Location,Raw,Speakers,Description,Hosts,Issue date
April 24,London,"The first class after the Easter vacation will take place on Friday evening , April 24.",,Speakers ' Class,,"April 10 , 1914"
April 25,London,These classes recommence on April 25,,Miss Leo's private class,,"April 10 , 1914"
April 23-May 4,London,All members and friends are asked to make a special note of the dates- April 23 - May 4 or SUFFRAGETTE Week,,SUFFRAGETTE Week,,"April 10 , 1914"
April 23,London,April 23. ( Thursday ) Mask domino parade in the afternoon .,,,,"April 10 , 1914"
April 24,London,April 24. Irish jaunting cars .,,,,"April 10 , 1914"
April 25,London,"April 25. Sunshade parade morning , and lantern parade evening .",,,,"April 10 , 1914"
April 26,London,April 26. Decorated boats .,,,,"April 10 , 1914"
April 28,London,April 28. Mask and domino parade .,,,,"April 10 , 1914"
April 29,London,April 29. Jaunting cars .,,,,"April 10 , 1914"
April 30,London,April 30. Sunshade parade .,,,,"April 10 , 1914"
May 2,London,May 2. ( Saturday ) Grand proces- sion .,,,,"April 10 , 1914"
April 8,Lincoln's Inn House,"On Wednesday , April 8 , a working party will meet to make dominoes , and help is urgently needed .",,,,"April 10 , 1914"
April 15,Lincoln's Inn House,"On Wednesday , April 15 , another party will meet to make paper roses for decorative purposes",,,,"April 10 , 1914"
April 15,Lowestoft Hippodrome,"Mrs. Pankhurst's meeting in the Hippodrome Wednesday , April 15 , at 8 p.m.",,,,"April 10 , 1914"
Easter Sunday,Leighten Assembly Rooms,A social evening has been arranged for Easter Sunday evening at 8 p.m. in the Leighten Assembly Rooms,,social evening,,"April 10 , 1914"
