Date,Location,Raw,Speakers,Description,Issue date
MAY 9,Dunstable - Picture Palace,"Dunstable Picture Palace - Miss Margaret Ashton , M.A.","['Miss Margaret Ashton, M.A.']",,"MAY 2 , 1912"
MAY 9,Luton - Town Hall,"Luton Town Hall - Miss Margaret Ashton , M.A. , Mr. Milner Gray ( chair )","['Miss Margaret Ashton, M.A.', 'Mr. Milner Gray (chair)']",,"MAY 2 , 1912"
MAY 10,"Newcastle-on-Tyne - 27, Ridley Place","Newcastle - on - Tyne - 27 , Ridley Place White Elephant Sale",,White Elephant Sale,"MAY 2 , 1912"
MAY 10,Clifton - Victoria Rooms,Clifton -- Victoria Rooms - Miss Helen Fraser,['Miss Helen Fraser'],,"MAY 2 , 1912"
MAY 10,"Birmingham - 10, Easy Row","Birmingham - 10 , Easy Row - Franchise Club",,,"MAY 2 , 1912"
MAY 10,Darlington - Temperance Institute,Darlington - Temperance Institute Annual meeting,,,"MAY 2 , 1912"
MAY 10,Gateshead - Bewick Hall,"Gateshead - Bewick Hall- "" Alice in Ganderland "" Address by Miss M. A. Temperley , M.A. , Miss Foley ( chair )","['Miss M.A. Temperley, M.A.', 'Miss Foley (chair)']","""Alice in Ganderland""","MAY 2 , 1912"
MAY 10,Birkenhead - Mrs. B. Stanley Clarke's drawing-room,"Birkenhead - Mrs . B. Stanley Clarke's drawing - room meeting - Miss Margaret Ashton , Mrs. Stanger ( chair )","['Miss Margaret Ashton', 'Mrs. Stanger (chair)']",,"MAY 2 , 1912"
MAY 11,"Gateshead - P.M. Schoolroom, Ely St.","Gateshead - P. M. Schoolroom , Ely St. - Jumble Sale",,Jumble Sale,"MAY 2 , 1912"
MAY 13,"Birmingham - Whitford, Bromsgrove - Miss Green's meeting for members","Birmingham - Whitford , Bromsgrove - Miss Green's meeting for members - Miss Noel Wright",['Miss Noel Wright'],,"MAY 2 , 1912"
MAY 13,"Nottingham - Office, 54, Long Row","Nottingham - Office , 54 , Long Row- "" At Home "" - "" A Woman's Work "" -Miss Hastie",['Miss Hastie'],"""A Woman's Work""","MAY 2 , 1912"
MAY 14,"Newcastle-on-Tyne - 27, Ridley Place","Newcastle - on - Tyne - 27 , Ridley Place - Suffrage choir practice , conducted by Mrs. Bellas Simpson",['Mrs. Bellas Simpson'],Suffrage choir practice,"MAY 2 , 1912"
MAY 14,East Bristol - outside boot factory,East Bristol - outside boot factory - open - air meeting -Miss Helen Fraser,['Miss Helen Fraser'],open-air meeting,"MAY 2 , 1912"
MAY 15,Hove - Town Hall,"Hove Town Hall "" At Home "" - "" Women's Work in Poor Law Administration "" -Mrs . Rackham",['Mrs. Rackham'],"""Women's Work in Poor Law Administration""","MAY 2 , 1912"
MAY 15,Bristol - Mrs. Senington's drawing-room,Bristol - Mrs . Senington's drawing - room meeting- Miss Helen Fraser,['Miss Helen Fraser'],,"MAY 2 , 1912"
MAY 15,Bristol - Bethesda Schoolroom,"Bristol - Bethe - da Schoolroom - Miss Helen Fraser , Rev. Canon Talbot , D.D. ( chair )","['Miss Helen Fraser', 'Rev. Canon Talbot, D.D. (chair)']",,"MAY 2 , 1912"
MAY 15,New Milton - Pagoda tea rooms,"New Milton - Pagoda tea rooms "" Some Economio Aspects of Women's Enfranchisement "" -Mrs . Heitland",['Mrs. Heitland'],"""Some Economio Aspects of Women's Enfranchisement""","MAY 2 , 1912"
MAY 2,London - Southwark - Corner of Wansey Street and Walworth Road,"Southwark Corner of Wansey Street and Walworth Road - Open - air meeting - Miss H. D. Cockle , Miss Gloyn","['Miss H.D. Cockle', 'Miss Gloyn']",Open-air meeting,"MAY 2 , 1912"
MAY 3,London - Islington - Miss Bisset Smith's drawing-room,Islington - Miss Bisset Smith's drawing - room meet- ing - Mrs . G. F. Abbott,['Mrs. G.F. Abbott'],,"MAY 2 , 1912"
MAY 3,London - Southwark - corner of New Street and Kennington Park Road,"Southwark - corner of New Street and Kennington Park Road - open - air meeting - Miss Helen Ward , Miss Goddard","['Miss Helen Ward', 'Miss Goddard']",open-air meeting,"MAY 2 , 1912"
MAY 6,London - Norwood - Central Hill Hall,Norwood - Central Hill Hall - Women only - Miss Abadam,['Miss Abadam'],Women only,"MAY 2 , 1912"
MAY 6,London - Muswell Hill - The Exchange,Muswell Hill The Exchange - Open - air meeting- Mr. Malcoln Mitchell,['Mr. Malcolm Mitchell'],Open-air meeting,"MAY 2 , 1912"
MAY 6,"London - Clapham Road - Upper Schoolroom, Claylands Road","Clapham Road - Upper Schoolroom , Claylands Road "" Sons of Temperance "" - Mrs. Rogers",['Mrs. Rogers'],"""Sons of Temperance""","MAY 2 , 1912"
MAY 6,London - Southwark - corner of Searles Road and New Kent Road,"Southwark - corner of Searles Road and New Kent Road - open - air meeting - Miss H. D. Cockle , Mrs. Merivale Mayer","['Miss H.D. Cockle', 'Mrs. Merivale Mayer']",open-air meeting,"MAY 2 , 1912"
MAY 7,"London - S. Kensington - 36, Eardley Crescent, S.W.","S. Kensington 36 , Eardley Orescent , S.W. Lecture , Travels in the Gold Coast Colony "" -Mrs . Mary Gaunt , tickets 28.",['Mrs. Mary Gaunt'],"Lecture, ""Travels in the Gold Coast Colony"", tickets 2s.","MAY 2 , 1912"
MAY 7,London - Blackheath - Blackheath Chambers,"Blackheath - Blackheath Chambers - Annual meet- ing , 7.30 . Social evening",,,"MAY 2 , 1912"
MAY 7,"London - Kensington - Empress Rooms, Royal Palace Hotel","Kensington - Empress Rooms , Royal Palace Hotel -The Lady Frances Balfour , Miss C. D. Corbett , B.A. , Miss . M. Robert- son , B.A. , Miss Helen Ward ( chair )","['The Lady Frances Balfour', 'Miss C.D. Corbett, B.A.', 'Miss M. Robertson, B.A.', 'Miss Helen Ward (chair)']",,"MAY 2 , 1912"
MAY 7,"London - North Paddington - 11, Landerdale Parade, Maida Vale","North Paddington - 11 , Landerdale Parade , Maida Vale Social - Speaker , Mrs. Rogers",['Mrs. Rogers'],Social,"MAY 2 , 1912"
MAY 8,London - Ealing - Buol's Cafe Restaurant,"Ealing - Buol's Cafe Restaurant - Mrs . C. J. Hamilton , Professor de Sumichrast","['Mrs. C.J. Hamilton', 'Professor de Sumichrast']",,"MAY 2 , 1912"
MAY 8,London - Southwark - corner of Falmouth Road and New Kent Road,"Southwark - corner of Falmouth Road and New Kent Road - Miss Ruth Young , Miss D. Brown","['Miss Ruth Young', 'Miss D. Brown']",,"MAY 2 , 1912"
MAY 9,London - Walworth - Mrs. J. Osborn's drawing-room,Walworth Mrs. J. Osborn's drawing - room meeting,[],,"MAY 2 , 1912"
MAY 10,"London - New Cross - Corner of Pepys Road, New Cross Gate","New Cross - Corner of Pepys Road , New Cross Gate -Open - air meeting - Mrs . Rogers , Miss D. Brown","['Mrs. Rogers', 'Miss D. Brown']",Open-air meeting,"MAY 2 , 1912"
MAY 10,London - Ealing - W.L.A.,Ealing - W.L.A. - Miss Helen Ward,['Miss Helen Ward'],,"MAY 2 , 1912"
MAY 10,London - Southwark - Corner of Surrey Square and Old Kent Road,Southwark - Corner of Surrey Square and Old Kent Road Open - air meeting - Miss W. G. Rinder,['Miss W.G. Rinder'],Open-air meeting,"MAY 2 , 1912"
MAY 13,"London - Southwark - 24, Newington Causeway","Southwark - 24 , Newington Causeway - Miss Rinder",['Miss Rinder'],,"MAY 2 , 1912"
MAY 13,"London - Westcliff - Crowstone Gymnasium, Northview Drive","Westoliff - Crowstone Gymnasium , Northview Drive -The Lady Frances Balfour , T. A. Rose Esq . ( chair )","['The Lady Frances Balfour', 'T.A. Rose Esq. (chair)']",,"MAY 2 , 1912"
MAY 14,"London - Bow - Church Institute, Newby Place, Poplar","Bow Church Institute , Newby Place , Poplar Women's Diocesan Association- Debate Miss Frances Sterling v . Mrs. Harold Norris","['Miss Frances Sterling', 'Mrs. Harold Norris']",Women's Diocesan Association - Debate,"MAY 2 , 1912"
MAY 14,London - Southwark - Corner of Liverpool Street and Walworth Road,Southwark Corner of Liverpool Street and Wal- worth Road - Open - air meeting - Miss Goddard,['Miss Goddard'],Open-air meeting,"MAY 2 , 1912"
MAY 14,"London - Kensington - Empress Rooms, Royal Palace Hotel","Kensington - Empress Rooms , Royal Palace Hotel- The Lady Frances Balfour , Mrs. Fawcett , Miss Emily Hill , P.L.G. , Miss E. Palliser ( chair )","['The Lady Frances Balfour', 'Mrs. Fawcett', 'Miss Emily Hill, P.L.G.', 'Miss E. Palliser (chair)']",,"MAY 2 , 1912"
MAY 2,Edinburgh - Bath Street Hall,"Edinburgh - Bath Street Hall - Miss Alice Low , Miss Rosaline Masson , Miss Lisa Gordon ( chair )","['Miss Alice Low', 'Miss Rosaline Masson', 'Miss Lisa Gordon (chair)']",,"MAY 2 , 1912"
MAY 3,Ayr - Y.M.C.A. rooms,Ayr Y.M.0.A. rooms - members ' meeting,,members' meeting,"MAY 2 , 1912"
MAY 3,Aberdeen - Castlegate,"Aberdeen - Castlegate - Open - air meeting - Miss Alice Crompton , M.A. , Miss Emily Foggo","['Miss Alice Crompton, M.A.', 'Miss Emily Foggo']",Open-air meeting,"MAY 2 , 1912"
MAY 3,"Edinburgh - 40, Shandwick Place","Edinburgh 40 , Shandwick Place- "" Infant Mortality "" -Dr . Alice Hutchison",['Dr. Alice Hutchison'],"""Infant Mortality""","MAY 2 , 1912"
MAY 8,Kirkcaldy - Beveridge Hall,Kirkcaldy Beveridge Hall - Miss Alice Low,['Miss Alice Low'],,"MAY 2 , 1912"
MAY 9,Dalkeith - Glencairn - Mrs. Somerville's drawing-room,Dalkeith Glencairn - Mrs . Somerville's drawing- room meeting - Miss Alice Low,['Miss Alice Low'],,"MAY 2 , 1912"
MAY 10,Alloa - Public Hall,Alloa Public Hall - Dr . Elsie Inglis,['Dr. Elsie Inglis'],,"MAY 2 , 1912"
MAY 9,"Dublin - 33, Molesworth Street","Dublin - 33 , Molesworth Street - Irish W.S. and Local Government Association - Committee meeting",,Irish W.S. and Local Government Association - Committee meeting,"MAY 2 , 1912"
MAY 5,Birmingham - Hospital Street Men's Adult School,Birmingham - Hospital Street Men's Adult School -Mrs . Ring,['Mrs. Ring'],,"MAY 2 , 1912"
MAY 8,"Bristol - Women's Guild, Goulter Street","Bristol - Women's Guild , Goulter Street - Miss Helen Fraser",['Miss Helen Fraser'],,"MAY 2 , 1912"
MAY 13,Bristol - Moorfield,Bristol - Moorfield - meeting of teachers - Miss Helen Fraser,['Miss Helen Fraser'],meeting of teachers,"MAY 2 , 1912"
