Date,Location,Raw,Speakers,Description,Hosts,Issue date
JULY 26,West Southwark - Union Street and Blackfriars Road,"West Southwark - Union Street and Blackfriars Road - Open - air Meeting - Miss Ruth Young , Mr. Arthur Mackinlay","['Miss Ruth Young', 'Mr. Arthur Mackinlay']",,,"JULY 18 , 1912"
JULY 26,Ponders End,Ponders End- Open - air meeting - Miss W. G. Jameson,['Miss W. G. Jameson'],,,"JULY 18 , 1912"
JULY 26,St. Pancras - corner of Lyme Street and Great College Street,"St. Pancras - corner of Lyme Street and Great College Street - Open - air meeting- Miss Deverell , Miss Fielden , Mr. and Mrs. Buxton","['Miss Deverell', 'Miss Fielden', 'Mr. and Mrs. Buxton']",,,"JULY 18 , 1912"
JULY 27,Hampton-on-Thames - Jessamine House,"Hampton - on - Thames - Jessamine House Mrs. Jerrold's garden meeting - Miss Helen Ward , Mrs. Waterhouse ( chair ) 3.45","['Miss Helen Ward', 'Mrs. Waterhouse']",Mrs. Jerrold's garden meeting,,"JULY 18 , 1912"
JULY 27,Muswell Hill The Exchange,"Muswell Hill The Exchange - open - air meeting- Miss J. H. Thomson , M.A. , Miss H. G. Cohen","['Miss J. H. Thomson, M.A.', 'Miss H. G. Cohen']",,,"JULY 18 , 1912"
JULY 29,West Southwark - St. George's Rd. and West Sq.,"West Southwark - St . George's Rd . and West Sq.- open - air meeting - Miss Bisset Smith , Mr. F. N. Sargeant , Miss M. Goddard","['Miss Bisset Smith', 'Mr. F. N. Sargeant', 'Miss M. Goddard']",,,"JULY 18 , 1912"
JULY 30,"St. Pancras Cobden Statue, High Street","St. Pancras Cobden Statue , High Street - open - air meeting - Miss Bisset Smith , Gladys Rinder","['Miss Bisset Smith', 'Gladys Rinder']",,,"JULY 18 , 1912"
JULY 31,Walworth - corner of Liverpool Street and Walworth Road,"Walworth - corner of Liverpool Street and Wal- worth Road open - air meeting - Dr . Drysdale , Miss Gladys Rinder","['Dr. Drysdale', 'Miss Gladys Rinder']",,,"JULY 18 , 1912"
JULY 31,Islington - Albion Street. off Caledonian Rd.,Islington - Albion Street . off Caledonian Rd . - open- air meeting - Mrs . Stanbury,['Mrs. Stanbury'],,,"JULY 18 , 1912"
JULY 31,Blackheath corner of Stockwell St. and London St.,"Blackheath corner of Stockwell St. and London St. Mrs. Rackham , Miss M. Hodge","['Mrs. Rackham', 'Miss M. Hodge']",,,"JULY 18 , 1912"
JULY 18,Oakbank,"Oakbank - open - air meeting - Miss Lisa M. Gordon , Miss Emily Foggo","['Miss Lisa M. Gordon', 'Miss Emily Foggo']",,,"JULY 18 , 1912"
JULY 19,Bonnyrigg,Bonnyrigg open - air meeting - Miss Alice Low,['Miss Alice Low'],,,"JULY 18 , 1912"
JULY 22,Newtongrange,Newtongrange - Open - air meeting - Miss Alice Low,['Miss Alice Low'],,,"JULY 18 , 1912"
JULY 23,Livingstone - Station,"Livingstone - Station - Open - air meeting - Miss Alice Low , Miss Lisa Gordon","['Miss Alice Low', 'Miss Lisa Gordon']",,,"JULY 18 , 1912"
JULY 25,Armadale,"Armadale - Open - air meeting - Miss Lisa Gordon , Miss Kate Andrews ( chair )","['Miss Lisa Gordon', 'Miss Kate Andrews']",,,"JULY 18 , 1912"
JULY 29,Blairmore Village Hall,"Blairmore Village Hall - Public meeting - Miss Mildred Watson , The Rev. Robert Primrose ( chair )","['Miss Mildred Watson', 'The Rev. Robert Primrose']",,,"JULY 18 , 1912"
