Date,Location,Raw,Speakers,Description,Hosts,Issue date
"June , 1","Newcastle , George Chapel","Newcastle , George Chapel Sparkhill , Mermaid "" 8 p.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 1","Sparkhill , Mermaid ""","Sparkhill , Mermaid "" Ashford , Drinking Fountain 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 2",Mound,Mound 11.30 a.m.,['Miss M. Scott'],,,"May 31 , 1912"
"June , 2","Bristol , 37 , Queen's Road","Bristol , 37 , Queen's Road ........ Great Protest Meeting .......... 4 p.m.","['Miss Annie Kenney', 'Mrs. Mansel', 'Mrs. Massy', 'Miss Georgina Brackenbury', 'Rev. Geoffrey Ramsay', 'Miss Rachel Barrett', 'Mrs. Lilian Dove - Willcox']",Great Protest Meeting,,"May 31 , 1912"
"June , 2","Dundee , High School Ges","Dundee , High School Ges "" At Home "" ........... 3.30 and 8 p.m.",,""" At Home """,,"May 31 , 1912"
"June , 2",Wimbledon Common,"Wimbledon Common .. Demonstration . Miss S. Pankhurst , Mrs. Drummond , Miss G. Bracken-bury , Miss M. Naylor , Miss G. Richard , Miss E. Myers , Mrs. Dacre - Fox , Mrs. Lamartine Yates , and others .... 3 p.m.","['Miss S. Pankhurst', 'Mrs. Drummond', 'Miss G. Bracken-bury', 'Miss M. Naylor', 'Miss G. Richard', 'Miss E. Myers', 'Mrs. Dacre - Fox', 'Mrs. Lamartine Yates', 'and others']",,,"May 31 , 1912"
"June , 3","Bournemouth , Freedom Hall","Bournemouth , Freedom Hall tonhurst , West Cliff Gardens 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 3","tonhurst , West Cliff Gardens","tonhurst , West Cliff Gardens Eastbourne , Eastern Bandstand 7.50 p.m.",['Miss Woodlock'],,,"May 31 , 1912"
"June , 4","Bournemouth , West Cliff Lift","Bournemouth , West Cliff Lift Bulter's Corner 8 p.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 4","Sunderland , Wheatsheaf","Sunderland , Wheatsheaf Members ' Meeting 8 p.m.",,Members ' Meeting,,"May 31 , 1912"
"June , 5","Bournemouth , East Cliff Lift","Bournemouth , East Cliff Lift Sunderland , Wheatsheaf 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 5","Sunderland , Wheatsheaf","Sunderland , Wheatsheaf Women's Meeting . Miss Laura Ains-worth 7.30 p.m.",['Miss Laura Ains-worth'],Women's Meeting.,,"May 31 , 1912"
"June , 6","Birmingham , Bull Ring","Birmingham , Bull Ring Bournemouth . East Cliff Lift 8 p.m.",['Miss A. Scott'],,,"May 31 , 1912"
"June , 6",Bournemouth . East Cliff Lift,"Bournemouth . East Cliff Lift Sunderland , Hendon Street 7.30 p.m.",['Mrs. Drummond'],,,"May 31 , 1912"
"June , 1",West End,West End Tollcross 8 p.m.,['Mrs. H. Nisbett'],,,"May 31 , 1912"
"June , 1",Tollcross,"Tollcross 80 , St. David St. 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 1","80 , St. David St.","80 , St. David St. Liverpool , Islington Square 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 1","Liverpool , Islington Square","Liverpool , Islington Square North Shields , form up High-Street , 2.30 p.m .... 7.30 p.m.",['Miss Woodlock'],,,"May 31 , 1912"
"June , 1","North Shields , form up High-Street , 2.30 p.m.","North Shields , form up High-Street , 2.30 p.m .... York , Exhibition Square ....... 7.30 p.m.","['Mrs. Baines', 'Mrs. Taylor', 'Miss Williams', 'Mrs. Atkin-son', 'and others']",,,"May 31 , 1912"
"June , 2","Edinburgh , West End","Edinburgh , West End Galashiels 11.30 a.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 2",Galashiels,Galashiels Miss M. Scott ..... 5.30 p.m.,['Miss M. Scott'],,,"May 31 , 1912"
"June , 3","Newcastle , George Chapel","Newcastle , George Chapel Mission 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 3","Bournemouth , Pokesdown , Fisher-man's Walk","Bournemouth , Pokesdown , Fisher-man's Walk Clacton - on - Sea ............ 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 3",Clacton - on - Sea,"Clacton - on - Sea ............ Handsworth , Whitehall Road 7.30 p.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 3","Handsworth , Whitehall Road","Handsworth , Whitehall Road Jarrow , Salt Grass . 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 3","Jarrow , Salt Grass","Jarrow , Salt Grass . Leeds , 3 , Cookridge Street 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 3","Leeds , 3 , Cookridge Street","Leeds , 3 , Cookridge Street St Leonards , Warrior Square 7.30 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 3","St Leonards , Warrior Square","St Leonards , Warrior Square Work Party . 8 p.m.",,Work Party,,"May 31 , 1912"
"June , 4","tonhurst , West Cliff Gardens","tonhurst , West Cliff Gardens Westbourne , Landseer Road 8 p.m.",['Miss Woodlock'],,,"May 31 , 1912"
"June , 4","Westbourne , Landseer Road","Westbourne , Landseer Road Tea . 4-6 p.m.",,Tea.,['Miss Palmer'],"May 31 , 1912"
"June , 5","Birmingham . 97 , John Bright Street","Birmingham . 97 , John Bright Bournemouth , Freedom Hall 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 5","Sunderland , Hendon Street","Sunderland , Hendon Street Birmingham , Bull Ring 8 p.m.","['Mrs. Taylor', 'Mrs. Atkinson', 'and others']",,,"May 31 , 1912"
"June , 6","Saltley , Alum Rock Road","Saltley , Alum Rock Road Sunderland , Hendon Street 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 7",Hollingbourne,Hollingbourne Peterhead 8 p.m.,['Miss Burns'],,,"May 31 , 1912"
"June , 2","Halifax , Savile Park Moor","Halifax , Savile Park Moor Bristol , 37 , Queen's Road ........ 7 p.m.",['Dr. Helena Jones'],,,"May 31 , 1912"
"June , 2","Bristol , 37 , Queen's Road","Bristol , 37 , Queen's Road ........ Hastings , 8 , Trinity Street 7 p.m.","['Mrs. Baines', 'Mrs. Taylor', 'Mrs. Atkinson', 'and others']",,,"May 31 , 1912"
"June , 3","Ashford , Drinking Fountain","Ashford , Drinking Fountain Street Barming 8 p.m.",['Miss Malcolm'],,,"May 31 , 1912"
"June , 3",Barming,Barming Bexhill W.S.P.U. Shop ... 8 p.m.,['Miss A. Scott'],,,"May 31 , 1912"
"June , 3",Bexhill W.S.P.U. Shop,"Bexhill W.S.P.U. Shop ... Bournemouth , Pokesdown , High-Walk 7.30 p.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 3","Bournemouth , Pokesdown , High-Walk","Bournemouth , Pokesdown , High-Walk Clacton - on - Sea ............ 7.30 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 3",Clacton - on - Sea,"Clacton - on - Sea ............ Jarrow , Salt Grass . 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 3","Jarrow , Salt Grass","Jarrow , Salt Grass . St Leonards , Warrior Square 8 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 3","St Leonards , Warrior Square","St Leonards , Warrior Square Members ' Meeting 7.30 p.m.",,Members ' Meeting,,"May 31 , 1912"
"June , 4","Birmingham , 97 , John Bright Street","Birmingham , 97 , John Bright Bournemouth , Freedom Hall 8 p.m.",['Miss A. Scott'],,,"May 31 , 1912"
"June , 4","Bournemouth , Freedom Hall","Bournemouth , Freedom Hall Eastbourne , Eastern Bandstand 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 4","Eastbourne , Eastern Bandstand","Eastbourne , Eastern Bandstand Newcastle , 77 , Blackett Street 8 p.m.",['Miss Woodlock'],,,"May 31 , 1912"
"June , 4","Newcastle , 77 , Blackett Street","Newcastle , 77 , Blackett Street Westbourne , Landseer Road 8 p.m.",['Mrs. Drummond'],,,"May 31 , 1912"
"June , 5",Bulter's Corner,"Bulter's Corner Saltley , Alum Rock Road 8 p.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 5","Saltley , Alum Rock Road","Saltley , Alum Rock Road Birmingham , Bull Ring 7.30 p.m.",['Miss M. Scott'],,,"May 31 , 1912"
"June , 1","York , Exhibition Square","York , Exhibition Square ....... Bedford Market Place 8 p.m.",['Miss Burns'],,,"May 31 , 1912"
"June , 2",Bedford Market Place,"Bedford Market Place Halifax , Savile Park Moor 11.30 a.m.",['Miss M. Burn Murdoch'],,,"May 31 , 1912"
"June , 3","Bournemouth , West Cliff Gardens","Bournemouth , West Cliff Gardens Eastbourne , Eastern Bandstand 3.20 p.m.",['Miss Woodlock'],,,"May 31 , 1912"
"June , 3","Eastbourne , Eastern Bandstand","Eastbourne , Eastern Bandstand Newcastle , 77 , Blackett Street 4 p.m.",['Miss Naylor'],,,"May 31 , 1912"
"June , 3","Newcastle , 77 , Blackett Street","Newcastle , 77 , Blackett Street Westbourne , Landseer Road 8 p.m.",['Mrs. Drummond'],,,"May 31 , 1912"
"June , 4","Birmingham , Bull Ring","Birmingham , Bull Ring Bournemouth . East Cliff Lift 8 p.m.",['Miss A. Scott'],,,"May 31 , 1912"
"June , 4",Bournemouth . East Cliff Lift,"Bournemouth . East Cliff Lift Sunderland , Wheatsheaf 7.30 p.m.",['Mrs. Drummond'],,,"May 31 , 1912"
"June , 5","Sunderland , Wheatsheaf","Sunderland , Wheatsheaf Work Party . 8 p.m.",,Work Party,,"May 31 , 1912"
"June , 6","Birmingham , Bull Ring","Birmingham , Bull Ring Bournemouth . East Cliff Lift 8 p.m.",['Miss A. Scott'],,,"May 31 , 1912"
"June , 6","Bournemouth , East Cliff Lift","Bournemouth , East Cliff Lift Sunderland , Hendon Street 7.30 p.m.",['Mrs. Drummond'],,,"May 31 , 1912"
