Date,Location,Raw,Speakers,Description,Hosts,Issue date
June 1,Bowdon,Bowdon at 8 p.m.,['Mrs. Pankhurst'],,,"May 20 , 1910"
June 2,"Parr Hall , Palmyra Square , Warrington","Parr Hall , Palmyra Square , Warrington , will be held at 8 p.m.",['Mrs. Pankhurst'],,,"May 20 , 1910"
May 31,"Temperance Institute, Southport",Temperance Institute on May 31,['Miss Adela Pankhurst'],,,"May 20 , 1910"
May 31,Formby,Formby .,['Miss Adela Pankhurst'],,,"May 20 , 1910"
June (Fridays),Southport,""" The Treatment of Eastern Women under British Rule , "" on the Fridays in June",['Dr. Catharine Bushnell'],Six lectures,,"May 20 , 1910"
"July (first half, Fridays)",Southport,first half of July .,['Dr. Catharine Bushnell'],Six lectures,,"May 20 , 1910"
May 21,Bolton,"Bolton , Decorated Carriage , 2.30 to 4 p.m.",,Decorated Carriage,,"May 20 , 1910"
May 21,"Bolton , Town Hall Square","Town Hall Square , 7.30 p.m.",['Miss Laura Ainsworth'],,,"May 20 , 1910"
May 23,Bury,"Bury , Decorated Carriage , 2.30 to 4 p.m.",,Decorated Carriage,,"May 20 , 1910"
May 23,"Bury , Fair Ground","Fair Ground , 7. 30 p.m.",['Miss Laura Ainsworth'],,,"May 20 , 1910"
May 24,Darcy Lever,"Darcy Lever , 7.30 p.m.",['Miss Laura Ainsworth'],,,"May 20 , 1910"
May 25,"Bury , Derby Hotel","Derby Hotel , Reception , Mrs. Pankhurst , 3.30 p.m.",['Mrs. Pankhurst'],Reception,,"May 20 , 1910"
May 25,"Bury, Athenæum","Athenæum , Mrs. Pankhurst , 8 p.m.",['Mrs. Pankhurst'],,,"May 20 , 1910"
May 26,"Bolton , Bath's Assembly Rooms","Bath's Assembly Rooms , Reception , Mrs. Pankhurst , 3.30 p.m.",['Mrs. Pankhurst'],Reception,,"May 20 , 1910"
May 26,"Bolton , Tem- perance Hall","Tem- perance Hall , Mrs. Pankhurst , 7.45 p.m.",['Mrs. Pankhurst'],,,"May 20 , 1910"
June (public meeting),"Public Hall Springs, St. Anne's-on-the-Sea","Public Hall Tickets may be obtained from Springs , The Square St. Anne's - on - the - Sea",['Mrs. Pankhurst'],,,"May 20 , 1910"
May 23,"502, Sauchiehall Street, Glasgow",drawing - room meeting at 7.30 p.m.,['Miss Wylie'],Drawing-room meeting,['Miss Hannan'],"May 20 , 1910"
May 23,"Scala Theatre , Charlotte Street , Fitzroy Square , W.","Scala Theatre , Charlotte Street , Fitzroy Square , W. Mrs. Pankhurst , Miss G. Brackenbury , Rev. G. E. Startup ..","['Mrs. Pankhurst', 'Miss G. Brackenbury', 'Rev. G. E. Startup']",,,"May 20 , 1910"
May 23,Brondesbury Road Cobden Statue . N.W.,Brondesbury Road Cobden Statue . N.W. Miss Auerbach,['Miss Auerbach'],,,"May 20 , 1910"
May 23,"100 , Hammersmith Road","100 , Hammersmith Road , At Home ... Dr. Flora Murray , Rev. G. E. Startup , Mrs. Eates","['Dr. Flora Murray', 'Rev. G. E. Startup', 'Mrs. Eates']",At Home,,"May 20 , 1910"
May 23,"Ladbroke Grove , Ladbroke Hall","Ladbroke Grove , Ladbroke Hall Miss G. Brackenbury",['Miss G. Brackenbury'],,,"May 20 , 1910"
May 23,Wallington,"Wallington , Poster Parade .",,Poster Parade,,"May 20 , 1910"
May 24,"147 , Harley Street , W.","147 , Harley Street , W. , Speakers ' Class Miss Rosa Leo",['Miss Rosa Leo'],Speakers' Class,,"May 20 , 1910"
May 24,"Hornsey , 8 , Ribblesdale Road","Hornsey , 8 , Ribblesdale Road , Draw- ing - room Meeting Miss Myers ; Chair : Miss C. Auld",[],Drawing Room Meeting,['Miss Myers'],"May 20 , 1910"
May 24,Ilford .,Ilford . Miss Davis,['Miss Davis'],,,"May 20 , 1910"
May 24,"Kensal Town , Third Avenue","Kensal Town , Third Avenue Miss Margaret West ; Chair : Miss Bidwell",['Miss Margaret West'],,,"May 20 , 1910"
May 24,"12 , New Road","12 , New Road , Speakers Class Miss Blundell , Miss Dixon","['Miss Blundell', 'Miss Dixon']",Speakers Class,,"May 20 , 1910"
May 24,"Nutford Place , W","Nutford Place , W .... Mrs. Bouvier ; Chair : Miss Shoults",[],,['Mrs. Bouvier'],"May 20 , 1910"
May 24,"Campden Hill , Upper Holloway , Giesbach Road .","Campden Hill , Upper Holloway , Giesbach Road . Miss Leslie Hall ..",['Miss Leslie Hall'],,,"May 20 , 1910"
May 24,"Wallington , The Triangle","Wallington , The Triangle W. Warre Cornish , Esq .","['W. Warre Cornish, Esq.']",,,"May 20 , 1910"
May 22,Blackheath,Blackheath ...... Mrs. Brailsford,['Mrs. Brailsford'],,,"May 20 , 1910"
May 22,"Croydon , Katherine Street .","Croydon , Katherine Street . Miss Gibson .",['Miss Gibson'],,,"May 20 , 1910"
May 22,Hampstead Heath .,Hampstead Heath . Miss Barbara Ayrton ....,['Miss Barbara Ayrton'],,,"May 20 , 1910"
May 22,Finsbury Park,Finsbury Park ....... Miss G. Brackenbury ; Chair : Miss Barwell,['Miss G. Brackenbury'],,,"May 20 , 1910"
May 22,Hyde Park,Hyde Park Miss Charlotte L. Marsh ..,['Miss Charlotte L. Marsh'],,,"May 20 , 1910"
May 22,Peckham Rye,"Peckham Rye Miss Barwell , Mrs. E. L. Butler","['Miss Barwell', 'Mrs. E.L. Butler']",,,"May 20 , 1910"
May 22,Ravenscourt Park,Ravenscourt Park Mrs. Cameron - Swan ; Chair : Miss Guthrie,['Mrs. Cameron-Swan'],,,"May 20 , 1910"
May 22,Regent's Park,Regent's Park Miss M. Brackenbury,['Miss M. Brackenbury'],,,"May 20 , 1910"
May 22,Streatham .,Streatham . The Misses Coonibs,['The Misses Coonibs'],,,"May 20 , 1910"
May 22,Turnham Green,Turnham Green Miss Naylor .,['Miss Naylor'],,,"May 20 , 1910"
May 22,Victoria Park,Victoria Park Mrs. McKenzie ; Clutir : Mrs. Lamartine Yates ...,[],,"['Mrs. McKenzie', 'Mrs. Lamartine Yates']","May 20 , 1910"
May 22,Wimbledon Common,"Wimbledon Common Mrs. Brailsford , H. W. Nevinson , Esq . Chair : Mrs. A. J. Webe","['Mrs. Brailsford', 'H. W. Nevinson, Esq.']",,,"May 20 , 1910"
May 23,"Hampstead Garden Suburb , Central Institute","Hampstead Garden Suburb , Central Institute Miss Feek ; Chair : Miss Wilson ......",['Miss Feek'],,,"May 20 , 1910"
May 23,"Kilburn , Victoria Road","Kilburn , Victoria Road Miss Baker",['Miss Baker'],,,"May 20 , 1910"
May 24,"Lewisham , Market Place","Lewisham , Market Place ....... Miss Baker",['Miss Baker'],,,"May 20 , 1910"
May 25,"Barking , Old Town Hall","Barking , Old Town Hall Mrs. Cameron - Swan ; Chair : Miss H. Sprott ...",['Mrs. Cameron-Swan'],,,"May 20 , 1910"
May 25,"Croydon , Byne Hall","Croydon , Byne Hall Mrs. Penn - Gaskell ; Chair : Miss Burton",['Mrs. Penn-Gaskell'],,,"May 20 , 1910"
May 25,"Kilburn , Messina Avenue","Kilburn , Messina Avenue Miss Naylor",['Miss Naylor'],,,"May 20 , 1910"
May 26,"Rye Lane , The Triangle Finsbury Park","Rye Lane , The Triangle Finsbury Park Miss Bonwick ; Chair : Miss Dearn ...",['Miss Bonwick'],,,"May 20 , 1910"
May 26,"St. James's Hall , Great Portland Street , W.","St. James's Hall , Great Portland Street , W. Mrs. Pethick Lawrence , Miss Christabel Pankhurst , Pertwee","['Mrs. Pethick Lawrence', 'Miss Christabel Pankhurst', 'Mrs. Pertwee']",,,"May 20 , 1910"
May 27,Wallington,"Wallington , Poster Parade",,Poster Parade,,"May 20 , 1910"
May 27,"Harlesden , Manor Park Road","Harlesden , Manor Park Road Mrs. Penn Gaskell ..",['Mrs. Penn Gaskell'],,,"May 20 , 1910"
May 27,"Stratford , The Grove","Stratford , The Grove Mrs. Sleight .",['Mrs. Sleight'],,,"May 20 , 1910"
May 27,"Wallington , Parish Hall","Wallington , Parish Hall Miss Isabel Seymour , F. W. Pethick Lawrence , Esq .; Chair : Miss Green ...","['Miss Isabel Seymour', 'F. W. Pethick Lawrence, Esq.']",,,"May 20 , 1910"
May 27,"Wimbledon , 6 , Victoria Crescent , The Broadway ....","Wimbledon , 6 , Victoria Crescent , The Broadway .... Miss Bertha Brewster ; Chair : Mrs. Lamartine Yates",['Miss Bertha Brewster'],,,"May 20 , 1910"
June 18,Westminster Embankment,"Form up Westminster Embankment at 5.30 p.m. , start 6.30 p.m.",,Procession. Form up,,"May 20 , 1910"
June 18,Albert Hall,Albert Hall 8.30 Demonstration .,,Demonstration,,"May 20 , 1910"
