Date,Location,Raw,Speakers,Description,Hosts,Issue date
MARCH 17,Reading Large Town Hall,"Reading Large Town Hall - Mrs. Swanwick, Mr. Baillie Weaver","['Mrs. Swanwick', 'Mr. Baillie Weaver']",,,"MARCH 10 , 1910"
MARCH 17,Perth Co-operative Hall,Perth Co-operative Hall - Mrs. Snowden,['Mrs. Snowden'],,,"MARCH 10 , 1910"
MARCH 17,London (Chelsea),London (Chelsea) - Social Gathering of Signatories to Petition and Friends,,Social Gathering of Signatories to Petition and Friends,,"MARCH 10 , 1910"
MARCH 18,Glasgow Athenæum,Glasgow Athenæum - Mrs. Snowden and Miss Hale - Debate,"['Mrs. Snowden', 'Miss Hale']",Debate,,"MARCH 10 , 1910"
MARCH 18,Redhill Small Market Hall,"Redhill Small Market Hall Councillor Margaret Ashton- Chair, The Mayor of Reigate","['Councillor Margaret Ashton', 'The Mayor of Reigate']",,,"MARCH 10 , 1910"
MARCH 18,London - Great Central Hotel,London - Great Central Hotel - Reception,,Reception,,"MARCH 10 , 1910"
MARCH 18,"Edinburgh At Home - 40, Shandwick Place","Edinburgh At Home - 40, Shandwick Place",,At Home,,"MARCH 10 , 1910"
MARCH 18,Watford,Watford - Debate - Mrs. Swanwick and Miss Lindsay,"['Mrs. Swanwick', 'Miss Lindsay']",Debate,,"MARCH 10 , 1910"
MARCH 19,"London (Paddington, S.)","London (Paddington, S.) - Miss Margaret Hodge",['Miss Margaret Hodge'],,,"MARCH 10 , 1910"
MARCH 21,London (S. Kensington),London (S. Kensington) - Social Gathering of Signatories to Petition and Friends,,Social Gathering of Signatories to Petition and Friends,,"MARCH 10 , 1910"
MARCH 21,Mold,Mold Drawing-room Meeting,,Drawing-room Meeting,,"MARCH 10 , 1910"
MARCH 22,"Brighton - 55, Old Steyne","Brighton - 55, Old Steyne - Women Only - Lady Bunting",['Lady Bunting'],Women Only,,"MARCH 10 , 1910"
APRIL 1,London (Blackheath) - Jobbin's Tea Rooms,London (Blackheath) - Jobbin's Tea Rooms - Miss Sheepshanks,['Miss Sheepshanks'],,,"MARCH 10 , 1910"
APRIL 2,Warrington - Parr Hall,"Warrington - Parr Hall - Mrs. Snowden, Miss Abadam","['Mrs. Snowden', 'Miss Abadam']",,,"MARCH 10 , 1910"
