Date,Location,Raw,Speakers,Description,Issue date
FEB . 7,Edinburgh,"Edinburgh , Stockbridge . Miss",[],,"February 7 , 1913"
FEB . 7,Edinburgh,"Edinburgh , Dalry . Miss Hudson",['Miss Hudson'],,"February 7 , 1913"
FEB . 7,Gillingham,"Gillingham , Co - operative Society Billing",[],,"February 7 , 1913"
FEB . 7,Newcastle,"Newcastle , Big Market . Mrs.",[],,"February 7 , 1913"
FEB . 8,Brighton,"Brighton , Seafront . Mrs. Gatty",['Mrs. Gatty'],,"February 7 , 1913"
FEB . 9,Edinburgh,"Edinburgh , Falkirk . Miss",[],,"February 7 , 1913"
FEB . 9,Edinburgh,"Edinburgh , Leith - walk , Smith's Chair : Miss Shaw",[],,"February 7 , 1913"
FEB . 9,Edinburgh,"Edinburgh , St. David - street . Miss Brown ..",['Miss Brown'],,"February 7 , 1913"
FEB . 9,Edinburgh,"Edinburgh , West End . Miss",[],,"February 7 , 1913"
FEB . 9,Newcastle,"Newcastle , Big Lamp . Miss",[],,"February 7 , 1913"
FEB . 9,Newcastle,"Newcastle , Durhamn Ox . Miss",[],,"February 7 , 1913"
FEB . 9,Cardiff,"Cardiff , Llandaff A.S.R.S. Miss",[],,"February 7 , 1913"
FEB . 10,Brighton,"Brighton , W.S.P.U. Office .",[],,"February 7 , 1913"
FEB . 10,Hanley,"Hanley , Market - square . Miss",[],,"February 7 , 1913"
FEB . 10,Hastings,"Hastings , Lower Public Hall .",[],,"February 7 , 1913"
FEB . 11,Aberdeen,"Aberdeen , Café Vegetaria .",[],,"February 7 , 1913"
FEB . 11,Bexhill,"Bexhill , W.S.P.U. Shop . "" At",,""" At","February 7 , 1913"
FEB . 11,Cardiff,"Cardiff , Barry . Miss Annie",['Miss Annie'],,"February 7 , 1913"
FEB . 11,Ipswich,"Ipswich , Co - operative Hall .",[],,"February 7 , 1913"
FEB . 11,Leeds,"Leeds , 3 , Cookridge - street . Tea",[],,"February 7 , 1913"
FEB . 11,Oxford,"Oxford , Corn Exchange . George Lansbury . Chair : Mrs. Dacre Fox",['George Lansbury'],,"February 7 , 1913"
FEB . 12,Barrow,"Barrow , Town Hall . Mr. G. Lansbury . Chair : Miss Shellshear",['Mr. G. Lansbury'],,"February 7 , 1913"
FEB . 12,Brighton,"Brighton , Seafront . Mrs. Gatty",['Mrs. Gatty'],,"February 7 , 1913"
FEB . 12,Birmingham,"Birmingham , Queen's College .",[],,"February 7 , 1913"
FEB . 12,Cardiff,"Cardiff , 27 , Charles - street .. Miss",[],,"February 7 , 1913"
FEB . 12,Newcastle,"Newcastle , 77 , Blackett - street",[],,"February 7 , 1913"
FEB . 12,Southsea,Southsea . Miss Macaulay .,['Miss Macaulay'],,"February 7 , 1913"
FEB . 12,Stoke - on - Trent,"Stoke - on - Trent , Monument .",[],,"February 7 , 1913"
FEB . 12,Tunbridge Wells,"Tunbridge Wells , Town Hall .",[],,"February 7 , 1913"
FEB . 12,Edinburgh,"Edinburgh , Free Gardiners ' Hall , Abbeymount . Miss Naylor . Chair : Miss Hudson .",['Miss Naylor'],,"February 7 , 1913"
FEB . 13,Edinburgh,"Edinburgh , New Café , 3A , St. Andrew - square . Miss Naylor .",['Miss Naylor'],,"February 7 , 1913"
FEB . 13,Leeds,"Leeds , Town Hall - square",[],,"February 7 , 1913"
FEB . 14,Cambridge,"Cambridge , Beaconsfield Club Miss G. Brackenbury",['Miss G. Brackenbury'],,"February 7 , 1913"
FEB . 14,Manchester,"Manchester , Onward - buildings Forrester",[],,"February 7 , 1913"
FEB . 14,Prestwick,"Prestwick , Unionist Hall ,",[],,"February 7 , 1913"
