Date,Location,Raw,Speakers,Description,Issue date
MARCH 4,Nottingham,"Nottingham Office , 54. Long Row- "" At Home "" - "" Madam Roland "" -Miss Frettingham",['Miss Frettingham'],"""At Home"" - ""Madam Roland""","FEBRUARY 29 , 1912"
MARCH 4,"Crowthorne, Berks","Crowthorne , Berks - annual meeting Miss",,,"FEBRUARY 29 , 1912"
MARCH 5,Bristol,"Bristol Home "" 111a . Whiteladies Road - Lecture , "" Mazzini "" -Mrs . Randall Vickers",['Mrs. Randall Vickers'],"Lecture, ""Mazzini""","FEBRUARY 29 , 1912"
MARCH 5,Maidenhead,"Maidenhead - Mrs . Roe's drawing - room meeting- Miss A. Maude Royden , Mrs. Robie Uniacke ( chair )","['Miss A. Maude Royden', 'Mrs. Robie Uniacke']",,"FEBRUARY 29 , 1912"
MARCH 5,Middlesborough,"Middlesborough Girls ' High School Lecture Hall "" W.S. and Race Culture "" -Dr . Galeeby",['Dr. Galeeby'],"""W.S. and Race Culture""","FEBRUARY 29 , 1912"
MARCH 5,Hucknall,"Hucknall Co - operative Hall - Mrs . Philip Snowden , Mrs. Cowmeadow , Mrs. Dowson ( chair )","['Mrs. Philip Snowden', 'Mrs. Cowmeadow', 'Mrs. Dowson']",,"FEBRUARY 29 , 1912"
MARCH 6,Birmingham,"Birmingham - Tyburn - Mrs . Watson's drawing - room meeting Mrs. Ring , Mrs. Godlee ( chair )","['Mrs. Ring', 'Mrs. Godlee']",,"FEBRUARY 29 , 1912"
MARCH 6,Letchworth,"Letchworth - Howard Hall- "" The Sex War "" -Mrs . F. T. Swanwick , M.A.",['Mrs. F. T. Swanwick'],"""The Sex War""","FEBRUARY 29 , 1912"
MARCH 6,Bournemouth,"Bournemouth - Assembly Rooms , The Avenue- "" At",,"""At""","FEBRUARY 29 , 1912"
MARCH 6,Portsmouth,"Portsmouth - Penhale Road Schools - Miss O'Shea , Mrs. Newton ( chair )","[""Miss O'Shea"", 'Mrs. Newton']",,"FEBRUARY 29 , 1912"
MARCH 6,Solihull,"Solihull Bentley Heath , Knowle Mrs. Whitehouse's drawing room "" Some meeting Practical Aspects of the Woman's Question "" -Mrs . A. C. Osler",,Some meeting Practical Aspects of the Woman's Question,"FEBRUARY 29 , 1912"
MARCH 6,Pangbourne,"Pangbourne - New Hall , Constitutional Club - Miss A. Maude Royden , Miss M. Robert- son , Mrs. Robie Uniacke ( chair )","['Miss A. Maude Royden', 'Miss M. Robertson', 'Mrs. Robie Uniacke']",,"FEBRUARY 29 , 1912"
MARCH 6,New Mills (Derbyshire),"New Mills ( Derbyshire ) -Town Hall - Mrs . Annot Robinson , F. S. Barnes , Esq .","['Mrs. Annot Robinson', 'F. S. Barnes']",,"FEBRUARY 29 , 1912"
MARCH 7,New Brighton,"New Brighton - Drawing - room meeting - R . Hield , Esq . , Mrs. Stanger ( chair )","['R. Hield', 'Mrs. Stanger']",,"FEBRUARY 29 , 1912"
MARCH 7,Marple,"Marple - Girls ' Institute Councillor Margaret Ashton , M.A. , C. H. Burden , Esq . , B.A. , B.Sc. , F. S. Barnes , Esq . ( chair )","['Councillor Margaret Ashton', 'C. H. Burden', 'F. S. Barnes']",,"FEBRUARY 29 , 1912"
MARCH 7,Stevenage,"Stevenage The Chestnuts , "" Basils Road - The religious aspect of Women's Suffrage , "" Miss Annie Villiers",['Miss Annie Villiers'],The religious aspect of Women's Suffrage,"FEBRUARY 29 , 1912"
MARCH 7,Nottingham,"Nottingham - Office , 54 , Long Row Lecture , "" Lady Mary Wortley Montague "" - Miss Hayward",['Miss Hayward'],"Lecture, ""Lady Mary Wortley Montague""","FEBRUARY 29 , 1912"
MARCH 9,Sunderland,"Sunderland - Villiers Street Institute- "" How the vote was won . Chair , Ald . Gibson , J.P.",['Ald. Gibson'],"""How the vote was won""","FEBRUARY 29 , 1912"
MARCH 9,Oxford,"Oxford - Town Hall - Lord Haldane , Miss Margaret Ashton , Miss Jane Harrison ( chair ) - admission by ticket only","['Lord Haldane', 'Miss Margaret Ashton', 'Miss Jane Harrison']",,"FEBRUARY 29 , 1912"
MARCH 11,Portsmouth,"Portsmouth - Albert Road Schools - D . Lipson , Esq . , Mrs. H. Morris ( chair )","['D. Lipson', 'Mrs. H. Morris']",,"FEBRUARY 29 , 1912"
MARCH 11,Birmingham,"Birmingham - The Misses Bunce's drawing - room meeting - Mrs . Osler , Mrs. Ring , Miss Orange ( chair )","['Mrs. Osler', 'Mrs. Ring', 'Miss Orange']",,"FEBRUARY 29 , 1912"
MARCH 13,Bournemouth,"Bournemouth Assembly Rooms , The Avenue - At home",,At home,"FEBRUARY 29 , 1912"
MARCH 13,Camberley,Camberley - Drill Hall - Debate - Miss K. Courtney v . Miss Gladys Pott,"['Miss K. Courtney', 'Miss Gladys Pott']",,"FEBRUARY 29 , 1912"
FEBRUARY 29,Blackheath,"Blackheath - Concert Hall - Mrs . Pember Reeves , Rev. Llewellyn Smith , J. Malcolm Mitchell , Esq . , Sir Victor Horsley ( chair ) .","['Mrs. Pember Reeves', 'Rev. Llewellyn Smith', 'J. Malcolm Mitchell', 'Sir Victor Horsley']",,"FEBRUARY 29 , 1912"
FEBRUARY 29,Chelsea,"Chelsea - 22 , Tedworth Gardens - Mrs. Arthur Whitting's drawing - room meeting- Mrs. F. T. Swanwick on "" The Common Cause and the present situa- tion "" -tickets can be had on applica- tion to Mrs. Whitting",['Mrs. F. T. Swanwick'],"Mrs. F. T. Swanwick on ""The Common Cause and the present situation""","FEBRUARY 29 , 1912"
FEBRUARY 29,Stepney,"Stepney - Meeting House , Garden Street - Miss Leith",['Miss Leith'],,"FEBRUARY 29 , 1912"
FEBRUARY 29,S. Norwood,"S. Norwood - Stanley Hall - Debate - Miss Abadam v . A. Maconachie , Esq . , Ald . King , J.P. ( chair )","['Miss Abadam', 'A. Maconachie', 'Ald. King']",,"FEBRUARY 29 , 1912"
MARCH 1,N. Hackney,"N. Hackney - Rectory Road Lecture Hall - Mrs . F. T. Swanwick , Mrs. Despard , Rev. C. Hinschff , Rev. Fleming Williams ( chair )","['Mrs. F. T. Swanwick', 'Mrs. Despard', 'Rev. C. Hinschff', 'Rev. Fleming Williams']",,"FEBRUARY 29 , 1912"
MARCH 1,Willesden,"Willesden - Christ Church Hall , St. Alban's Road- Social Meeting Address by Miss Irene Cox , "" The Industrial Position of Women . "" Chair , Mrs. Kelley","['Miss Irene Cox', 'Mrs. Kelley']","Social Meeting. Address by Miss Irene Cox, ""The Industrial Position of Women""","FEBRUARY 29 , 1912"
MARCH 1,N. Paddington,N. Paddington - Miss Hodge's and Miss combe's drawing - room meeting - short speeches by women from enfran- chised lands,,short speeches by women from enfranchised lands,"FEBRUARY 29 , 1912"
MARCH 4,Tower Hamlets,"Tower Hamlets - Ratcliff Settlement- "" At Home "" R. C. K. Ensor , Esq . , L.C.C. , Mrs. Peter Thompson ( chair ) -recitation and music","['R. C. K. Ensor', 'Mrs. Peter Thompson']","""At Home""","FEBRUARY 29 , 1912"
MARCH 4,Poplar,"Poplar - Trinity Hall , Augusta Street - Miss Bisset Smith",['Miss Bisset Smith'],,"FEBRUARY 29 , 1912"
MARCH 5,Kensington,"Kensington - Empress Rooms , Royal Palace Hotel- London Society's reception - Mrs . Henry Fawcett , LL.D. , Rev. Llewellyn Smith , Miss Frances Sterling ( chair ) - duologue arranged by Miss Elsie Fogerty","['Mrs. Henry Fawcett', 'Rev. Llewellyn Smith', 'Miss Frances Sterling']",London Society's reception - duologue arranged by Miss Elsie Fogerty,"FEBRUARY 29 , 1912"
MARCH 6,Marylebone,"Marylebone - 51 , Finchley Road - Mrs . Meyerstein's drawing room meeting lecture , "" Proctresses of the Middle Ages "" Miss Lina Eckenstein - tickets 2s . 6d .",['Miss Lina Eckenstein'],"lecture, ""Proctresses of the Middle Ages""","FEBRUARY 29 , 1912"
MARCH 6,Wimbledon,"Wimbledon - Mrs . Howe's drawing - room meeting- Miss E. Dykes Spicer , Miss Gavin ( chair )","['Miss E. Dykes Spicer', 'Miss Gavin']",,"FEBRUARY 29 , 1912"
MARCH 11,Hampstead,Hampstead - Mrs . Silvanus Thompson's drawing- room meeting - Miss I. O. Ford,['Miss I. O. Ford'],,"FEBRUARY 29 , 1912"
FEBRUARY 29,Edinburgh,"Edinburgh - 40 , Shandwick Place - Miss A. Low , Miss Lisa Gordon","['Miss A. Low', 'Miss Lisa Gordon']",,"FEBRUARY 29 , 1912"
FEBRUARY 29,Inverness,"Inverness - St . Margaret's- "" An evening with the anti - suffragists """,,"""An evening with the anti-suffragists""","FEBRUARY 29 , 1912"
MARCH 1,Dundee,Dundee Forresters ' Hall - annual meeting,,,"FEBRUARY 29 , 1912"
MARCH 7,Edinburgh,"Edinburgh - 40 , Shandwick Place - Miss Alice Low , Miss Lisa Gordon","['Miss Alice Low', 'Miss Lisa Gordon']",,"FEBRUARY 29 , 1912"
MARCH 8,Edinburgh,"Edinburgh 40 , Shandwick Place - Public meeting",,,"FEBRUARY 29 , 1912"
FEBRUARY 29,Abingdon,Abingdon - Corn Exchange - Debate - Mrs . Rackham v . Miss G. Pott,"['Mrs. Rackham', 'Miss G. Pott']",,"FEBRUARY 29 , 1912"
FEBRUARY 29,Hucknall,Hucknall Women's Liberal Federation - Mrs . Cow- meadow,['Mrs. Cowmeadow'],,"FEBRUARY 29 , 1912"
MARCH 1,Bristol,"Bristol - Brunswick Square - League of Young Liberals - Debate - W . C. H. Cross , Esq . , LL.B. , v . H. Trapnell , Esq . , LL.B.","['W. C. H. Cross', 'H. Trapnell']",League of Young Liberals - Debate,"FEBRUARY 29 , 1912"
MARCH 1,Sutton Coldfield,"Sutton Coldfield Town Hall - Liberal Association- Mrs. Osler , Miss Earl , Mrs. Gough , Mrs. Greenwood","['Mrs. Osler', 'Miss Earl', 'Mrs. Gough', 'Mrs. Greenwood']",Liberal Association,"FEBRUARY 29 , 1912"
MARCH 5,Bristol,"Bristol - West Liberal W.L.A.-W. C. H. Cross , Esq . , LL.B.",['W. C. H. Cross'],West Liberal W.L.A.,"FEBRUARY 29 , 1912"
MARCH 7,Lincoln,Lincoln - League of Young Liberals - Miss Hicks,['Miss Hicks'],League of Young Liberals,"FEBRUARY 29 , 1912"
