Date,Location,Raw,Speakers,Description,Issue date
FEBRUARY 23,"Deptford - Hatcham Liberal Club, New Gate","Deptford - Debate - Hatcham Liberal Olub , New Gate , S.E. Speaker , Mrs. Cross Swanwick",['Mrs. Cross Swanwick'],,"FEBRUARY 21 , 1913"
FEBRUARY 25,"Camberwell - Women's Guild, of Dulwich Grove Church - Lecture Hall","Camberwell - Women's Guild , of Dulwich Grove Church - Meeting at Speaker , Mrs. Watson",['Mrs. Watson'],,"FEBRUARY 21 , 1913"
FEBRUARY 25,"North Hackney - Devonshire Square Literary and Debating Society, Devonshire Hall, High Street, Stoke Newington","North Hackney - Devonshire Square Literary and Debating Society , Devonshire Hall , High Street , Stoke Newington . Speaker , Miss Charlotte Elkin",['Miss Charlotte Elkin'],,"FEBRUARY 21 , 1913"
FEBRUARY 26,"West St. Pancras - 1, St. Mark's Square","West St. Pancras -Drawing - room Meeting at 1 , St. Mark's Square , N.W. Hostess , Mrs. Weibell . Chair , The Rev. V. G. Borradaile . Speaker , Miss Rosamond Smith","['Mrs. Weibell', 'The Rev. V.G. Borradaile', 'Miss Rosamond Smith']",,"FEBRUARY 21 , 1913"
FEBRUARY 26,"West Southwark - Farmhouse Mission, Harrow Street, Marshalsea Road","West Southwark - Farmhouse Mission , Harrow Street , Marshalsea Road , Speaker , Miss Ruth Young",['Miss Ruth Young'],,"FEBRUARY 21 , 1913"
FEBRUARY 27,"London - Grafton Galleries, Grafton Street","London Society's Reception for delegates to National Union Council - The Grafton Galleries , Grafton Street , W. Admis- sion by ticket only",,,"FEBRUARY 21 , 1913"
FEBRUARY 28,London - Westminster Palace Hotel,"London ' Reception - Westminster Palace Hotel . Chair , Miss Edith Palliser . Speakers , The Rev. Llewellyn Smith , Dr. Florence Willey , Members of the N.U.W.S.S. Council","['Miss Edith Palliser', 'The Rev. Llewellyn Smith', 'Dr. Florence Willey', 'Members of the N.U.W.S.S. Council']",,"FEBRUARY 21 , 1913"
FEBRUARY 21,"Glasgow - 202, Hope Street","Glasgow - 202 , Hope Street - Hostess , Miss Stuart Paterson . Speaker , Dr. Everett M'Laren , "" Eugenios","['Miss Stuart Paterson', ""Dr. Everett M'Laren""]",,"FEBRUARY 21 , 1913"
FEBRUARY 21,Dundee Foresters' Hall,"Dundee Foresters ' Hall - Annual Meeting Address : Chair , Miss E. Monro Miller",['Miss E. Monro Miller'],,"FEBRUARY 21 , 1913"
FEBRUARY 21,"Tayside Small Blyth Hall, Newport","Tayside Small Blyth Hall , Newport - Miss Crompton",['Miss Crompton'],,"FEBRUARY 21 , 1913"
FEBRUARY 21,"Edinburgh - 40, Shandwick Place","Edinburgh - 40 , Shandwick Place- "" At Home "" . Speaker , Miss Evelyn Maclaren , LL.B.",['Miss Evelyn Maclaren'],,"FEBRUARY 21 , 1913"
FEBRUARY 21,Stranraer - The Cross,"Stranraer - The Cross - Chair , Miss Coyle - Speaker , Mrs. Abbott","['Miss Coyle', 'Mrs. Abbott']",,"FEBRUARY 21 , 1913"
FEBRUARY 22,Dundee Foresters' West Halls,"Dundee Thé Chantant - Foresters ' West Halls- Sketch - Address , Miss Alice Crompton , B.A. - Music - Chair , Lady Baxter","['Miss Alice Crompton', 'Lady Baxter']",,"FEBRUARY 21 , 1913"
FEBRUARY 22,Castle Douglas - Town Hall,"Castle Douglas - Town Hall - Chair , Miss Gordon- Speaker , Mrs. Abbott","['Miss Gordon', 'Mrs. Abbott']",,"FEBRUARY 21 , 1913"
FEBRUARY 24,Kirkcudbright - Town Hall,"Kirkcudbright - Town Hall - Chair , Mi. Robson- Speaker , Mrs. Abbott","['Mi. Robson', 'Mrs. Abbott']",,"FEBRUARY 21 , 1913"
FEBRUARY 25,Twynholm - Village Hall,"Twynholm - Village Hall - Chair , Miss Coyle- Speaker , Mrs Abbott","['Miss Coyle', 'Mrs. Abbott']",,"FEBRUARY 21 , 1913"
FEBRUARY 25,"Glasgow - 202, Hope Street","Glasgow - 202 , Hope Street - Speaker's Class",,,"FEBRUARY 21 , 1913"
FEBRUARY 28,"Edinburgh - 40, Shandwick Place","Edinburgh - 40 , Shandwick Place "" At Home "" Speaker , Mrs. Guyer",['Mrs. Guyer'],,"FEBRUARY 21 , 1913"
FEBRUARY 28,"Glasgow - 202, Hope Street","Glasgow - 202 , Hope Street - Miss Alice Younger , M.A. ( Dublin ) , "" Labour Exchange "" - Hostess , Miss Edith Stewart","['Miss Alice Younger', 'Miss Edith Stewart']",,"FEBRUARY 21 , 1913"
FEBRUARY 28,Crieff Strathearn Institute,"Crieff Strathearn Institute The Rev. Millar Patrick ( Perth ) , "" The Women's Suffrage Question from a Religious Point of View """,['The Rev. Millar Patrick'],,"FEBRUARY 21 , 1913"
FEBRUARY 22,Bacup National History Rooms,"Bacup National History Rooms - Workers ' Educa- tional Association . Mrs. George Chew ( Rochdale ) , "" Woman's Position in Society",['Mrs. George Chew'],,"FEBRUARY 21 , 1913"
FEBRUARY 24,"Bristol - Women's Co-operative Guild, Bedminster","Bristol - Women's Co - operative Guild , Bedminster , Mrs. Tanner",['Mrs. Tanner'],,"FEBRUARY 21 , 1913"
FEBRUARY 24,Claycross - B.W.T.A. United Methodist Vestry,Claycross - B.W.T.A . United Methodist Vestry- Mrs. Cowmeadow,['Mrs. Cowmeadow'],,"FEBRUARY 21 , 1913"
FEBRUARY 24,New Whittington - Co-operative Women's Guild - Free Church Schoolroom,New Whittington - Co - operative Women's Guild- Free Church Schoolroom,,,"FEBRUARY 21 , 1913"
FEBRUARY 24,"Dowley, near Wellington","Dowley , near Wellington - Mrs . Ring .",['Mrs. Ring'],,"FEBRUARY 21 , 1913"
FEBRUARY 25,"Birmingham - Dyson Hall, Aston Cross","Birmingham - Dyson Hall , Aston Cross - Miss Fry",['Miss Fry'],,"FEBRUARY 21 , 1913"
FEBRUARY 26,"Glasgow - St. Gilbert's Church, Pollockshield","Glasgow - St . Gilbert's Church , Pollockshield - Speakers , Mrs. Hunter , Miss Stuart Paterson","['Mrs. Hunter', 'Miss Stuart Paterson']",,"FEBRUARY 21 , 1913"
FEBRUARY 26,Glasgow - Gorbals and Laurieston Women's Guild,"Glasgow - Gorbals and Laurieston Women's Guild- Speaker , Miss Marion Kerr",['Miss Marion Kerr'],,"FEBRUARY 21 , 1913"
FEBRUARY 26,Glasgow - United Baking Women's Guild,"Glasgow - United Baking Women's Guild - Speaker , Mrs. Pearce .",['Mrs. Pearce'],,"FEBRUARY 21 , 1913"
